Geneid	Chr	Start	End	Strand	Length	counts	Length_kb	RPK	CPM	TPM
YDL196W	chrIV	106741	107070	+	330	9	0.33	27.2727272727273	0.257969405860343	0.781725472304068
YDL195W	chrIV	107089	111215	+	4127	11387	4.127	2759.14708020354	326.388624947969	79.0861703290451
YDL194W	chrIV	111580	114234	+	2655	2983	2.655	1123.54048964218	85.5025264090447	32.2043413970036
YDL193W	chrIV	114556	115999	+	1444	3561	1.444	2466.06648199446	102.069894918742	70.6855227969129
YDL192W	chrIV	116275	117614	+	1340	14336	1.34	10698.5074626866	410.916600268208	306.654179304633
YDL191W	chrIV	116977	118683	+	1707	19748	1.707	11568.834212068	566.042202992227	331.600587575997
YDL190C	chrIV	118495	121787	-	3293	8318	3.293	2525.9641664136	238.421057549592	72.402386137137
YDL189W	chrIV	121982	122176	+	195	80	0.195	410.25641025641	2.29306138542527	11.759289156027
YDL188C	chrIV	123711	125194	-	1484	4032	1.484	2716.98113207547	115.570293825433	77.8775564861411
YDL187C	chrIV	125358	126500	-	1143	0	1.143	0	0	0
YDL186W	chrIV	125463	126518	+	1056	0	1.056	0	0	0
YDL185C-A	chrIV	126608	126835	-	228	0	0.228	0	0	0
YDL185W	chrIV	126679	130168	+	3490	94223	3.49	26997.994269341	2700.73903648656	773.85072678698
YDL184C	chrIV	129985	130506	-	522	10822	0.522	20731.8007662835	310.193878913403	594.241147343684
YDL183C	chrIV	130511	134727	-	4217	1143	4.217	271.045767133033	32.7621145442635	7.76905727869659
YDL182W	chrIV	133317	134811	+	1495	33	1.495	22.0735785953177	0.945887821487923	0.63270088393841
YDL181W	chrIV	135012	135745	+	734	1464	0.734	1994.55040871935	41.9630233532824	57.1703315439815
YDL180W	chrIV	135718	137706	+	1989	2200	1.989	1106.08345902464	63.0591880991948	31.7039658618375
YDL179W	chrIV	138196	139469	+	1274	3430	1.274	2692.30769230769	98.3150069001083	77.1703350864273
YDL178W	chrIV	139497	141255	+	1759	3665	1.759	2083.57021034679	105.050874719795	59.7219299146078
YDL177C	chrIV	141101	141820	-	720	422	0.72	586.111111111111	12.0958988081183	16.7998594557198
YDL176W	chrIV	141878	144475	+	2598	2115	2.598	814.087759815243	60.6228103771805	23.3344150797462
YDL175C	chrIV	144243	145566	-	1324	920	1.324	694.864048338369	26.3702059323906	19.9170739670624
YDL174C	chrIV	145734	147696	-	1963	4527	1.963	2306.16403464086	129.758611147752	66.1021962036436
YDL173W	chrIV	148191	149078	+	888	1505	0.888	1694.81981981982	43.1382173133128	48.579073551028
YDL172C	chrIV	148607	149086	-	480	0	0.48	0	0	0
YDL171C	chrIV	149203	155640	-	6438	32481	6.438	5045.20037278658	931.011585749976	144.611926957126
YDL170W	chrIV	156290	158077	+	1788	1758	1.788	983.221476510067	50.3900239447203	28.1823400138256
YDL169C	chrIV	157899	158809	-	911	269	0.911	295.279912184413	7.71041890849246	8.46368705652301
YDL168W	chrIV	159472	160977	+	1506	5401	1.506	3586.3213811421	154.810306783523	102.795688435274
YDL167C	chrIV	160753	163210	-	2458	6076	2.458	2471.92839707079	174.158012223049	70.8535444357401
YDL166C	chrIV	163301	164123	-	823	1666	0.823	2024.30133657351	47.7530033514812	58.0230903420185
YDL165W	chrIV	164234	165057	+	824	1630	0.824	1978.15533980583	46.7211257280398	56.7003953010192
YDL164C	chrIV	164823	167521	-	2699	2866	2.699	1061.87476843275	82.1489241328602	30.4368003456318
YDL163W	chrIV	166956	167258	+	303	0	0.303	0	0	0
YDL162C	chrIV	167359	167715	-	357	0	0.357	0	0	0
YDL161W	chrIV	167450	169321	+	1872	761	1.872	406.517094017094	21.8127464288579	11.6521081350736
YDL160C-A	chrIV	168270	169636	-	1367	308	1.367	225.310899780541	8.82828633388728	6.45814655002727
YDL160C	chrIV	169968	172218	-	2251	12435	2.251	5524.21146157264	356.42772909704	158.341949843199
YDL159W-A	chrIV	172182	172313	+	132	4	0.132	30.3030303030303	0.114653069271263	0.868583858115632
YDL159W	chrIV	172435	174227	+	1793	1197	1.793	667.596207473508	34.3099309794256	19.1354885551732
YDL159C-B	chrIV	173056	173232	-	177	0	0.177	0	0	0
YDL158C	chrIV	173866	174174	-	309	0	0.309	0	0	0
YDL157C	chrIV	173871	174639	-	769	2129	0.769	2768.53055916775	61.0240961196299	79.3551314949674
YDL156W	chrIV	174766	177495	+	2730	377	2.73	138.095238095238	10.8060517788166	3.95826072484124
YDL155W	chrIV	175527	178185	+	2659	1298	2.659	488.153441143287	37.204920978525	13.9920725756017
YDL154W	chrIV	178334	181039	+	2706	1100	2.706	406.50406504065	31.5295940495974	11.651734682039
YDL153C	chrIV	180999	183101	-	2103	2608	2.103	1240.13314312886	74.7538011648637	35.5462677911858
YDL152W	chrIV	182822	183187	+	366	0	0.366	0	0	0
YDL151C	chrIV	183318	183899	-	582	0	0.582	0	0	0
YDL150W	chrIV	183171	184706	+	1536	1847	1.536	1202.47395833333	52.9410547360059	34.4668325104205
YDL149W	chrIV	184893	188015	+	3123	2065	3.123	661.223182837016	59.1896470112897	18.9528168463944
YDL148C	chrIV	187866	190647	-	2782	6080	2.782	2185.47807332854	174.27266529232	62.6429422330411
YDL147W	chrIV	190873	192648	+	1776	10516	1.776	5921.17117117117	301.422919114151	169.720112113824
YDL146W	chrIV	192554	194510	+	1957	1144	1.957	584.56821665815	32.7907778115813	16.7556350595714
YDL145C	chrIV	194414	198481	-	4068	35095	4.068	8627.08947885939	1005.93736651875	247.280571907263
YDL144C	chrIV	198475	199785	-	1311	3064	1.311	2337.14721586575	87.8242510617877	66.9902754094491
YDL143W	chrIV	199961	201862	+	1902	13279	1.902	6981.59831756046	380.619526713277	200.115418881849
YDL142C	chrIV	201592	202863	-	1272	900	1.272	707.547169811321	25.7969405860343	20.2806136682659
YDL141W	chrIV	202742	205374	+	2633	4274	2.633	1623.24344853779	122.506804516345	46.5274608873319
YDL140C	chrIV	205360	210561	-	5202	24859	5.202	4778.73894655902	712.540162253584	136.974271867279
YDL139C	chrIV	211258	212115	-	858	522	0.858	608.391608391608	14.9622255398999	17.4384913052446
YDL138W	chrIV	213227	215795	+	2569	2790	2.569	1086.02569093032	79.9705158167062	31.1290446931515
YDL137W	chrIV	216009	216489	+	481	1138	0.481	2365.90436590437	32.6187982076744	67.8145492883044
YDL136W	chrIV	217518	218698	+	1181	13882	1.181	11754.4453852667	397.90347690592	336.920810250567
YDL135C	chrIV	218351	219463	-	1113	2797	1.113	2513.02785265049	80.1711586879309	72.0315891176378
YDL134C	chrIV	219493	221522	-	2030	8191	2.03	4034.97536945813	234.78082260023	115.655577635581
YDL133C-A	chrIV	221339	221952	-	614	5411	0.614	8812.70358306189	155.096939456702	252.600878593976
YDL133W	chrIV	221804	223847	+	2044	2724	2.044	1332.68101761252	78.0787401737304	38.1989922572066
YDL132W	chrIV	224304	226751	+	2448	8473	2.448	3461.19281045752	242.863863983854	99.2090947646461
YDL131W	chrIV	227284	229018	+	1735	11443	1.735	6595.38904899135	327.993767917767	189.045399376234
YDL130W-A	chrIV	229095	229686	+	592	1132	0.592	1912.16216216216	32.4468186037675	54.8088152090668
YDL130W	chrIV	229794	230839	+	1046	17649	1.046	16872.8489483748	505.878004892132	483.630979820394
YDL129W	chrIV	230874	232339	+	1466	1575	1.466	1074.3519781719	45.14464602556	30.7944379437653
YDL128W	chrIV	232520	234104	+	1585	5100	1.585	3217.66561514196	146.182663320861	92.2288096661582
YDL127W	chrIV	234863	236108	+	1246	2286	1.246	1834.6709470305	65.524229088527	52.5876637949655
YDL126C	chrIV	235948	238729	-	2782	54910	2.782	19737.5988497484	1573.90000842127	565.744072042152
YDL125C	chrIV	238902	239929	-	1028	6759	1.028	6574.90272373541	193.735023801117	188.458194359063
YDL124W	chrIV	239974	241272	+	1299	7648	1.299	5887.60585065435	219.216668446656	168.758020359242
YDL123W	chrIV	240727	242241	+	1515	1575	1.515	1039.60396039604	45.14464602556	29.7984462214917
YDL122W	chrIV	242304	245052	+	2749	8317	2.749	3025.46380502001	238.392394282274	86.7196778036647
YDL121C	chrIV	244933	245656	-	724	2530	0.724	3494.47513812155	72.5180663140741	100.163075019439
YDL120W	chrIV	245830	246707	+	878	1725	0.878	1964.69248291572	49.4441361232323	56.3145058351165
YDL119C	chrIV	246529	247784	-	1256	706	1.256	562.101910828025	20.236266726378	16.1116773299188
YDL118W	chrIV	247302	247682	+	381	0	0.381	0	0	0
YDL117W	chrIV	248188	251389	+	3202	7460	3.202	2329.79387882573	213.827974190906	66.7795047441931
YDL116W	chrIV	251499	253990	+	2492	5888	2.492	2362.76083467095	168.7693179673	67.724445412239
YDL115C	chrIV	253903	255387	-	1485	114	1.485	76.7676767676768	3.26761247423101	2.2004124405596
YDL114W-A	chrIV	254171	255270	+	1100	0	1.1	0	0	0
YDL114W	chrIV	255604	256530	+	927	124	0.927	133.764832793959	3.55424514740916	3.83413716009619
YDL113C	chrIV	256505	258618	-	2114	2310	2.114	1092.71523178808	66.2121475041546	31.3207887909908
YDL112W	chrIV	258874	263336	+	4463	9678	4.463	2168.49652699978	277.403101101822	62.1561956311498
YDL111C	chrIV	263151	264179	-	1029	3984	1.029	3871.72011661808	114.194456994178	110.976148682389
YDL110C	chrIV	264331	265751	-	1421	1624	1.421	1142.85714285714	46.5491461241329	32.7580197917895
YDL109C	chrIV	265258	267201	-	1944	1031	1.944	530.349794238683	29.5518286046681	15.201557924212
YDL108W	chrIV	267358	268785	+	1428	1879	1.428	1315.82633053221	53.858279290176	37.7158818558655
YDL107W	chrIV	268850	270181	+	1332	793	1.332	595.345345345345	22.729970983028	17.064542780051
YDL106C	chrIV	269985	272202	-	2218	1721	2.218	775.924256086564	49.3294830539611	22.2405243705866
YDL105W	chrIV	272345	274225	+	1881	708	1.881	376.395534290271	20.2935932610136	10.7887258165942
YDL104C	chrIV	273513	274938	-	1426	377	1.426	264.37587657784	10.8060517788166	7.57787642273252
YDL103C	chrIV	274923	276648	-	1726	4643	1.726	2690.03476245655	133.083550156619	77.1051854905092
YDL102W	chrIV	276872	280165	+	3294	4928	3.294	1496.05343047966	141.252581342196	42.8817793995739
YDL101C	chrIV	280009	281897	-	1889	1292	1.889	683.959767072525	37.0329413746181	19.6045216382308
YDL100C	chrIV	281955	283232	-	1278	15282	1.278	11957.7464788732	438.032051150862	342.748083842615
YDL099W	chrIV	283365	285044	+	1680	1490	1.68	886.904761904762	42.7082683035456	25.42158827592
YDL098C	chrIV	284443	285254	-	812	84	0.812	103.448275862069	2.40771445469653	2.96516558460164
YDL097C	chrIV	285227	286753	-	1527	6824	1.527	4468.89325474787	195.598136176775	128.093081975622
YDL096C	chrIV	286998	287324	-	327	0	0.327	0	0	0
YDL095W	chrIV	286984	289911	+	2928	26043	2.928	8894.46721311475	746.477470757878	254.944491379057
YDL094C	chrIV	289572	290081	-	510	0	0.51	0	0	0
YDL093W	chrIV	289830	292427	+	2598	4385	2.598	1687.83679753657	125.688427188622	48.3789173166368
YDL092W	chrIV	292739	293440	+	702	2351	0.702	3349.00284900285	67.387341464185	95.9933639090955
YDL091C	chrIV	293270	294853	-	1584	1340	1.584	845.959595959596	38.4087782058732	24.2479660390614
YDL090C	chrIV	294742	296822	-	2081	1402	2.081	673.714560307545	40.1859007795778	19.3108605379999
YDL089W	chrIV	296497	298390	+	1894	1056	1.894	557.550158394931	30.2684102876135	15.9812092331645
YDL088C	chrIV	298256	300137	-	1882	1680	1.882	892.667375132837	48.1542890939306	25.5867635993255
YDL087C	chrIV	299248	301288	-	2041	1426	2.041	698.677119059285	40.8738191952054	20.0263690324377
YDL086W	chrIV	301219	302430	+	1212	0	1.212	0	0	0
YDL086C-A	chrIV	301300	302259	-	960	0	0.96	0	0	0
YDL085C-A	chrIV	302024	306795	-	4772	0	4.772	0	0	0
YDL085W	chrIV	302294	305561	+	3268	0	3.268	0	0	0
YDL084W	chrIV	305069	306885	+	1817	0	1.817	0	0	0
YDL083C	chrIV	306801	309912	-	3112	0	3.112	0	0	0
YDL082W	chrIV	306838	309775	+	2938	0	2.938	0	0	0
YDL081C	chrIV	307808	310492	-	2685	14235	2.685	5301.67597765363	408.021610269109	151.963355779929
YDL080C	chrIV	310319	312663	-	2345	3747	2.345	1597.86780383795	107.401262639856	45.8001119999386
YDL079C	chrIV	312918	315255	-	2338	1176	2.338	502.994011976048	33.7080023657514	14.4174518245301
YDL078C	chrIV	314016	316767	-	2752	5760	2.752	2093.02325581395	165.100419750619	59.9928850838006
YDL077C	chrIV	316971	320120	-	3150	6083	3.15	1931.11111111111	174.358655094274	55.3519539981822
YDL076C	chrIV	320441	321699	-	1259	2479	1.259	1969.02303415409	71.0562396808655	56.4386335828955
YDL075W	chrIV	321684	323095	+	1412	19222	1.412	13613.3144475921	550.965324383056	390.202071092816
YDL074C	chrIV	323865	326221	-	2357	5218	2.357	2213.83114128129	149.564928864363	63.4556337990509
YDL073W	chrIV	326427	329623	+	3197	5020	3.197	1570.222083203	143.889601935436	45.0076953191853
YDL072C	chrIV	329748	330900	-	1153	5805	1.153	5034.69210754553	166.390266779921	144.310725741475
YDL071C	chrIV	330666	331040	-	375	0	0.375	0	0	0
YDL070W	chrIV	330699	333121	+	2423	5454	2.423	2250.92860090797	156.329459951368	64.5189682011422
YDL069C	chrIV	332998	333988	-	991	169	0.991	170.534813319879	4.84409217671088	4.88808494118151
YDL068W	chrIV	333487	334069	+	583	0	0.583	0	0	0
YDL067C	chrIV	333983	334677	-	695	2008	0.695	2889.20863309353	57.5558407741742	82.814159387301
YDL066W	chrIV	334807	336621	+	1815	10495	1.815	5782.36914600551	300.820990500477	165.741592562246
YDL065C	chrIV	336073	337374	-	1302	0	1.302	0	0	0
YDL064W	chrIV	336663	338333	+	1671	2398	1.671	1435.06882106523	68.7345150281224	41.1337612376555
YDL063C	chrIV	338027	340220	-	2194	7125	2.194	3247.49316317229	204.225779639438	93.0837646487866
YDL062W	chrIV	339857	340282	+	426	0	0.426	0	0	0
YDL061C	chrIV	340231	341219	-	989	8677	0.989	8773.50859453994	248.711170516688	251.477422160453
YDL060W	chrIV	341619	343985	+	2367	8642	2.367	3651.03506548373	247.707956160565	104.65059406868
YDL059C	chrIV	343977	345061	-	1085	544	1.085	501.382488479263	15.5928174208918	14.3712602957528
YDL058W	chrIV	345665	351037	+	5373	12022	5.373	2237.48371487065	344.589799694782	64.1335938385971
YDL057W	chrIV	351381	352633	+	1253	938	1.253	748.603351955307	26.8861447441113	21.457417992108
YDL056W	chrIV	352765	355502	+	2738	2711	2.738	990.138787436085	77.7061176985988	28.3806127460185
YDL055C	chrIV	355345	356921	-	1577	63592	1.577	40324.6670894103	1822.75449527455	1155.8367122857
YDL054C	chrIV	359738	361407	-	1670	2981	1.67	1785.02994011976	85.445199874409	51.1647903439575
YDL053C	chrIV	361507	362473	-	967	2297	0.967	2375.38779731127	65.839525029023	68.0863754178108
YDL052C	chrIV	362391	364548	-	2158	3267	2.158	1513.90176088971	93.6428943273044	43.393370865294
YDL051W	chrIV	363846	365041	+	1196	0	1.196	0	0	0
YDL050C	chrIV	364446	364817	-	372	0	0.372	0	0	0
YDL049C	chrIV	364802	366044	-	1243	1728	1.243	1390.18503620274	49.5301259251858	39.8472453139065
YDL048C	chrIV	366601	368274	-	1674	4476	1.674	2673.83512544803	128.296784514544	76.6408509644825
YDL047W	chrIV	369553	370949	+	1397	5227	1.397	3741.58911954188	149.822898270223	107.24616912686
YDL046W	chrIV	371180	372139	+	960	4512	0.96	4700	129.328662137985	134.717356393734
YDL045W-A	chrIV	372028	372656	+	629	1361	0.629	2163.7519872814	39.0107068195474	62.020201620902
YDL045C	chrIV	372561	373800	-	1240	2110	1.24	1701.61290322581	60.4794940405914	48.773785516606
YDL044C	chrIV	373891	375840	-	1950	1099	1.95	563.589743589744	31.5009307822796	16.1543234780921
YDL043C	chrIV	375195	376518	-	1324	974	1.324	735.649546827795	27.9180223675526	21.0861196129552
YDL042C	chrIV	376637	378535	-	1899	1793	1.899	944.181147972617	51.3932383008438	27.0633166407814
YDL041W	chrIV	378031	378875	+	845	23	0.845	27.2189349112426	0.659255148309764	0.780183607467177
YDL040C	chrIV	378751	381507	-	2757	11941	2.757	4331.15705476968	342.268075042039	124.145112456307
YDL039C	chrIV	381985	384081	-	2097	6094	2.097	2906.05627086314	174.67395103477	83.2970677323652
YDL037C	chrIV	384601	385587	-	987	1787	0.987	1810.53698074975	51.2212586969369	51.8959054680212
YDL036C	chrIV	387120	388919	-	1800	2350	1.8	1305.55555555556	67.3586781968672	37.4214878871485
YDL035C	chrIV	389041	392341	-	3301	4889	3.301	1481.06634353226	140.134713916802	42.4522005200853
YDL034W	chrIV	391783	392127	+	345	0	0.345	0	0	0
YDL033C	chrIV	392404	393951	-	1548	1776	1.548	1147.28682170543	50.9059627564409	32.88498886075
YDL032W	chrIV	393690	394001	+	312	0	0.312	0	0	0
YDL031W	chrIV	394144	397341	+	3198	9322	3.198	2914.94684177611	267.198977936679	83.5519005430517
YDL030W	chrIV	397393	399220	+	1828	1468	1.828	803.063457330416	42.0776764225537	23.0184225506311
YDL029W	chrIV	399302	400982	+	1681	7673	1.681	4564.54491374182	219.933250129601	130.834771046758
YDL028C	chrIV	400837	403467	-	2631	2247	2.631	854.047890535918	64.4063616631322	24.4798029886477
YDL027C	chrIV	403498	405058	-	1561	1072	1.561	686.739269698911	30.7270225646986	19.6841912650215
YDL026W	chrIV	404497	405237	+	741	0	0.741	0	0	0
YDL025C	chrIV	405130	408073	-	2944	288	2.944	97.8260869565217	8.25502098753096	2.80401528109068
YDL025W-A	chrIV	405290	407406	+	2117	0	2.117	0	0	0
YDL024C	chrIV	408118	409868	-	1751	904	1.751	516.276413478013	25.9115936553055	14.7981688494035
YDL022C-A	chrIV	409808	410056	-	249	34	0.249	136.546184738956	0.974551088805739	3.91385979440056
YDL023C	chrIV	411761	412081	-	321	0	0.321	0	0	0
YDL022W	chrIV	411682	413229	+	1548	5597	1.548	3615.6330749354	160.428307177815	103.63585735001
YDL021W	chrIV	413883	415074	+	1192	2138	1.192	1793.62416107383	61.2820655254903	51.4111287965522
YDL020C	chrIV	414953	416953	-	2001	3438	2.001	1718.14092953523	98.5443130386509	49.247532752949
YDL019C	chrIV	417511	421746	-	4236	7899	4.236	1864.73087818697	226.411148543427	53.4492796372586
YDL018C	chrIV	422210	423583	-	1374	1391	1.374	1012.37263464338	39.8706048390818	29.0179074520246
YDL017W	chrIV	424072	425857	+	1786	1719	1.786	962.486002239642	49.2721565193254	27.5879935718507
YDL016C	chrIV	425570	425872	-	303	0	0.303	0	0	0
YDL015C	chrIV	425715	427000	-	1286	9976	1.286	7757.38724727838	285.944754762531	222.352064356556
YDL014W	chrIV	427215	428635	+	1421	17193	1.421	12099.2258972555	492.807554995208	346.803346231673
YDL013W	chrIV	428906	431058	+	2153	2920	2.153	1356.24709707385	83.6967405680223	38.8744730924395
YDL012C	chrIV	430920	432076	-	1157	1771	1.157	1530.68280034572	50.7626464198519	43.8743702850924
YDL011C	chrIV	432308	432631	-	324	0	0.324	0	0	0
YDL010W	chrIV	431770	433434	+	1665	411	1.665	246.846846846847	11.7806028676223	7.07543715773112
YDL009C	chrIV	432925	433248	-	324	0	0.324	0	0	0
YDL008W	chrIV	433423	434136	+	714	1511	0.714	2116.24649859944	43.3101969172197	60.6585390997475
YDL007C-A	chrIV	436567	436824	-	258	2	0.258	7.75193798449612	0.0573265346356317	0.222195870680743
YDL007W	chrIV	437992	439504	+	1513	7094	1.513	4688.69795109055	203.337218352586	134.393402744604
YDL006W	chrIV	439525	440983	+	1459	1821	1.459	1248.11514736121	52.1958097857426	35.7750581122294
YDL005C	chrIV	440707	442368	-	1662	1052	1.662	632.972322503008	30.1537572183423	18.1430548846825
YDL004W	chrIV	442975	444536	+	1562	4591	1.562	2939.18053777209	131.593060256093	84.2465174494831
YDL003W	chrIV	444556	446507	+	1952	2524	1.952	1293.03278688525	72.3460867101672	37.0625444211922
YDL002C	chrIV	446436	447760	-	1325	1567	1.325	1182.64150943396	44.9153398870174	33.8983697260509
YDL001W	chrIV	447891	449410	+	1520	1535	1.52	1009.86842105263	43.9981153328473	28.9461285084522
YDR001C	chrIV	450143	452727	-	2585	11294	2.585	4369.05222437137	323.722941087412	125.231311832655
YDR002W	chrIV	452837	453850	+	1014	12431	1.014	12259.3688362919	356.313076027769	351.393566102336
YDR003W	chrIV	454085	454818	+	734	42	0.734	57.2207084468665	1.20385722734827	1.64013246232734
YDR003W-A	chrIV	454182	455252	+	1071	392	1.071	366.013071895425	11.2360007885838	10.4911305215535
YDR004W	chrIV	455201	456583	+	1383	1430	1.383	1033.98409255242	40.9884722644767	29.6373624471993
YDR005C	chrIV	456545	458378	-	1834	2354	1.834	1283.5332606325	67.4733312661385	36.7902569608171
YDR006C	chrIV	458455	461411	-	2957	6331	2.957	2141.02130537707	181.467145389092	61.368666009162
YDR007W	chrIV	461653	462922	+	1270	1761	1.27	1386.61417322835	50.4760137466737	39.7448927139163
YDR008C	chrIV	462252	462602	-	351	0	0.351	0	0	0
YDR009W	chrIV	463263	465646	+	2384	646	2.384	270.973154362416	18.516470687309	7.76697595944171
YDR010C	chrIV	464605	465747	-	1143	0	1.143	0	0	0
YDR011W	chrIV	465670	470599	+	4930	29597	4.93	6003.44827586207	848.346722805396	172.078442759715
YDR012W	chrIV	471821	473290	+	1470	41049	1.47	27924.4897959184	1176.59846012902	800.407115734029
YDR013W	chrIV	473141	473950	+	810	716	0.81	883.950617283951	20.5228993995561	25.3369128389582
YDR014W	chrIV	474046	475989	+	1944	1354	1.944	696.502057613169	38.8100639483227	19.964024664775
YDR014W-A	chrIV	477777	478457	+	681	21	0.681	30.8370044052863	0.601928613674133	0.883889300549387
YDR015C	chrIV	477960	478199	-	240	0	0.24	0	0	0
YDR016C	chrIV	478184	478778	-	595	461	0.595	774.789915966387	13.2137662335131	22.2080104764926
YDR017C	chrIV	479115	482267	-	3153	7427	3.153	2355.53441167142	212.882086369418	67.5173125180521
YDR018C	chrIV	482510	483897	-	1388	552	1.388	397.694524495677	15.8221235594343	11.3992244664513
YDR019C	chrIV	483848	485413	-	1566	1898	1.566	1212.00510855683	54.4028813692145	34.7400264171229
YDR020C	chrIV	485316	486593	-	1278	1177	1.278	920.970266040689	33.7366656330693	26.3980169272842
YDR021W	chrIV	486521	488104	+	1584	1697	1.584	1071.33838383838	48.6415646383335	30.7080584837964
YDR022C	chrIV	487893	489210	-	1318	929	1.318	704.855842185129	26.6281753382509	20.2034714250766
YDR023W	chrIV	489456	491073	+	1618	24173	1.618	14940.0494437577	692.877160873562	428.230630947814
YDR024W	chrIV	491017	491502	+	486	11	0.486	22.6337448559671	0.315295940495974	0.648757079209824
YDR025W	chrIV	491501	492631	+	1131	25630	1.131	22661.3616268789	734.63954135562	649.548666096923
YDR026C	chrIV	492313	494421	-	2109	2745	2.109	1301.56472261735	78.6806687874045	37.30709757582
YDR027C	chrIV	494538	497441	-	2904	3348	2.904	1152.89256198347	95.9646189800474	33.0456676928538
YDR028C	chrIV	497543	501524	-	3982	11018	3.982	2766.95128076344	315.811879307695	79.3098642158953
YDR029W	chrIV	501100	501414	+	315	0	0.315	0	0	0
YDR030C	chrIV	501530	503325	-	1796	1077	1.796	599.665924276169	30.8703389012877	17.188384688913
YDR031W	chrIV	503368	504110	+	743	544	0.743	732.166890982503	15.5928174208918	20.9862953174856
YDR032C	chrIV	503864	504827	-	964	7995	0.964	8293.56846473029	229.162822205938	237.720769923172
YDR033W	chrIV	507623	509591	+	1969	60879	1.969	30918.7404773997	1744.99105104131	886.23212343388
YDR034C	chrIV	509444	512261	-	2818	4649	2.818	1649.75159687722	133.255529760526	47.2872710292853
YDR034C-A	chrIV	520516	520692	-	177	31	0.177	175.141242937853	0.888561286852291	5.02012026470221
YDR034W-B	chrIV	521258	521833	+	576	564	0.576	979.166666666667	16.1660827672481	28.0661159153613
YDR035W	chrIV	521683	523205	+	1523	8888	1.523	5835.85029546947	254.759119920747	167.274537045796
YDR036C	chrIV	523013	524800	-	1788	2640	1.788	1476.51006711409	75.6710257190338	42.3216027511375
YDR037W	chrIV	525079	527442	+	2364	35300	2.364	14932.3181049069	1011.8133363189	428.009025515609
YDR038C	chrIV	527422	530697	-	3276	12424	3.276	3792.42979242979	356.112433156544	108.703428924464
YDR039C	chrIV	531307	534582	-	3276	13191	3.276	4026.55677655678	378.097159189309	115.41427325681
YDR040C	chrIV	535192	538467	-	3276	13275	3.276	4052.1978021978	380.504873644005	116.149228829061
YDR041W	chrIV	539763	540939	+	1177	1862	1.177	1581.98810535259	53.3710037457731	45.3449479573263
YDR042C	chrIV	540489	541700	-	1212	773	1.212	637.788778877888	22.1567056366716	18.2811102612802
YDR043C	chrIV	542559	543573	-	1015	1586	1.015	1562.56157635468	45.4599419660559	44.7881201636019
YDR044W	chrIV	546390	547775	+	1386	5200	1.386	3751.80375180375	149.048990052642	107.538953861935
YDR045C	chrIV	547661	548512	-	852	1827	0.852	2144.3661971831	52.3677893896495	61.4645415371474
YDR046C	chrIV	548598	550685	-	2088	7210	2.088	3453.06513409962	206.662157361452	98.9761290045269
YDR047W	chrIV	551391	553100	+	1710	5396	1.71	3155.55555555556	154.666990446934	90.4485324251078
YDR048C	chrIV	552950	553738	-	789	0	0.789	0	0	0
YDR049W	chrIV	553162	555310	+	2149	2376	2.149	1105.63052582597	68.1039231471304	31.6909833164869
YDR050C	chrIV	555386	556502	-	1117	88639	1.117	79354.521038496	2540.68335178388	2274.55984940365
YDR051C	chrIV	556950	558121	-	1172	2117	1.172	1806.31399317406	60.6801369118161	51.7748608462595
YDR052C	chrIV	558270	560779	-	2510	2521	2.51	1004.38247011952	72.2600969082137	28.788883230364
YDR053W	chrIV	560249	560644	+	396	0	0.396	0	0	0
YDR054C	chrIV	560953	562516	-	1564	5382	1.564	3441.17647058824	154.265704704485	98.6353610642486
YDR055W	chrIV	563224	565020	+	1797	18889	1.797	10511.407902059	541.420456366223	301.291294583319
YDR056C	chrIV	564857	565752	-	896	2681	0.896	2992.1875	76.8462196790643	85.7658701775271
YDR057W	chrIV	565861	567709	+	1849	2401	1.849	1298.53975121687	68.8205048300758	37.2203920119393
YDR058C	chrIV	567544	568778	-	1235	997	1.235	807.287449392712	28.5772775158624	23.139495964261
YDR059C	chrIV	569060	570333	-	1274	1288	1.274	1010.98901098901	36.9182883053468	28.9782482773523
YDR060W	chrIV	570558	573814	+	3257	16461	3.257	5054.03745778324	471.826043318567	144.865226686695
YDR061W	chrIV	573987	575913	+	1927	4355	1.927	2259.98962117281	124.828529169088	64.7786866471655
YDR062W	chrIV	576069	578943	+	2875	7971	2.875	2772.52173913043	228.47490379031	79.4695317531513
YDR063W	chrIV	577519	579184	+	1666	412	1.666	247.298919567827	11.8092661349401	7.08839503897967
YDR064W	chrIV	579425	580719	+	1295	39096	1.295	30189.9613899614	1120.61909905733	865.342933635003
YDR065W	chrIV	580536	583664	+	3129	789	3.129	252.15723873442	22.6153179137567	7.22765033996699
YDR066C	chrIV	581366	582753	-	1388	0	1.388	0	0	0
YDR067C	chrIV	582668	583537	-	870	0	0.87	0	0	0
YDR068W	chrIV	583665	584842	+	1178	1071	1.178	909.168081494058	30.6983592973808	26.05972775669
YDR069C	chrIV	584631	587782	-	3152	3880	3.152	1230.96446700508	111.213477193125	35.2834635764992
YDR070C	chrIV	587943	588578	-	636	347	0.636	545.59748427673	9.9461537592821	15.6386065397517
YDR071C	chrIV	588714	589544	-	831	5621	0.831	6764.13959085439	161.116225593443	193.882341267681
YDR072C	chrIV	589667	591576	-	1910	7457	1.91	3904.18848167539	213.741984388953	111.906798109399
YDR073W	chrIV	592157	593280	+	1124	1850	1.124	1645.90747330961	53.0270445379593	47.1770858878642
