Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YER061C_id002	CEM1	chrV	-	278298	279626	39.857655	8.003604	13.580127
YER062C	GPP2	chrV	-	279692	280839	1002.753052	201.357498	341.653656
YER062C_id003	GPP2	chrV	-	279930	280682	83.859886	16.839458	28.572376
YER064C	VHR2	chrV	-	281575	284306	262.926392	52.796848	89.583130
YER063W	THO1	chrV	+	281587	282591	0.000000	0.000000	0.000000
YER063W_id001	THO1	chrV	+	281710	282366	0.000000	0.000000	0.000000
YER064C_id002	VHR2	chrV	-	282705	284222	45.112724	9.058846	15.370611
YER065C	ICL1	chrV	-	285114	287255	59.366802	11.921131	20.227200
YER065C_id002	ICL1	chrV	-	285241	286914	16.616074	3.336585	5.661356
YNCE0015C_tRNA	SUP19	chrV	-	288443	288524	28.719513	5.767013	9.785187
YER066W	RRT13	chrV	+	289300	290938	25.775633	5.175868	8.782161
YER066W_id001	RRT13	chrV	+	290242	290799	1.300600	0.261167	0.443135
YER066C-A_mRNA	-	chrV	-	291703	292203	0.000000	0.000000	0.000000
YER067W	RGI1	chrV	+	291787	292745	120.227776	24.142300	40.963486
YER067W_id002	RGI1	chrV	+	292066	292551	53.795391	10.802365	18.328932
YER067C-A_mRNA	-	chrV	-	292240	292563	0.000000	0.000000	0.000000
YER068W	MOT2	chrV	+	292930	294924	82.375359	16.541357	28.066574
YER068W_id001	MOT2	chrV	+	293050	294813	49.222317	9.884071	16.770813
YER068C-A_mRNA	-	chrV	-	295301	295732	0.091377	0.018349	0.031134
YER069W	ARG56	chrV	+	295335	298162	100.956352	20.272507	34.397408
YER069W_id012	ARG56	chrV	+	295410	298001	52.489185	10.540074	17.883886
YER070W	RNR1	chrV	+	298872	301822	487.209595	97.833961	165.999939
YER070W_id001	RNR1	chrV	+	298950	301616	86.778053	17.425438	29.566641
YER071C	TDA2	chrV	-	301703	302487	102.729561	20.628576	35.001568
YER071C_id003	TDA2	chrV	-	301947	302327	0.510795	0.102570	0.174036
YER072W	VTC1	chrV	+	302569	303341	556.502563	111.748314	189.609146
YER072W_id001	VTC1	chrV	+	302806	303195	93.239044	18.722836	31.768002
YER073W	ALD5	chrV	+	303339	306296	83.763657	16.820133	28.539589
YER073W_id003	ALD5	chrV	+	304030	305592	30.774939	6.179751	10.485503
YER074W	RPS24A	chrV	+	306246	307350	1076.298706	216.125809	366.711823
YER074W_id001	RPS24A	chrV	+	306323	307196	0.000000	0.000000	0.000000
YER074W-A	YOS1	chrV	+	307639	308520	154.501648	31.024652	52.641129
YER074W-A_id001	YOS1	chrV	+	307653	308123	0.000000	0.000000	0.000000
YER075C_mRNA	PTP3	chrV	-	308413	311199	87.187134	17.507584	29.706022
YNCE0016C_tRNA	-	chrV	-	312023	312095	31.246574	6.274458	10.646196
YER076C	-	chrV	-	312439	313918	51.802155	10.402114	17.649805
YER076C_id001	-	chrV	-	312590	313498	0.769869	0.154593	0.262306
YER076W-A_mRNA	-	chrV	+	313390	313737	0.000000	0.000000	0.000000
YER077C_id001	MRX1	chrV	-	314534	316600	90.498306	18.172483	30.834188
YER078C	ICP55	chrV	-	316692	318552	20.032387	4.022597	6.825347
YER078W-A	-	chrV	+	316769	318863	62.782310	12.606981	21.390917
YER078C_id001	ICP55	chrV	-	316807	318342	21.138798	4.244770	7.202319
YER078W-A_id002	-	chrV	+	318646	318810	0.000909	0.000183	0.000310
YER079W	-	chrV	+	318839	319828	29.414669	5.906603	10.022038
YER079W_id001	-	chrV	+	318920	319552	17.551237	3.524370	5.979981
YER079C-A_mRNA	-	chrV	-	319902	320240	0.000000	0.000000	0.000000
YER080W	AIM9	chrV	+	319918	321940	195.190674	39.195198	66.504517
YER080W_id001	AIM9	chrV	+	319963	321846	195.281998	39.213535	66.535629
YNCE0017W_ncRNA	SRG1	chrV	+	322212	322762	407.722687	81.872620	138.917496
YER081W_id001	SER3	chrV	+	322686	324095	170.015152	34.139835	57.926823
YER082C	UTP7	chrV	-	323934	325995	207.208832	41.608501	70.599289
YER082C_id001	UTP7	chrV	-	324272	325936	67.687180	13.591902	23.062080
YER083C	GET2	chrV	-	325946	327064	100.312866	20.143291	34.178162
YER083C_id001	GET2	chrV	-	326174	327031	222.162613	44.611290	75.694275
YER084W_mRNA	-	chrV	+	327065	327451	8.550387	1.716958	2.913251
YER085C	-	chrV	-	327475	328288	1.574734	0.316214	0.536537
YER084W-A_mRNA	-	chrV	+	327598	328110	0.613326	0.123159	0.208970
YER085C_id004	-	chrV	-	327619	328140	0.150441	0.030209	0.051258
YER086W	ILV1	chrV	+	328332	330346	198.985519	39.957222	67.797478
YER086W_id004	ILV1	chrV	+	328477	330207	128.468033	25.796982	43.771069
YER087W	AIM10	chrV	+	330512	332470	47.030155	9.443874	16.023911
YER087W_id002	AIM10	chrV	+	330576	332306	17.826939	3.579733	6.073917
YER087C-A_mRNA	-	chrV	-	331817	332368	10.588305	2.126181	3.607601
YER087C-B	SBH1	chrV	-	332218	332873	321.303040	64.519157	109.472969
YER087C-B_id001	SBH1	chrV	-	332582	332830	19.365360	3.888655	6.598081
YER088C	DOT6	chrV	-	333024	335458	75.731544	15.207248	25.802921
YER088C_id002	DOT6	chrV	-	333176	335188	25.540262	5.128604	8.701967
YER088C-A	-	chrV	-	335262	337294	46.365948	9.310498	15.797604
YER088C-A_id004	-	chrV	-	335696	336019	0.010971	0.002203	0.003738
YER089C	PTC2	chrV	-	335862	337679	143.685440	28.852707	48.955879
YER088W-B_id001	-	chrV	+	335927	336073	0.000000	0.000000	0.000000
YER089C_id001	PTC2	chrV	-	335946	337340	104.789597	21.042240	35.703457
YER090W	TRP2	chrV	+	337911	339718	327.507874	65.765114	111.587059
YER090W_id001	TRP2	chrV	+	337949	339472	25.619123	5.144440	8.728836
YER090C-A_mRNA	-	chrV	-	338322	338411	0.000019	0.000004	0.000006
YER091C	MET6	chrV	-	339639	342381	745.605103	149.720993	254.039337
YER091C_id001	MET6	chrV	-	339864	342167	316.359955	63.526558	107.788788
YER091C-A_mRNA	-	chrV	-	342390	342611	1.220721	0.245126	0.415919
YER092W	IES5	chrV	+	342846	343656	160.684128	32.266125	54.747597
YER092W_id001	IES5	chrV	+	342855	343232	10.000490	2.008145	3.407323
YER093C_mRNA	TSC11	chrV	-	343320	347612	72.793388	14.617253	24.801847
YER093C-A	AIM11	chrV	-	347774	348423	81.407692	16.347044	27.736874
YER093C-A_id001	AIM11	chrV	-	347912	348400	0.000000	0.000000	0.000000
YER094C	PUP3	chrV	-	348575	349676	764.170959	153.449097	260.364990
YER094C_id001	PUP3	chrV	-	348729	349346	203.064163	40.776234	69.187134
YER095W	RAD51	chrV	+	349913	351605	125.703217	25.241793	42.829052
YER095W_id001	RAD51	chrV	+	349980	351182	20.626980	4.141994	7.027935
YER096W	SHC1	chrV	+	351534	353265	17.338671	3.481686	5.907556
YER096W_id001	SHC1	chrV	+	351698	353236	0.726838	0.145952	0.247645
YNCE0018W_tRNA	-	chrV	+	354934	355005	42.319443	8.497942	14.418897
YER097W_mRNA	-	chrV	+	355140	355469	57.937416	11.634104	19.740185
YER098W	UBP9	chrV	+	355283	357934	33.128899	6.652438	11.287534
YER098W_id001	UBP9	chrV	+	355466	357730	1.446455	0.290455	0.492830
YER099C	PRS2	chrV	-	357212	359080	79.495781	15.963124	27.085457
YER099C_id001	PRS2	chrV	-	358105	359061	112.090912	22.508379	38.191128
YER100W	UBC6	chrV	+	359276	360415	203.492462	40.862236	69.333069
YER100W_id001	UBC6	chrV	+	359562	360314	88.856262	17.842752	30.274719
YER101C	AST2	chrV	-	360322	361876	33.532215	6.733426	11.424951
YER101C_id001	AST2	chrV	-	360502	361794	22.542345	4.526608	7.680530
YER102W	RPS8B	chrV	+	362714	364048	1364.920532	274.082428	465.049805
YER102W_id001	RPS8B	chrV	+	362733	363702	0.000000	0.000000	0.000000
YER103W	SSA4	chrV	+	363853	366637	2361.732422	474.246887	804.679138
YER103W_id005	SSA4	chrV	+	364589	366517	2782.932617	558.825867	948.188721
YER104W	RTT105	chrV	+	366784	368486	42.591274	8.552526	14.511514
YER104W_id001	RTT105	chrV	+	366802	367428	0.022650	0.004548	0.007717
YER105C	NUP157	chrV	-	367593	372032	111.804573	22.450880	38.093567
YER105C_id004	NUP157	chrV	-	367838	372013	140.190994	28.151007	47.765263
YER106W_mRNA	MAM1	chrV	+	372326	373234	7.296774	1.465226	2.486125
YER107C	GLE2	chrV	-	373204	374732	175.139801	35.168892	59.672874
YER107C_id002	GLE2	chrV	-	373448	374545	1.202624	0.241493	0.409753
YER107W-A_mRNA	-	chrV	+	374394	374714	0.000000	0.000000	0.000000
YER110C	KAP123	chrV	-	378610	382244	387.023346	77.716095	131.864914
YER110C_id001	KAP123	chrV	-	378762	382103	118.229500	23.741035	40.282639
YER111C_mRNA	SWI4	chrV	-	382595	385876	52.477757	10.537779	17.879993
YER112W	LSM4	chrV	+	387131	387910	121.008553	24.299084	41.229507
YER112W_id009	LSM4	chrV	+	387232	387795	78.864677	15.836396	26.870430
YER113C	TMN3	chrV	-	387794	390207	145.664154	29.250042	49.630058
YER113C_id001	TMN3	chrV	-	387932	390052	34.266571	6.880888	11.675158
YER114C_id001	BOI2	chrV	-	390590	393712	111.399933	22.369627	37.955700
YER115C	SPR6	chrV	-	394179	395818	50.897423	10.220441	17.341549
YER115C_id001	SPR6	chrV	-	394292	394867	9.054597	1.818205	3.085043
YER116C	SLX8	chrV	-	394899	396272	9.426762	1.892938	3.211845
YER116C_id001	SLX8	chrV	-	395348	396172	0.237224	0.047636	0.080826
YER117W	RPL23B	chrV	+	395711	397716	732.267151	147.042664	249.494873
YER117W_id003	RPL23B	chrV	+	396769	397653	0.000000	0.000000	0.000000
YER118C	SHO1	chrV	-	397773	399354	144.757263	29.067934	49.321064
YER118C_id001	SHO1	chrV	-	397952	399055	0.556556	0.111759	0.189627
YER119C	AVT6	chrV	-	399335	400864	175.361679	35.213444	59.748466
YER119C_id001	AVT6	chrV	-	399496	400842	43.164238	8.667581	14.706731
YER119C-A_mRNA	-	chrV	-	400867	401238	2.193686	0.440502	0.747423
YER120W	SCS2	chrV	+	401047	402104	364.677643	73.228973	124.251373
YER120W_id001	SCS2	chrV	+	401135	401869	480.872162	96.561378	163.840668
YER121W	-	chrV	+	402229	402912	10.088508	2.025820	3.437313
YER121W_id001	-	chrV	+	402375	402719	4.634672	0.930664	1.579105
YER122C	GLO3	chrV	-	402724	404433	176.481903	35.438393	60.130146
YER122C_id001	GLO3	chrV	-	402871	404352	163.152145	32.761715	55.588490
YER123W	YCK3	chrV	+	404625	406936	157.314224	31.589430	53.599419
YER123W_id002	YCK3	chrV	+	404813	406387	4.911601	0.986272	1.673459
YER124C	DSE1	chrV	-	406818	409103	1345.774414	270.237793	458.526428
YER124C_id001	DSE1	chrV	-	407342	409063	1.400956	0.281319	0.477328
YER125W_id001	RSP5	chrV	+	410189	412618	467.965851	93.969727	159.443283
YER126C	NSA2	chrV	-	412891	414281	295.738678	59.385708	100.762794
YER126C_id002	NSA2	chrV	-	413394	414179	136.592194	27.428350	46.539097
YER127W	LCP5	chrV	+	414457	415753	99.057877	19.891285	33.750568
YER127W_id001	LCP5	chrV	+	414481	415554	122.364929	24.571449	41.691647
YER128W	VFA1	chrV	+	415854	417079	67.340248	13.522236	22.943876
YER128W_id006	VFA1	chrV	+	415859	416470	11.217077	2.252442	3.821834
YER129W_mRNA	SAK1	chrV	+	417281	420709	112.653831	22.621414	38.382923
YER130C	COM2	chrV	-	420863	422542	228.705338	45.925102	77.923492
YER130C_id001	COM2	chrV	-	421115	422446	47.903950	9.619337	16.321625
YER131W	RPS26B	chrV	+	423445	424454	682.014771	136.951752	232.373108
YER131W_id003	RPS26B	chrV	+	423591	424311	643.586792	129.235229	219.280090
YNCE0019W_snoRNA	SNR4	chrV	+	424698	424883	6657.483887	1336.853882	2268.308838
YER132C_mRNA	PMD1	chrV	-	425188	430449	158.851013	31.898024	54.123024
YNCE0020C_snoRNA	SNR52	chrV	-	431129	431220	371.206512	74.540001	126.475868
YER133W	GLC7	chrV	+	432426	434424	399.260620	80.173401	136.034332
YER133W_id001	GLC7	chrV	+	432495	433958	0.000000	0.000000	0.000000
YNCE0021C_tRNA	-	chrV	-	434541	434612	24.166666	4.852779	8.233961
YNCE0022C_tRNA	-	chrV	-	435752	435824	4.575343	0.918750	1.558891
YER134C	-	chrV	-	436308	437979	64.155281	12.882680	21.858707
YER133W-A_mRNA	-	chrV	+	437191	437532	0.000000	0.000000	0.000000
YER134C_id003	-	chrV	-	437267	437803	43.358494	8.706589	14.772917
YER135C_id001	-	chrV	-	437952	438344	18.854609	3.786093	6.424060
YNCE0023W_tRNA	-	chrV	+	438700	438773	10.554053	2.119303	3.595931
YER136W	GDI1	chrV	+	439461	441300	389.014313	78.115891	132.543259
YER136W_id001	GDI1	chrV	+	439616	440971	161.170883	32.363865	54.913441
YER137C	-	chrV	-	441206	441919	23.860765	4.791353	8.129736
YER137C_id001	-	chrV	-	441373	441819	24.953949	5.010870	8.502200
YER137W-A_mRNA	-	chrV	+	441575	441880	0.000000	0.000000	0.000000
YNCE0024W_ncRNA	SCR1	chrV	+	441987	442508	286899.437500	57610.750000	97751.125000
YER138C	-	chrV	-	443756	449024	950.014221	190.767303	323.684692
YER137C-A	-	chrV	-	447702	449024	0.187214	0.037593	0.063787
YER138W-A_mRNA	-	chrV	+	449474	449578	158.352386	31.797901	53.953136
YER139C	RTR1	chrV	-	449837	451399	74.611092	14.982255	25.421165
YER139C_id001	RTR1	chrV	-	450563	451243	3.823573	0.767791	1.302751
YER140W	EMP65	chrV	+	451493	453628	54.198765	10.883365	18.466368
YER140W_id002	EMP65	chrV	+	451565	453235	9.921472	1.992278	3.380401
YER141W	COX15	chrV	+	453380	455150	209.762650	42.121319	71.469421
YER141W_id001	COX15	chrV	+	453459	454919	1.770783	0.355581	0.603333
YER142C	MAG1	chrV	-	455060	456384	99.731766	20.026606	33.980175
YER142C_id002	MAG1	chrV	-	455146	456036	63.444794	12.740011	21.616632
YER143W	DDI1	chrV	+	456261	457810	136.806320	27.471348	46.612053
YER143W_id001	DDI1	chrV	+	456319	457605	66.766388	13.407003	22.748354
YER144C	UBP5	chrV	-	457689	460317	60.059261	12.060181	20.463129
YER144C_id002	UBP5	chrV	-	457806	460223	29.564545	5.936699	10.073103
YER145C	FTR1	chrV	-	460290	461758	239.369537	48.066521	81.556946
YER145C_id003	FTR1	chrV	-	460526	461740	340.656067	68.405327	116.066849
YER146W	LSM5	chrV	+	462163	462951	135.351517	27.179216	46.116379
YER145C-A_mRNA	-	chrV	-	462386	462823	98.051025	19.689104	33.407516
YER146W_id001	LSM5	chrV	+	462585	462866	279.573273	56.139618	95.254990
YER147C	SCC4	chrV	-	462863	464882	64.910370	13.034306	22.115978
YER147C_id001	SCC4	chrV	-	462968	464842	29.217438	5.866998	9.954838
YER148W	SPT15	chrV	+	465114	466372	371.572174	74.613426	126.600449
YER147C-A_mRNA	-	chrV	-	465203	465613	31.947737	6.415255	10.885094
YER148W_id005	SPT15	chrV	+	465303	466025	61.205784	12.290407	20.853767
YER149C	PEA2	chrV	-	466130	467563	50.828773	10.206656	17.318157
YER148W-A_mRNA	-	chrV	+	466185	466763	22.237528	4.465400	7.576674
YER149C_id001	PEA2	chrV	-	466208	467470	51.168095	10.274793	17.433771
YER150W	SPI1	chrV	+	467715	468982	193.436554	38.842964	65.906860
YER150W_id002	SPI1	chrV	+	468370	468816	272.027832	54.624458	92.684143
YNCE0026W_tRNA	-	chrV	+	469457	469530	35.581081	7.144847	12.123031
YER151C_id001	UBP3	chrV	-	469686	472424	207.691864	41.705494	70.763870
YER152C	-	chrV	-	472620	474562	211.481598	42.466492	72.055092
YER152C_id001	-	chrV	-	472657	473988	20.786350	4.173996	7.082235
YER152W-A_mRNA	-	chrV	+	473485	474051	8.326041	1.671908	2.836812
YER153C_mRNA	PET122	chrV	-	474041	474805	5.877884	1.180307	2.002687
YER154W	OXA1	chrV	+	474311	476293	150.564026	30.233961	51.299522
YER154W_id001	OXA1	chrV	+	475020	476228	1.260487	0.253112	0.429468
YER155C_mRNA	BEM2	chrV	-	476345	482848	292.515808	58.738541	99.664711
YER156C	MYG1	chrV	-	483219	484628	215.535812	43.280598	73.436424
YER156C_id008	MYG1	chrV	-	483325	484341	80.826469	16.230331	27.538843
YER157W	COG3	chrV	+	484772	487274	97.357758	19.549892	33.171310
YER157W_id001	COG3	chrV	+	484788	487193	11.085419	2.226004	3.776976
YNCE0027C_tRNA	-	chrV	-	487331	487402	1.194444	0.239850	0.406966
YER158C	-	chrV	-	488736	490782	36.064030	7.241826	12.287579
YER158C_id001	-	chrV	-	488857	490578	0.690435	0.138643	0.235242
YER159C	BUR6	chrV	-	491282	492141	138.541718	27.819822	47.203327
YER158W-A_id001	-	chrV	+	491487	491702	0.000000	0.000000	0.000000
YER159C_id002	BUR6	chrV	-	491530	491958	41.107502	8.254579	14.005968
YNCE0028C_tRNA	-	chrV	-	492352	492424	5.520548	1.108552	1.880937
YER160C	-	chrV	-	492856	498124	653.667114	131.259415	222.714615
YER159C-A	-	chrV	-	496802	498124	0.238080	0.047808	0.081118
YER161C	SPT2	chrV	-	499078	500416	80.644257	16.193745	27.476759
YER161C_id001	SPT2	chrV	-	499347	500348	25.967392	5.214374	8.847497
YER162C_id001	RAD4	chrV	-	500630	502894	43.358059	8.706501	14.772769
YER163C	GCG1	chrV	-	502982	503902	182.491776	36.645203	62.177803
YER163C_id001	GCG1	chrV	-	503084	503782	197.493698	39.657658	67.289192
YER164W_mRNA	CHD1	chrV	+	505392	509798	107.166779	21.519590	36.513397
YER165W	PAB1	chrV	+	510231	512308	812.603821	163.174637	276.866852
YER165W_id001	PAB1	chrV	+	510373	512106	384.836365	77.276939	131.119766
YER165C-A_mRNA	-	chrV	-	512627	512983	61.338104	12.316978	20.898851
YER166W_mRNA	DNF1	chrV	+	512744	517459	252.711243	50.745598	86.102676
YER167W	BCK2	chrV	+	517790	520781	188.683517	37.888531	64.287430
YER167W_id002	BCK2	chrV	+	518216	520771	0.688548	0.138264	0.234599
YER168C	CCA1	chrV	-	520934	522724	59.192566	11.886144	20.167833
YER168C_id001	CCA1	chrV	-	521029	522669	79.213966	15.906535	26.989439
YER169W	RPH1	chrV	+	523079	525967	182.665146	36.680016	62.236874
YER169W_id002	RPH1	chrV	+	523369	525759	13.198249	2.650270	4.496850
YER170W	ADK2	chrV	+	525943	527033	52.514038	10.545064	17.892355
YER170W_id001	ADK2	chrV	+	525974	526651	0.464477	0.093269	0.158255
YER171W	RAD3	chrV	+	526959	529547	109.714348	22.031155	37.381393
YER171W_id001	RAD3	chrV	+	527082	529418	10.765347	2.161732	3.667922
YER172C_mRNA	BRR2	chrV	-	529530	536021	148.535522	29.826628	50.608376
YER172C-A_mRNA	-	chrV	-	536275	536655	1.072318	0.215326	0.365356
YER173W_id001	RAD24	chrV	+	536300	538279	58.255276	11.697931	19.848484
YER174C	GRX4	chrV	-	538335	539320	89.923080	18.056976	30.638201
YER174C_id005	GRX4	chrV	-	538434	539168	0.674717	0.135486	0.229887
YER175C	TMT1	chrV	-	539176	541451	56.414433	11.328281	19.221279
YER175C_id003	TMT1	chrV	-	539464	540363	2.968523	0.596093	1.011422
YER175W-A_id001	-	chrV	+	540650	540814	0.000000	0.000000	0.000000
YER176W	ECM32	chrV	+	541670	545169	89.250893	17.921995	30.409176
YER176W_id001	ECM32	chrV	+	541690	545055	16.613443	3.336057	5.660460
YER177W	BMH1	chrV	+	545199	546589	2206.409180	443.057281	751.758118
YER177W_id001	BMH1	chrV	+	545611	546414	2712.110596	544.604492	924.058533
YER178W	PDA1	chrV	+	546805	548344	1316.218384	264.302795	448.456177
YER178W_id001	PDA1	chrV	+	546817	548079	390.886536	78.491837	133.181152
YER179W_id001	DMC1	chrV	+	548421	549517	18.428856	3.700600	6.279000
YER180C	ISC10	chrV	-	549668	551095	67.641457	13.582720	23.046503
YER180C_id002	ISC10	chrV	-	549724	550527	1.772867	0.356000	0.604044
YER180C-A	SLO1	chrV	-	550193	551170	16.618059	3.336984	5.662033
YER180C-A_id001	SLO1	chrV	-	550865	551122	1.113010	0.223498	0.379220
YNCE0029C_tRNA	-	chrV	-	551285	551358	19.756756	3.967249	6.731436
YER181C_id001	-	chrV	-	551473	551796	4.864198	0.976754	1.657308
YER182W	FMP10	chrV	+	552347	553357	46.347256	9.306746	15.791235
YER182W_id001	FMP10	chrV	+	552525	553259	58.646667	11.776525	19.981838
YER183C	FAU1	chrV	-	553242	554032	142.355347	28.585619	48.502693
YER183C_id002	FAU1	chrV	-	553334	553969	18.294882	3.673698	6.233353
YER184C_id001	TOG1	chrV	-	556296	558680	50.488049	10.138236	17.202068
YER185W	PUG1	chrV	+	558961	560400	17.994473	3.613374	6.130998
YER185W_id002	PUG1	chrV	+	559454	560365	0.887015	0.178117	0.302220
YER186C	-	chrV	-	561200	562770	63.821095	12.815574	21.744846
YER186C_id001	-	chrV	-	561705	562625	6.083674	1.221630	2.072803
YER187W	-	chrV	+	565535	566856	10.722264	2.153081	3.653243
YER187W_id005	-	chrV	+	566230	566655	0.190533	0.038260	0.064918
YER188W	-	chrV	+	567725	568989	12.754345	2.561132	4.345605
YER188W_id001	-	chrV	+	568040	568759	0.385769	0.077464	0.131438
YER189W_mRNA	-	chrV	+	571155	571523	43.081352	8.650937	14.678491
YER190W_mRNA	YRF1-2	chrV	+	571480	576525	66.750687	13.403850	22.743004
YER190C-A_mRNA	-	chrV	-	574804	575379	0.000000	0.000000	0.000000
YER190C-B_mRNA	-	chrV	-	575680	576162	0.000000	0.000000	0.000000
YFL068W_mRNA	-	chrVI	+	53	535	72.476189	14.553557	24.693773
YFL067W_mRNA	-	chrVI	+	836	1363	23.626894	4.744390	8.050053
YFL066C_mRNA	-	chrVI	-	1437	2615	57.789654	11.604432	19.689838
YFL065C_mRNA	-	chrVI	-	3030	3338	43.546146	8.744269	14.836854
YFL064C_mRNA	-	chrVI	-	3322	3846	37.499504	7.530076	12.776668
YFL062W_id001	COS4	chrVI	+	6426	7565	28.869299	5.797090	9.836222
YFL061W_mRNA	DDI3	chrVI	+	9545	10222	21.238937	4.264878	7.236438
YFL060C_mRNA	SNO3	chrVI	-	10301	10969	35.523170	7.133219	12.103300
YFL059W_mRNA	SNZ3	chrVI	+	11363	12259	35.093647	7.046968	11.956955
YFL058W_mRNA	THI5	chrVI	+	12929	13951	4.685239	0.940818	1.596334
YFL055W_id001	AGP3	chrVI	+	17004	18680	19.586761	3.933113	6.673516
YFL054C_id001	AQY3	chrVI	-	20847	22787	33.805771	6.788357	11.518155
YFL053W_mRNA	DAK2	chrVI	+	23423	25198	18.939753	3.803191	6.453070
YFL052W_id001	ZNF1	chrVI	+	28232	29629	17.705294	3.555306	6.032471
YFL051C_mRNA	-	chrVI	-	30058	30540	22.536232	4.525381	7.678447
YFL050C_mRNA	ALR2	chrVI	-	33272	35848	58.948391	11.837112	20.084639
YFL049W	SWP82	chrVI	+	36772	38821	63.514191	12.753946	21.640280
YFL049W_id001	SWP82	chrVI	+	36803	38674	35.201939	7.068714	11.993852
YFL048C	EMP47	chrVI	-	38695	40222	295.500580	59.337898	100.681671
YFL048C_id002	EMP47	chrVI	-	38843	40180	139.410324	27.994246	47.499279
YFL047W	RGD2	chrVI	+	40403	42665	49.557861	9.951450	16.885138
YFL047W_id001	RGD2	chrVI	+	40421	42565	62.123135	12.474616	21.166325
YFL046W	FMP32	chrVI	+	42615	43587	41.792938	8.392218	14.239509
YFL046W_id001	FMP32	chrVI	+	42815	43438	25.316372	5.083646	8.625684
YFL045C	SEC53	chrVI	-	43468	45460	537.785400	107.989822	183.231903
YFL045C_id005	SEC53	chrVI	-	43628	44392	55.712440	11.187319	18.982100
YFL044C	OTU1	chrVI	-	44388	45595	15.237974	3.059856	5.191816
YFL044C_id003	OTU1	chrVI	-	44655	45560	93.740250	18.823481	31.938768
YFL042C_id001	LAM5	chrVI	-	45720	47744	68.737282	13.802767	23.419867
YFL041W-A	-	chrVI	+	47859	48986	31.930265	6.411747	10.879141
YFL041W-A_id002	-	chrVI	+	48734	48925	0.086767	0.017423	0.029563
YFL041W_id001	FET5	chrVI	+	49139	51007	241.373993	48.469025	82.239899
YFL040W_mRNA	-	chrVI	+	51350	52972	25.378311	5.096083	8.646788
YFL039C	ACT1	chrVI	-	52973	54903	4900.527832	984.048889	1669.686401
YFL039C_id001	ACT1	chrVI	-	53260	54696	0.000000	0.000000	0.000000
YFL038C	YPT1	chrVI	-	55139	56053	821.727173	165.006668	279.975311
YFL038C_id001	YPT1	chrVI	-	55366	55986	480.236176	96.433670	163.623978
YFL037W	TUB2	chrVI	+	56236	57934	680.833862	136.714615	231.970749
YFL037W_id001	TUB2	chrVI	+	56336	57709	492.532379	98.902802	167.813492
YNCF0001C_ncRNA	RUF21	chrVI	-	57815	58521	0.408248	0.081978	0.139096
YFL036W_mRNA	RPO41	chrVI	+	58782	62837	169.609299	34.058338	57.788540
YFL034C-B	MOB2	chrVI	-	62812	64057	78.971657	15.857878	26.906879
YFL034C-B_id002	MOB2	chrVI	-	63016	63993	0.000000	0.000000	0.000000
YFL034C-A	RPL22B	chrVI	-	64061	64977	488.033813	97.999474	166.280762
YFL034C-A_id002	RPL22B	chrVI	-	64243	64932	0.000000	0.000000	0.000000
YFL034W	MIL1	chrVI	+	65307	68810	68.000717	13.654862	23.168909
YFL034W_id001	MIL1	chrVI	+	65477	68698	0.498290	0.100059	0.169775
YFL033C_mRNA	RIM15	chrVI	-	69115	74427	95.536606	19.184196	32.550816
YFL032W_mRNA	-	chrVI	+	74872	75192	0.584075	0.117285	0.199003
YFL031W	HAC1	chrVI	+	75113	76624	3317.944824	666.258850	1130.475708
YFL031W_id002	HAC1	chrVI	+	75179	76147	0.000000	0.000000	0.000000
YFL031C-A_mRNA	-	chrVI	-	76014	76115	0.000000	0.000000	0.000000
YFL030W_id001	AGX1	chrVI	+	76831	77988	46.822105	9.402098	15.953023
YFL029C	CAK1	chrVI	-	77991	79215	43.782455	8.791721	14.917368
YFL029C_id001	CAK1	chrVI	-	78055	79161	64.365639	12.924921	21.930380
YFL028C	CAF16	chrVI	-	79210	80243	99.585938	19.997322	33.930485
YFL028C_id002	CAF16	chrVI	-	79344	80213	52.279152	10.497898	17.812325
YFL027C	GYP8	chrVI	-	80348	81963	45.766975	9.190223	15.593525
YFL027C_id002	GYP8	chrVI	-	80419	81912	34.584049	6.944638	11.783326
YFL026W_id001	STE2	chrVI	+	82580	83875	984.685181	197.729385	335.497650
YFL025C_mRNA	BST1	chrVI	-	84145	87234	107.597733	21.606129	36.660233
YFL024C	EPL1	chrVI	-	87443	90648	102.456284	20.573702	34.908459
YFL024C_id002	EPL1	chrVI	-	87847	90345	0.658726	0.132275	0.224438
YFL023W	BUD27	chrVI	+	90962	93476	91.484726	18.370560	31.170279
YFL023W_id001	BUD27	chrVI	+	90986	93376	5.810295	1.166734	1.979658
YFL022C	FRS2	chrVI	-	93384	95083	293.443481	58.924820	99.980789
YFL022C_id001	FRS2	chrVI	-	93499	95010	108.302650	21.747677	36.900406
YFL021C-A_id001	-	chrVI	-	95761	96615	10.049728	2.018033	3.424100
YFL021W_id001	GAT1	chrVI	+	95966	97498	40.323864	8.097220	13.738972
YFL020C	PAU5	chrVI	-	99116	100293	13.010910	2.612652	4.433021
YFL020C_id003	PAU5	chrVI	-	99231	99599	13.026404	2.615763	4.438300
YFL019C_mRNA	-	chrVI	-	100252	100605	6.648037	1.334957	2.265090
YNCF0002W_tRNA	SUF9	chrVI	+	101376	101478	12.611111	2.532370	4.296803
