Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YFR041C	ERJ5	chrVI	-	237233	238300	44.394966	8.102646	14.722817
YFR041C_id001	ERJ5	chrVI	-	237368	238255	89.306625	16.299595	29.616985
YFR042W	KEG1	chrVI	+	238413	239385	101.206352	18.471447	33.563324
YFR042W_id001	KEG1	chrVI	+	238458	239060	60.973667	11.128469	20.220856
YFR043C	IRC6	chrVI	-	239039	239867	78.118073	14.257543	25.906498
YFR043C_id001	IRC6	chrVI	-	239114	239827	1.742597	0.318046	0.577902
YFR044C	DUG1	chrVI	-	239944	241661	342.835419	62.571827	113.695396
YFR044C_id001	DUG1	chrVI	-	239992	241437	799.798645	145.973434	265.239288
YFR045W	MRX20	chrVI	+	241982	243136	57.420467	10.479966	19.042498
YFR045W_id001	MRX20	chrVI	+	241998	242999	0.000000	0.000000	0.000000
YFR046C	CNN1	chrVI	-	242814	244179	60.481464	11.038637	20.057625
YFR046C_id002	CNN1	chrVI	-	243074	244159	1.380661	0.251988	0.457872
YFR047C	BNA6	chrVI	-	244007	245201	273.764740	49.965549	90.789307
YFR047C_id001	BNA6	chrVI	-	244279	245166	132.744827	24.227619	44.022507
YFR048W	RMD8	chrVI	+	246108	248209	63.760250	11.637056	21.144978
YFR048W_id001	RMD8	chrVI	+	246146	248134	52.627434	9.605176	17.452971
YFR049W	KGD4	chrVI	+	248350	249125	97.764481	17.843262	32.421886
YFR049W_id001	KGD4	chrVI	+	248523	248894	0.589212	0.107539	0.195402
YFR050C	PRE4	chrVI	-	248900	249947	286.253174	52.244846	94.930885
YFR050C_id002	PRE4	chrVI	-	249066	249866	378.387360	69.060509	125.485573
YFR051C	RET2	chrVI	-	250047	251842	225.656448	41.185173	74.835030
YFR051C_id001	RET2	chrVI	-	250163	251803	177.405869	32.378826	58.833569
YFR052W	RPN12	chrVI	+	252446	253577	177.304214	32.360271	58.799850
YFR052W_id002	RPN12	chrVI	+	252505	253329	223.370132	40.767891	74.076813
YFR052C-A	-	chrVI	-	253422	254620	3.633874	0.663228	1.205111
YFR052C-A_id001	-	chrVI	-	253429	253734	0.064794	0.011826	0.021488
YFR053C	HXK1	chrVI	-	253523	255160	213.466629	38.960373	70.792488
YFR053C_id001	HXK1	chrVI	-	253592	255049	103.980873	18.977833	34.483444
YFR054C_id001	-	chrVI	-	258855	259433	21.583765	3.939312	7.157880
YFR055W	IRC7	chrVI	+	263663	265704	159.804642	29.166378	52.996426
YFR056C_mRNA	-	chrVI	-	263957	264325	0.000000	0.000000	0.000000
YFR055W_id002	IRC7	chrVI	+	264204	265226	35.585449	6.494797	11.801294
YGL263W	COS12	chrVII	+	2778	4081	0.000000	0.000000	0.000000
YGL263W_id001	COS12	chrVII	+	2790	3932	0.899388	0.164150	0.298266
YGL262W_mRNA	-	chrVII	+	5312	5839	0.742424	0.135502	0.246212
YGL261C_mRNA	PAU11	chrVII	-	6290	6652	4.473830	0.816531	1.483668
YGL260W_mRNA	-	chrVII	+	6860	7090	1.411255	0.257572	0.468018
YGL259W_mRNA	YPS5	chrVII	+	8470	8967	7.506024	1.369945	2.489242
YGL258W-A_mRNA	-	chrVII	+	9162	9395	9.196581	1.678493	3.049886
YGL258W	VEL1	chrVII	+	10443	12004	35.985992	6.567902	11.934128
YGL258W_id002	VEL1	chrVII	+	11110	11730	1.263897	0.230677	0.419149
YGL257C	MNT2	chrVII	-	12274	14321	116.586296	21.278482	38.663815
YGL257C_id001	MNT2	chrVII	-	12481	14157	61.602425	11.243226	20.429371
YGL256W_id001	ADH4	chrVII	+	15159	16307	311.618805	56.874393	103.342949
YNCG0047C_ncRNA	SUT532	chrVII	-	17213	17709	15.014085	2.740261	4.979160
YGL255W	ZRT1	chrVII	+	20662	22212	95.942085	17.510651	31.817522
YGL255W_id001	ZRT1	chrVII	+	20978	22108	18.340250	3.347329	6.082224
YGL254W	FZF1	chrVII	+	22289	23948	99.035431	18.075226	32.843376
YGL254W_id001	FZF1	chrVII	+	22304	23203	18.467897	3.370626	6.124557
YGL253W	HXK2	chrVII	+	23813	25581	1634.946533	298.398529	542.201538
YGL253W_id001	HXK2	chrVII	+	23935	25395	677.478333	123.648415	224.673889
YGL252C	RTG2	chrVII	-	25495	27515	75.269623	13.737663	24.961859
YGL252C_id001	RTG2	chrVII	-	25718	27484	95.535934	17.436523	31.682829
YGL251C_mRNA	HFM1	chrVII	-	27921	31636	48.006733	8.761840	15.920596
YGL250W	RMR1	chrVII	+	31875	32937	52.656429	9.610469	17.462587
YGL250W_id001	RMR1	chrVII	+	31910	32635	0.436931	0.079745	0.144901
YGL249W_mRNA	ZIP2	chrVII	+	33098	35212	30.532860	5.572635	10.125691
YNCG0001C_ncRNA	RME3	chrVII	-	33109	35013	0.000000	0.000000	0.000000
YGL248W	PDE1	chrVII	+	35531	37153	135.363647	24.705587	44.890995
YGL248W_id001	PDE1	chrVII	+	35653	36762	65.501938	11.954937	21.722576
YGL247W	BRR6	chrVII	+	36913	37677	48.559223	8.862676	16.103821
YGL247W_id010	BRR6	chrVII	+	36933	37526	0.667162	0.121766	0.221253
YGL246C	RAI1	chrVII	-	37469	38851	133.967255	24.450729	44.427906
YGL246C_id001	RAI1	chrVII	-	37617	38780	71.136497	12.983315	23.591179
YGL245W	GUS1	chrVII	+	39008	41379	539.804749	98.521233	179.016830
YGL245W_id001	GUS1	chrVII	+	39023	41149	1290.764160	235.580872	428.059448
YGL244W_id001	RTF1	chrVII	+	41498	43174	87.619560	15.991684	29.057501
YGL243W	TAD1	chrVII	+	43283	44643	74.273163	13.555797	24.631399
YGL243W_id002	TAD1	chrVII	+	43307	44509	20.207666	3.688156	6.701520
YGL242C	ANK1	chrVII	-	44446	45269	165.151550	30.142260	54.769634
YGL242C_id001	ANK1	chrVII	-	44652	45197	249.253693	45.491970	82.660645
YGL241W	KAP114	chrVII	+	45428	48567	75.584656	13.795162	25.066334
YGL241W_id001	KAP114	chrVII	+	45445	48459	22.861412	4.172499	7.581589
YGL240W	DOC1	chrVII	+	48594	50519	49.807999	9.090593	16.517956
YGL240W_id002	DOC1	chrVII	+	48613	49365	2.223335	0.405787	0.737330
YGL239C_mRNA	-	chrVII	-	49431	49745	1.120783	0.204557	0.371688
YGL238W	CSE1	chrVII	+	49507	52604	188.890732	34.474960	62.642323
YGL238W_id002	CSE1	chrVII	+	49552	52434	315.941803	57.663399	104.776588
YGL237C	HAP2	chrVII	-	52478	53622	34.327621	6.265228	11.384157
YGL237C_id001	HAP2	chrVII	-	52731	53528	22.478193	4.102556	7.454502
YGL236C	MTO1	chrVII	-	53717	56047	60.639156	11.067418	20.109921
YGL236C_id001	MTO1	chrVII	-	53787	55796	112.175224	20.473406	37.200958
YGL235W_mRNA	-	chrVII	+	55279	55815	16.069555	2.932898	5.329188
YGL234W	ADE57	chrVII	+	55835	58977	290.497620	53.019512	96.338478
YGL234W_id003	ADE57	chrVII	+	56482	58890	271.155518	49.489330	89.924004
YGL233W	SEC15	chrVII	+	59044	61919	83.415314	15.224355	27.663235
YGL233W_id002	SEC15	chrVII	+	59122	61854	52.711880	9.620588	17.480976
YGL232W	TAN1	chrVII	+	62012	63071	150.773880	27.518150	50.001534
YGL232W_id001	TAN1	chrVII	+	62075	63002	0.000000	0.000000	0.000000
YGL231C	EMC4	chrVII	-	62675	63632	162.471786	29.653168	53.880939
YGL231C_id001	EMC4	chrVII	-	63048	63620	116.685356	21.296562	38.696667
YGL230C	-	chrVII	-	63699	64257	12.796373	2.335501	4.243694
YGL230C_id001	-	chrVII	-	63772	64215	8.258247	1.507235	2.738704
YGL229C	SAP4	chrVII	-	64228	67200	35.386795	6.458540	11.735415
YGL229C_id002	SAP4	chrVII	-	64503	66959	3.187310	0.581725	1.057016
YGL228W	SHE10	chrVII	+	67418	69498	203.716904	37.180927	67.559158
YGL228W_id001	SHE10	chrVII	+	67598	69331	151.656952	27.679323	50.294384
YGL227W	VID30	chrVII	+	69629	72752	55.371128	10.105935	18.362869
YGL227W_id001	VID30	chrVII	+	69671	72547	5.326682	0.972187	1.766501
YGL226C-A	OST5	chrVII	-	72177	73207	95.862015	17.496037	31.790968
YGL226C-A_id001	OST5	chrVII	-	72749	73158	0.000000	0.000000	0.000000
YGL226W	MTC3	chrVII	+	73335	73818	94.591248	17.264105	31.369539
YGL226W_id001	MTC3	chrVII	+	73340	73711	61.878597	11.293631	20.520958
YNCG0002C_tRNA	-	chrVII	-	73829	73902	21.445946	3.914158	7.112175
YGL225W	VRG4	chrVII	+	74914	78030	226.788574	41.391800	75.210480
YGL225W_id002	VRG4	chrVII	+	76894	77907	114.421265	20.883337	37.945820
YGL224C	SDT1	chrVII	-	77914	78984	118.351768	21.600702	39.249302
YGL224C_id001	SDT1	chrVII	-	78015	78857	41.856651	7.639371	13.881029
YGL223C_id001	COG1	chrVII	-	79112	80365	136.529510	24.918373	45.277630
YGL222C_id001	EDC1	chrVII	-	80659	81186	49.817326	9.092296	16.521048
YGL221C	NIF3	chrVII	-	81173	82311	187.862640	34.287323	62.301373
YGL221C_id007	NIF3	chrVII	-	81426	82292	168.145081	30.688616	55.762390
YGL220W	BOL2	chrVII	+	81762	82912	395.010223	72.094391	130.998260
YGL220W_id002	BOL2	chrVII	+	82374	82736	75.736214	13.822822	25.116596
YGL219C	MDM34	chrVII	-	82794	84323	79.837952	14.571442	26.476866
YGL219C_id001	MDM34	chrVII	-	82878	84257	2.123721	0.387606	0.704295
YGL218W_mRNA	-	chrVII	+	83650	84300	37.472015	6.839119	12.426941
YGL217C_mRNA	-	chrVII	-	84839	85180	12.338982	2.252021	4.092009
YGL216W_id001	KIP3	chrVII	+	84885	87302	106.832947	19.498371	35.429283
YGL215W	CLG1	chrVII	+	87509	89921	324.919983	59.302029	107.754044
YGL215W_id003	CLG1	chrVII	+	87981	89339	25.371143	4.630557	8.413898
YGL213C	SKI8	chrVII	-	89794	91283	89.096352	16.261217	29.547253
YGL214W_mRNA	-	chrVII	+	90010	90495	0.000000	0.000000	0.000000
YGL213C_id001	SKI8	chrVII	-	90054	91247	150.832550	27.528858	50.020985
YGL212W	VAM7	chrVII	+	91398	92477	10.137182	1.850165	3.361820
YGL212W_id001	VAM7	chrVII	+	91432	92382	14.682694	2.679779	4.869260
YGL211W	NCS6	chrVII	+	91775	94301	57.949360	10.576495	19.217896
YGL211W_id001	NCS6	chrVII	+	92512	93591	96.194763	17.556768	31.901316
YGL210W	YPT32	chrVII	+	93300	94566	50.183449	9.159118	16.642466
YGL210W_id001	YPT32	chrVII	+	93792	94460	78.344978	14.298955	25.981747
YGL209W	MIG2	chrVII	+	95806	97291	121.529266	22.180637	40.303062
YGL209W_id034	MIG2	chrVII	+	95858	97006	29.084690	5.308326	9.645431
YGL208W	SIP2	chrVII	+	97288	98741	59.492729	10.858180	19.729727
YGL208W_id001	SIP2	chrVII	+	97338	98585	25.734579	4.696888	8.534425
YGL207W	SPT16	chrVII	+	98863	102210	263.013153	48.003246	87.223732
YGL207W_id001	SPT16	chrVII	+	98969	102076	240.615173	43.915329	79.795830
YGL206C_mRNA	CHC1	chrVII	-	102543	107504	909.068542	165.916565	301.476746
YGL205W_id001	POX1	chrVII	+	108158	110404	28.478863	5.197755	9.444518
YNCG0003C_tRNA	-	chrVII	-	110625	110696	5.097222	0.930308	1.690405
YGL204C_id001	-	chrVII	-	111700	112005	120.532677	21.998747	39.972565
YGL203C	KEX1	chrVII	-	112073	114731	133.611160	24.385736	44.309814
YGL203C_id002	KEX1	chrVII	-	112475	114664	114.177139	20.838779	37.864857
YNCG0004W_tRNA	-	chrVII	+	115488	115583	0.000000	0.000000	0.000000
YGL202W	ARO8	chrVII	+	115995	118196	645.987244	117.900887	214.230423
YGL202W_id005	ARO8	chrVII	+	116059	117561	221.319046	40.393543	73.396606
YGL201C	MCM6	chrVII	-	117653	120974	81.829605	14.934943	27.137363
YGL201C_id002	MCM6	chrVII	-	117854	120907	102.769341	18.756712	34.081661
YGL200C	EMP24	chrVII	-	122460	123382	1022.758667	186.666473	339.180084
YGL200C_id004	EMP24	chrVII	-	122694	123305	339.043579	61.879765	112.437897
YGL198W	YIP4	chrVII	+	123569	124673	140.169312	25.582684	46.484711
YGL199C_id001	-	chrVII	-	123572	124042	0.000000	0.000000	0.000000
YGL198W_id002	YIP4	chrVII	+	123591	124298	103.440567	18.879219	34.304264
YGL197W_mRNA	MDS3	chrVII	+	124698	129161	206.068542	37.610130	68.339043
YGL196W	DSD1	chrVII	+	129474	131269	131.932526	24.079365	43.753124
YGL196W_id001	DSD1	chrVII	+	129883	131169	32.343571	5.903113	10.726182
YGL195W_mRNA	GCN1	chrVII	+	131525	139543	887.434631	161.968109	294.302246
YGL194C-A	-	chrVII	-	139523	140245	178.705917	32.616104	59.264706
YGL194C-A_id001	-	chrVII	-	139719	139961	25.902533	4.727541	8.590123
YGL194C	HOS2	chrVII	-	140157	141792	58.362282	10.651858	19.354834
YGL194C_id002	HOS2	chrVII	-	140368	141726	62.247234	11.360912	20.643211
YGL193C	-	chrVII	-	141871	142345	30.181330	5.508476	10.009112
YNCG0006C_ncRNA	RME2	chrVII	-	141898	144120	22.690119	4.141235	7.524782
YGL193C_id001	-	chrVII	-	141916	142227	0.109117	0.019915	0.036187
YGL192W	IME4	chrVII	+	142200	144826	34.550457	6.305898	11.458056
YGL192W_id002	IME4	chrVII	+	142246	144048	25.648724	4.681218	8.505953
YGL191W	COX13	chrVII	+	144701	145471	217.027725	39.610321	71.973465
YGL191W_id001	COX13	chrVII	+	144808	145197	177.857986	32.461346	58.983501
YGL190C_id001	CDC55	chrVII	-	145809	147389	219.520569	40.065296	72.800179
YGL189C_id001	RPS26A	chrVII	-	148229	148966	0.000000	0.000000	0.000000
YGL188C-A	-	chrVII	-	148612	149422	89.351357	16.307758	29.631823
YGL188C-A_id002	-	chrVII	-	148824	148964	0.007408	0.001352	0.002457
YGL188C_mRNA	-	chrVII	-	149343	149516	0.052119	0.009512	0.017284
YGL187C	COX4	chrVII	-	149401	150695	141.145905	25.760921	46.808578
YGL187C_id003	COX4	chrVII	-	149704	150525	0.000000	0.000000	0.000000
YGL186C	TPN1	chrVII	-	150874	152828	106.696632	19.473492	35.384079
YGL186C_id004	TPN1	chrVII	-	151037	152776	90.688698	16.551842	30.075327
YGL185C	-	chrVII	-	152785	154329	63.351448	11.562445	21.009403
YGL185C_id001	-	chrVII	-	153167	154306	48.049805	8.769700	15.934880
YGL184C	STR3	chrVII	-	154504	156060	17.638491	3.219249	5.849498
YGL184C_id001	STR3	chrVII	-	154615	156012	6.401196	1.168300	2.122845
YGL183C_mRNA	MND1	chrVII	-	156543	157285	9.356866	1.707747	3.103042
YGL182C_mRNA	-	chrVII	-	157273	157596	5.255968	0.959281	1.743050
YGL181W	GTS1	chrVII	+	157529	159173	83.228302	15.190224	27.601217
YGL181W_id002	GTS1	chrVII	+	157906	159096	57.633060	10.518766	19.113001
YGL180W	ATG1	chrVII	+	159502	163108	68.413681	12.486367	22.688206
YGL180W_id002	ATG1	chrVII	+	160065	162758	1.698530	0.310003	0.563288
YGL179C	TOS3	chrVII	-	163358	165179	65.111588	11.883693	21.593124
YGL179C_id001	TOS3	chrVII	-	163409	165091	38.856026	7.091719	12.885923
YGL178W_mRNA	MPT5	chrVII	+	167352	170571	186.025177	33.951962	61.692013
YGL177W_id001	-	chrVII	+	167559	167906	51.813217	9.456571	17.182951
YGL176C	-	chrVII	-	171312	173961	112.344528	20.504305	37.257107
YGL176C_id002	-	chrVII	-	171415	173079	9.275588	1.692913	3.076087
YGL175C_id001	SAE2	chrVII	-	173285	174322	28.551208	5.210959	9.468511
YGL174W	BUD13	chrVII	+	174529	175541	119.932747	21.889252	39.773605
YGL174W_id001	BUD13	chrVII	+	174545	175345	0.465103	0.084887	0.154243
YGL173C_mRNA	XRN1	chrVII	-	175527	180113	726.560181	132.606476	240.951035
YGL172W	NUP49	chrVII	+	180656	182231	138.531799	25.283815	45.941654
YGL172W_id001	NUP49	chrVII	+	180700	182118	110.162704	20.106094	36.533543
YGL171W_id002	ROK1	chrVII	+	182286	184084	63.556858	11.599935	21.077526
YGL171W	ROK1	chrVII	+	182374	184383	142.018173	25.920122	47.097855
YGL170C_mRNA	SPO74	chrVII	-	184153	185394	17.212290	3.141462	5.708156
YGL169W	SUA5	chrVII	+	186003	187562	109.934975	20.064531	36.458019
YGL169W_id001	SUA5	chrVII	+	186059	187339	109.105743	19.913185	36.183018
YGL167C	PMR1	chrVII	-	187414	190875	484.335510	88.397392	160.621445
YGL168W_mRNA	HUR1	chrVII	+	187464	187796	4.815211	0.878837	1.596881
YGL167C_id001	PMR1	chrVII	-	187616	190468	17.173504	3.134383	5.695293
YGL166W	CUP2	chrVII	+	191089	192013	140.687820	25.677317	46.656666
YGL166W_id002	CUP2	chrVII	+	191129	191806	115.017792	20.992210	38.143646
YGL165C_mRNA	-	chrVII	-	191398	191976	4.174732	0.761942	1.384477
YGL164C	YRB30	chrVII	-	191854	193365	22.114704	4.036215	7.333956
YGL164C_id001	YRB30	chrVII	-	191978	193300	7.532204	1.374723	2.497924
YGL163C	RAD54	chrVII	-	193572	196537	81.662514	14.904449	27.081949
YGL163C_id001	RAD54	chrVII	-	193707	196403	4.664059	0.851250	1.546754
YGL162W	SUT1	chrVII	+	197430	199211	30.387953	5.546188	10.077635
YGL162W_id002	SUT1	chrVII	+	198138	199037	7.848246	1.432405	2.602734
YGL161C	YIP5	chrVII	-	199055	200251	161.740326	29.519667	53.638359
YGL161C_id001	YIP5	chrVII	-	199210	200142	83.134048	15.173020	27.569960
YGL160W	AIM14	chrVII	+	200453	202429	79.804077	14.565260	26.465633
YGL160W_id001	AIM14	chrVII	+	200561	202273	22.940067	4.186854	7.607674
YGL159W	-	chrVII	+	202705	204209	80.585403	14.707861	26.724745
YGL159W_id001	-	chrVII	+	202721	203833	16.495029	3.010553	5.470289
YNCG0008W_tRNA	-	chrVII	+	205521	205634	6.451220	1.177430	2.139435
YGL158W_id001	RCK1	chrVII	+	207033	208571	23.064327	4.209533	7.648882
YGL157W	ARI1	chrVII	+	208875	210141	77.418953	14.129944	25.674646
YGL157W_id006	ARI1	chrVII	+	209006	210049	97.938866	17.875090	32.479717
YGL156W_id001	AMS1	chrVII	+	210416	213667	97.773674	17.844938	32.424934
YGL155W	CDC43	chrVII	+	213925	215625	139.023621	25.373577	46.104759
YGL155W_id002	CDC43	chrVII	+	214081	215211	70.949135	12.949120	23.529045
YGL154C	LYS5	chrVII	-	215155	216112	23.603838	4.308001	7.827802
YGL154C_id004	LYS5	chrVII	-	215278	216096	31.968067	5.834579	10.601653
YGL153W	PEX14	chrVII	+	216211	217383	50.633087	9.241182	16.791582
YGL153W_id002	PEX14	chrVII	+	216273	217298	40.790939	7.444865	13.527605
YGL152C_mRNA	-	chrVII	-	216692	217369	2.959995	0.540237	0.981631
YGL151W	NUT1	chrVII	+	217469	221007	98.011253	17.888300	32.503727
YGL151W_id001	NUT1	chrVII	+	217524	220922	29.263664	5.340991	9.704784
YGL150C_id001	INO80	chrVII	-	221104	225573	229.186935	41.829529	76.005852
YGL149W_mRNA	-	chrVII	+	225572	225877	19.341049	3.529988	6.414122
YGL147C	RPL9A	chrVII	-	225888	228346	1541.288330	281.304718	511.141418
YGL148W	ARO2	chrVII	+	226259	227685	0.000000	0.000000	0.000000
YGL148W_id002	ARO2	chrVII	+	226399	227529	0.000000	0.000000	0.000000
YGL147C_id002	RPL9A	chrVII	-	227754	228329	701.291504	127.994621	232.571121
YGL146C	RRT6	chrVII	-	228590	229860	55.333595	10.099085	18.350424
YGL146C_id001	RRT6	chrVII	-	228751	229686	12.495723	2.280628	4.143989
YGL145W	TIP20	chrVII	+	230173	232466	73.413734	13.398941	24.346386
YGL145W_id001	TIP20	chrVII	+	230243	232348	28.435884	5.189910	9.430265
YGL144C	ROG1	chrVII	-	232291	234521	77.562683	14.156177	25.722311
YGL144C_id002	ROG1	chrVII	-	232450	234507	44.843338	8.184480	14.871512
YGL143C	MRF1	chrVII	-	234569	236164	41.782391	7.625818	13.856402
YGL143C_id003	MRF1	chrVII	-	234717	235958	70.188202	12.810240	23.276693
YGL142C	GPI10	chrVII	-	236064	238164	64.507156	11.773376	21.392675
YGL142C_id002	GPI10	chrVII	-	236269	238119	90.996773	16.608068	30.177496
YGL141W	HUL5	chrVII	+	238292	241205	89.499260	16.334753	29.680870
YGL141W_id002	HUL5	chrVII	+	238353	241085	16.897238	3.083961	5.603674
YGL140C_id001	-	chrVII	-	241353	245012	249.405731	45.519718	82.711067
YGL139W	FLC3	chrVII	+	245402	248444	248.249985	45.308781	82.327782
YGL139W_id001	FLC3	chrVII	+	245716	248124	0.703714	0.128437	0.233374
YGL138C_mRNA	-	chrVII	-	248494	249531	0.691715	0.126247	0.229395
YGL137W	SEC27	chrVII	+	249845	253055	690.163330	125.963593	228.880646
YGL137W_id001	SEC27	chrVII	+	249869	252738	0.000000	0.000000	0.000000
YGL136C	MRM2	chrVII	-	252763	254004	100.053268	18.260994	33.180923
YGL136C_id005	MRM2	chrVII	-	252897	253859	20.034624	3.656574	6.644134
YGL135W	RPL1B	chrVII	+	254577	255579	2886.200928	526.768372	957.158203
YGL135W_id001	RPL1B	chrVII	+	254641	255294	2294.774414	418.825531	761.021973
YGL134W	PCL10	chrVII	+	255566	257264	74.845436	13.660244	24.821186
YGL134W_id001	PCL10	chrVII	+	255663	256964	36.095509	6.587889	11.970447
YGL133W_mRNA	ITC1	chrVII	+	257707	261501	137.332031	25.064842	45.543777
YGL132W_mRNA	-	chrVII	+	261580	261915	13.376362	2.441356	4.436038
YGL131C_mRNA	SNT2	chrVII	-	261648	265859	101.167030	18.464270	33.550285
YGL130W	CEG1	chrVII	+	266065	267764	82.998962	15.148366	27.525160
YGL130W_id001	CEG1	chrVII	+	266145	267524	69.863022	12.750890	23.168856
YGL129C	RSM23	chrVII	-	267574	269164	126.468689	23.082144	41.941135
YGL129C_id001	RSM23	chrVII	-	267723	269075	30.158392	5.504290	10.001505
YGL128C	CWC23	chrVII	-	269080	270160	41.325199	7.542375	13.704782
YGL128C_id001	CWC23	chrVII	-	269293	270144	9.398201	1.715291	3.116750
YGL127C	SOH1	chrVII	-	270174	270831	97.425789	17.781445	32.309566
YGL127C_id005	SOH1	chrVII	-	270392	270775	87.220909	15.918926	28.925297
YGL126W_mRNA	SCS3	chrVII	+	270997	272139	250.439194	45.708336	83.053795
YGL125W	MET13	chrVII	+	272334	274614	74.552155	13.606717	24.723923
YGL125W_id001	MET13	chrVII	+	272520	274322	1.769574	0.322970	0.586848
YGL124C_id001	MON1	chrVII	-	274780	276714	107.703873	19.657326	35.718113
YGL123W	RPS2	chrVII	+	277328	278470	4315.874023	787.701904	1431.284302
YGL123W_id001	RPS2	chrVII	+	277617	278381	2241.973877	409.188782	743.511536
YGL123C-A_mRNA	-	chrVII	-	277634	277864	48.471291	8.846627	16.074659
YGL122C	NAB2	chrVII	-	278548	280532	192.415680	35.118309	63.811310
YGL122C_id001	NAB2	chrVII	-	278946	280523	52.201427	9.527425	17.311695
YGL121C	GPG1	chrVII	-	280549	281262	176.815399	32.271061	58.637745
YGL121C_id001	GPG1	chrVII	-	280777	281157	101.382698	18.503632	33.621803
YGL120C	PRP43	chrVII	-	281426	283993	354.657288	64.729462	117.615906
YGL120C_id005	PRP43	chrVII	-	281634	283937	337.053436	61.516541	111.777901
YGL119W	COQ8	chrVII	+	284156	286030	96.079132	17.535664	31.862972
YGL119W_id003	COQ8	chrVII	+	284442	285947	96.439323	17.601402	31.982420
YNCG0009C_tRNA	-	chrVII	-	287350	287455	24.888889	4.542539	8.253966
YGL118C_mRNA	-	chrVII	-	288014	288451	2.448570	0.446895	0.812026
YGL117W	ARO5	chrVII	+	288426	289786	44.118401	8.052170	14.631099
YGL117W_id002	ARO5	chrVII	+	288512	289309	34.534321	6.302953	11.452705
YGL116W_id001	CDC20	chrVII	+	289809	291641	95.526466	17.434795	31.679688
YGL115W	SNF4	chrVII	+	291885	293114	281.915649	51.453194	93.492416
YGL115W_id002	SNF4	chrVII	+	292033	293001	140.584869	25.658525	46.622520
YGL114W	-	chrVII	+	293226	295731	122.451195	22.348902	40.608803
YGL114W_id001	-	chrVII	+	293460	295637	44.238434	8.074077	14.670905
YGL113W	SLD3	chrVII	+	295885	298184	122.140350	22.292168	40.505718
YGL113W_id001	SLD3	chrVII	+	295932	297938	0.690098	0.125952	0.228859
YGL112C	TAF6	chrVII	-	298048	299800	109.574280	19.998701	36.338402
YGL112C_id001	TAF6	chrVII	-	298178	299728	165.496719	30.205256	54.884106
YGL111W	NSA1	chrVII	+	299951	301697	268.015106	48.916164	88.882538
YGL111W_id002	NSA1	chrVII	+	299978	301369	150.647308	27.495050	49.959557
YGL110C	CUE3	chrVII	-	301371	303421	27.313173	4.985002	9.057939
YGL110C_id001	CUE3	chrVII	-	301537	303411	7.377189	1.346431	2.446516
YGL108C	-	chrVII	-	303225	304115	49.784946	9.086386	16.510311
YGL109W_mRNA	-	chrVII	+	303513	303836	0.000000	0.000000	0.000000
YGL108C_id001	-	chrVII	-	303649	304071	35.788681	6.531889	11.868692
YGL107C_id001	RMD9	chrVII	-	304333	306273	207.419891	37.856766	68.787193
YGL106W	MLC1	chrVII	+	306535	307168	550.148682	100.409134	182.447220
YGL106W_id001	MLC1	chrVII	+	306560	307009	238.081619	43.452923	78.955620
YGL105W	ARC1	chrVII	+	307264	308664	496.044647	90.534454	164.504562
YGL105W_id001	ARC1	chrVII	+	307437	308567	1388.746582	253.463928	460.553619
YGL103W	RPL28	chrVII	+	308491	311999	1172.510986	213.998169	388.842834
YGL104C	VPS73	chrVII	-	308576	310189	0.000005	0.000001	0.000002
YGL104C_id001	VPS73	chrVII	-	308713	310173	0.000065	0.000012	0.000022
YGL103W_id003	RPL28	chrVII	+	310967	311927	0.000000	0.000000	0.000000
YGL102C_mRNA	-	chrVII	-	311505	311933	9.464252	1.727346	3.138654
YGL101W	YGK1	chrVII	+	312147	313116	130.885742	23.888311	43.405975
YGL101W_id001	YGK1	chrVII	+	312193	312840	56.612400	10.332483	18.774517
YGL100W	SEH1	chrVII	+	313156	314399	194.862946	35.564964	64.622902
YGL100W_id001	SEH1	chrVII	+	313234	314283	169.717590	30.975620	56.283878
YGL099W	LSG1	chrVII	+	314567	316611	134.794205	24.601658	44.702152
YGL099W_id002	LSG1	chrVII	+	314631	316553	121.453888	22.166880	40.278065
YNCG0010W_snoRNA	SNR82	chrVII	+	316788	317055	12792.551758	2334.803467	4242.426758
YGL098W	USE1	chrVII	+	317289	319046	46.693363	8.522133	15.485041
YGL098W_id001	USE1	chrVII	+	317342	318079	19.196571	3.503618	6.366209
YNCG0011W_tRNA	-	chrVII	+	319781	319852	612.513916	111.791588	203.129578
YGL097W	SRM1	chrVII	+	321706	323346	197.532486	36.052189	65.508209
YGL097W_id001	SRM1	chrVII	+	321782	323230	170.713043	31.157301	56.614006
YGL096W	TOS8	chrVII	+	324810	326269	54.182823	9.889054	17.968790
YGL096W_id001	TOS8	chrVII	+	325331	326161	10.736557	1.959558	3.560592
YNCG0012W_tRNA	SOE1	chrVII	+	328583	328654	72.388885	13.211892	24.006514
YGL095C	VPS45	chrVII	-	328782	330685	77.797951	14.199116	25.800335
YGL095C_id001	VPS45	chrVII	-	328874	330607	38.064991	6.947345	12.623591
YGL094C_id001	PAN2	chrVII	-	331118	334465	328.922943	60.032623	109.081566
YGL093W	SPC105	chrVII	+	334846	337679	75.071205	13.701449	24.896059
YGL093W_id001	SPC105	chrVII	+	334886	337639	18.595213	3.393863	6.166778
YGL092W	NUP145	chrVII	+	337782	341915	237.126038	43.278519	78.638718
