Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YDR247W	VHS1	chrIV	+	955644	957770	72.582909	12.088170	20.469791
YDR247W_id001	VHS1	chrIV	+	956013	957398	5.538219	0.922351	1.561885
YDR248C	-	chrIV	-	957485	958409	99.281258	16.534592	27.999243
YDR248C_id002	-	chrIV	-	957758	958339	54.299038	9.043121	15.313383
YDR249C	-	chrIV	-	958567	960031	94.633766	15.760585	26.688560
YDR249C_id001	-	chrIV	-	958681	959802	31.643063	5.269928	8.923959
YDR250C_id001	-	chrIV	-	960086	960361	12.307912	2.049796	3.471070
YDR251W	PAM1	chrIV	+	960308	963241	254.347794	42.359829	71.731018
YDR251W_id001	PAM1	chrIV	+	960614	963106	0.751935	0.125229	0.212060
YDR252W	BTT1	chrIV	+	963384	964750	48.032101	7.999407	13.545985
YDR252W_id001	BTT1	chrIV	+	963412	963861	0.262651	0.043743	0.074073
YDR253C	MET32	chrIV	-	963910	964804	0.814529	0.135654	0.229713
YDR253C_id001	MET32	chrIV	-	963990	964565	0.065834	0.010964	0.018566
YDR254W	CHL4	chrIV	+	965026	967072	56.371738	9.388314	15.897926
YDR254W_id005	CHL4	chrIV	+	965113	966489	12.744352	2.122482	3.594155
YDR255C	RMD5	chrIV	-	966253	967871	34.489952	5.744058	9.726836
YDR255C_id001	RMD5	chrIV	-	966557	967822	32.833214	5.468140	9.259604
YDR256C_id001	CTA1	chrIV	-	968133	969680	90.682838	15.102586	25.574324
YDR257C	RKM4	chrIV	-	969662	971497	119.569283	19.913420	33.720860
YDR257C_id002	RKM4	chrIV	-	969990	971474	0.583670	0.097206	0.164606
YDR258C	HSP78	chrIV	-	971702	974272	148.149551	24.673262	41.781052
YDR258C_id001	HSP78	chrIV	-	971808	974243	163.868011	27.291061	46.213966
YDR259C	YAP6	chrIV	-	974496	976237	18.895149	3.146854	5.328799
YDR259C_id003	YAP6	chrIV	-	974631	975782	3.187342	0.530829	0.898892
YDR260C	SWM1	chrIV	-	976077	977278	116.893951	19.467861	32.966366
YDR260C_id001	SWM1	chrIV	-	976717	977229	0.523005	0.087103	0.147498
YDR261C	EXG2	chrIV	-	977381	979329	487.564911	81.200493	137.502777
YDR261C_id001	EXG2	chrIV	-	977521	979209	34.166348	5.690164	9.635574
YNCD0019C_tRNA	-	chrIV	-	980974	981055	28.512196	4.748505	8.040994
YDR261W-A	-	chrIV	+	981462	982778	55.622990	9.263616	15.686764
YDR261W-B	-	chrIV	+	981462	986775	349.450989	58.198597	98.551964
YDR261C-D	-	chrIV	-	987534	992349	1107.594727	184.462082	312.363251
YDR261C-C	-	chrIV	-	991027	992349	0.148219	0.024685	0.041801
YNCD0020W_tRNA	-	chrIV	+	992832	992902	228.985901	38.135983	64.578476
YDR262W	-	chrIV	+	993123	994470	374.864777	62.431080	105.719147
YDR262W_id001	-	chrIV	+	993134	993952	57.342686	9.550019	16.171751
YDR263C	DIN7	chrIV	-	994141	995611	25.572260	4.258879	7.211874
YDR263C_id001	DIN7	chrIV	-	994242	995534	10.377547	1.728307	2.926670
YDR264C	AKR1	chrIV	-	995564	998386	387.580994	64.548874	109.305374
YDR264C_id004	AKR1	chrIV	-	996029	998323	162.649902	27.088192	45.870434
YDR265W	PEX10	chrIV	+	998634	1000092	149.278000	24.861197	42.099297
YDR265W_id004	PEX10	chrIV	+	998864	999877	0.322996	0.053793	0.091091
YDR266C	HEL2	chrIV	-	999976	1002239	213.450668	35.548702	60.197235
YDR266C_id003	HEL2	chrIV	-	1000104	1002023	26.238312	4.369806	7.399714
YDR267C	CIA1	chrIV	-	1002364	1003795	119.391403	19.883795	33.670696
YDR267C_id001	CIA1	chrIV	-	1002510	1003502	34.023666	5.666401	9.595335
YDR268W	MSW1	chrIV	+	1003835	1005253	93.373085	15.550629	26.333025
YDR268W_id001	MSW1	chrIV	+	1004004	1005143	88.536484	14.745126	24.969007
YDR269C_mRNA	-	chrIV	-	1005665	1005988	5.605333	0.933529	1.580813
YDR270W_id001	CCC2	chrIV	+	1005675	1008689	118.198463	19.685120	33.334263
YDR271C_id001	-	chrIV	-	1008395	1008766	17.143772	2.855174	4.834877
YDR272W	GLO2	chrIV	+	1008953	1010858	109.987503	18.317642	31.018614
YDR272W_id001	GLO2	chrIV	+	1009010	1009834	170.525513	28.399818	48.091511
YDR273W	DON1	chrIV	+	1009655	1011306	14.607018	2.432696	4.119463
YDR273W_id001	DON1	chrIV	+	1010176	1011273	4.318281	0.719179	1.217839
YDR275W	TLD1	chrIV	+	1011573	1013260	144.066177	23.993206	40.629459
YDR274C_id001	-	chrIV	-	1011589	1011960	22.494196	3.746249	6.343801
YDR275W_id005	TLD1	chrIV	+	1012252	1012959	0.394356	0.065677	0.111216
YDR276C	PMP3	chrIV	-	1012990	1013879	965.687134	160.828369	272.342529
YDR276C_id001	PMP3	chrIV	-	1013476	1013643	0.230297	0.038354	0.064948
YDR277C	MTH1	chrIV	-	1014122	1015863	208.258606	34.684002	58.732975
YDR277C_id001	MTH1	chrIV	-	1014401	1015702	14.647845	2.439495	4.130977
YDR278C_mRNA	-	chrIV	-	1017001	1017318	2.752543	0.458417	0.776271
YNCD0021C_tRNA	-	chrIV	-	1017207	1017278	0.079044	0.013164	0.022292
YDR279W	RNH202	chrIV	+	1019101	1020447	47.922047	7.981078	13.514949
YDR279W_id003	RNH202	chrIV	+	1019368	1020420	23.904934	3.981198	6.741656
YDR280W	RRP45	chrIV	+	1019899	1021771	157.364090	26.207878	44.379734
YDR280W_id004	RRP45	chrIV	+	1020747	1021664	58.689484	9.774319	16.551575
YDR281C	PHM6	chrIV	-	1021667	1022436	39.198383	6.528214	11.054706
YDR281C_id003	PHM6	chrIV	-	1022007	1022321	3.058616	0.509391	0.862589
YDR282C	MRX10	chrIV	-	1023220	1024762	75.359024	12.550514	21.252708
YDR282C_id003	MRX10	chrIV	-	1023511	1024755	1.381552	0.230088	0.389625
YDR283C_mRNA	GCN2	chrIV	-	1025070	1030049	166.516266	27.732107	46.960823
YDR284C	DPP1	chrIV	-	1030377	1031708	237.909866	39.622208	67.095207
YDR284C_id003	DPP1	chrIV	-	1030550	1031419	0.579374	0.096491	0.163395
YDR285W_mRNA	ZIP1	chrIV	+	1032436	1035063	44.790714	7.459577	12.631852
YDR286C	MGP12	chrIV	-	1035110	1035793	9.667269	1.610015	2.726358
YDR287W	INM2	chrIV	+	1035217	1036964	91.477921	15.235002	25.798552
YDR286C_id001	MGP12	chrIV	-	1035231	1035575	3.366370	0.560645	0.949382
YDR287W_id002	INM2	chrIV	+	1035995	1036873	38.401344	6.395473	10.829926
YDR288W	NSE3	chrIV	+	1037136	1038288	85.216682	14.192237	24.032759
YDR288W_id001	NSE3	chrIV	+	1037195	1038106	1.759078	0.292962	0.496094
YDR289C	RTT103	chrIV	-	1037855	1039576	87.848801	14.630598	24.775068
YDR289C_id001	RTT103	chrIV	-	1038280	1039509	1.367234	0.227703	0.385587
YDR290W_mRNA	-	chrIV	+	1039370	1039699	0.359208	0.059824	0.101304
YDR291W_id001	HRQ1	chrIV	+	1039728	1042961	127.718811	21.270666	36.019184
YDR292C	SRP101	chrIV	-	1042953	1045153	226.611725	37.740582	63.908909
YDR292C_id001	SRP101	chrIV	-	1043146	1045011	77.676308	12.936440	21.906227
YDR293C	SSD1	chrIV	-	1045313	1049498	697.823669	116.217606	196.799835
YDR293C_id001	SSD1	chrIV	-	1045640	1049392	0.752974	0.125402	0.212353
YDR294C	DPL1	chrIV	-	1050405	1052323	136.097565	22.666088	38.382160
YDR294C_id003	DPL1	chrIV	-	1050459	1052228	151.066528	25.159063	42.603695
YDR295C	HDA2	chrIV	-	1052542	1054910	62.251278	10.367511	17.556070
YDR295C_id002	HDA2	chrIV	-	1052623	1054647	36.816154	6.131471	10.382872
YDR296W	MHR1	chrIV	+	1055178	1056139	158.530319	26.402105	44.708630
YDR296W_id001	MHR1	chrIV	+	1055212	1055892	81.565102	13.584091	23.002945
YDR297W	SUR2	chrIV	+	1056381	1057763	438.213440	72.981354	123.584702
YDR297W_id001	SUR2	chrIV	+	1056551	1057600	90.512222	15.074171	25.526205
YDR298C	ATP5	chrIV	-	1058000	1059356	351.915039	58.608967	99.246880
YDR298C_id001	ATP5	chrIV	-	1058176	1058814	0.897190	0.149421	0.253025
YDR299W	BFR2	chrIV	+	1059592	1061523	51.477448	8.573205	14.517640
YDR299W_id003	BFR2	chrIV	+	1059627	1061231	70.238914	11.697795	19.808739
YDR300C	PRO1	chrIV	-	1060851	1062861	217.821533	36.276638	61.429905
YDR300C_id003	PRO1	chrIV	-	1061505	1062791	67.412613	11.227095	19.011667
YDR301W_id001	CFT1	chrIV	+	1063352	1067425	168.963669	28.139706	47.651035
YDR302W	GPI11	chrIV	+	1067688	1068591	114.764519	19.113220	32.365826
YDR302W_id001	GPI11	chrIV	+	1067731	1068390	81.677086	13.602741	23.034525
YDR303C	RSC3	chrIV	-	1068614	1071708	162.589554	27.078142	45.853413
YDR303C_id001	RSC3	chrIV	-	1068729	1071386	4.044140	0.673523	1.140526
YDR304C	CPR5	chrIV	-	1071810	1072811	698.531860	116.335548	196.999557
YDR304C_id003	CPR5	chrIV	-	1071880	1072557	495.579407	82.535248	139.763016
YDR305C	HNT2	chrIV	-	1072659	1074110	60.134609	10.014995	16.959127
YDR305C_id003	HNT2	chrIV	-	1072746	1073488	0.000000	0.000000	0.000000
YDR306C	PFU1	chrIV	-	1073546	1075342	66.371590	11.053720	18.718077
YDR306C_id001	PFU1	chrIV	-	1073735	1075171	22.333313	3.719456	6.298428
YNCD0022C_tRNA	-	chrIV	-	1075472	1075544	7.219178	1.202303	2.035949
YDR308C	SRB7	chrIV	-	1075773	1078490	144.343994	24.039473	40.707813
YDR307W	PMT7	chrIV	+	1075806	1078050	0.000000	0.000000	0.000000
YDR307W_id003	PMT7	chrIV	+	1075865	1077853	0.000000	0.000000	0.000000
YDR308C_id003	SRB7	chrIV	-	1078027	1078449	9.307425	1.550086	2.624875
YDR309C	GIC2	chrIV	-	1078684	1080379	113.424973	18.890129	31.988047
YDR309C_id001	GIC2	chrIV	-	1079048	1080199	82.317039	13.709322	23.215004
YDR310C_mRNA	SUM1	chrIV	-	1081128	1084316	237.938538	39.626984	67.103294
YDR311W	TFB1	chrIV	+	1085029	1087097	91.231102	15.193895	25.728945
YDR311W_id001	TFB1	chrIV	+	1085065	1086993	63.146111	10.516539	17.808430
YDR312W	SSF2	chrIV	+	1087523	1089165	127.767975	21.278854	36.033051
YDR312W_id001	SSF2	chrIV	+	1087581	1088942	2.144126	0.357089	0.604685
YDR313C	PIB1	chrIV	-	1089041	1090510	107.632027	17.925354	30.354322
YDR313C_id001	PIB1	chrIV	-	1089219	1090079	12.562118	2.092132	3.542761
YDR314C_mRNA	RAD34	chrIV	-	1090433	1092511	59.082664	9.839801	16.662458
YDR315C	IPK1	chrIV	-	1092551	1093613	32.596554	5.428726	9.192862
YDR315C_id003	IPK1	chrIV	-	1092741	1093586	31.726791	5.283873	8.947572
YDR316W	OMS1	chrIV	+	1093726	1095257	52.300480	8.710276	14.749752
YDR316W_id001	OMS1	chrIV	+	1093763	1095178	37.900181	6.312007	10.688587
YNCD0023C_tRNA	-	chrIV	-	1095370	1095461	13.397261	2.231219	3.778288
YDR316W-A	-	chrIV	+	1096064	1097386	238.388489	39.701920	67.230186
YDR316W-B	-	chrIV	+	1096064	1101332	808.104553	134.584106	227.901199
YDR317W	HIM1	chrIV	+	1102150	1103554	83.264793	13.867163	23.482288
YDR317W_id002	HIM1	chrIV	+	1102184	1103428	2.886720	0.480763	0.814111
YDR318W	MCM21	chrIV	+	1103725	1105085	39.497654	6.578055	11.139106
YDR318W_id001	MCM21	chrIV	+	1103758	1104947	0.000000	0.000000	0.000000
YDR319C	YFT2	chrIV	-	1104140	1105874	98.942429	16.478163	27.903688
YDR319C_id002	YFT2	chrIV	-	1105003	1105827	36.094040	6.011207	10.179220
YDR320C	SWA2	chrIV	-	1106004	1108137	79.580559	13.253581	22.443264
YDR320C_id001	SWA2	chrIV	-	1106095	1108101	60.137051	10.015401	16.959818
YDR320C-A	DAD4	chrIV	-	1108128	1108508	26.425037	4.400903	7.452374
YDR320W-B	-	chrIV	+	1108256	1109176	168.447250	28.053699	47.505398
YDR320C-A_id001	DAD4	chrIV	-	1108280	1108498	23.801458	3.963965	6.712474
YDR320W-B_id002	-	chrIV	+	1108484	1108621	0.008290	0.001381	0.002338
YDR321W	ASP1	chrIV	+	1108671	1110101	212.652512	35.415775	59.972141
YDR321W_id003	ASP1	chrIV	+	1108702	1109847	517.429077	86.174156	145.925064
YDR322W	MRPL35	chrIV	+	1110563	1111803	127.403419	21.218140	35.930241
YDR322W_id001	MRPL35	chrIV	+	1110589	1111692	82.583427	13.753687	23.290131
YDR322C-A	TIM11	chrIV	-	1111663	1112340	164.621582	27.416563	46.426487
YDR322C-A_id002	TIM11	chrIV	-	1112003	1112293	54.498367	9.076318	15.369598
YDR323C	PEP7	chrIV	-	1112333	1114057	42.663715	7.105340	12.031997
YDR323C_id001	PEP7	chrIV	-	1112480	1114027	20.574203	3.426488	5.802325
YDR324C_mRNA	UTP4	chrIV	-	1114433	1116763	392.924927	65.438873	110.812462
YDR325W_id001	YCG1	chrIV	+	1117126	1120233	121.645752	20.259241	34.306465
YDR326C_mRNA	YSP2	chrIV	-	1120609	1124925	307.316895	51.181458	86.669334
YDR328C	SKP1	chrIV	-	1125145	1126085	515.673645	85.881805	145.429977
YDR327W_mRNA	-	chrIV	+	1125302	1125628	0.000000	0.000000	0.000000
YDR328C_id004	SKP1	chrIV	-	1125434	1126018	40.191643	6.693635	11.334825
YDR329C	PEX3	chrIV	-	1126164	1127617	94.666901	15.766104	26.697906
YDR329C_id002	PEX3	chrIV	-	1126270	1127595	71.344131	11.881861	20.120430
YDR330W	UBX5	chrIV	+	1127794	1129603	167.276749	27.858761	47.175293
YDR330W_id002	UBX5	chrIV	+	1127872	1129374	34.216579	5.698530	9.649740
YDR331W	GPI8	chrIV	+	1129543	1130961	87.988022	14.653784	24.814333
YDR331W_id001	GPI8	chrIV	+	1129588	1130823	168.893677	28.128050	47.631298
YDR332W	IRC3	chrIV	+	1130976	1133155	58.574898	9.755236	16.519258
YDR332W_id002	IRC3	chrIV	+	1131001	1133070	66.322998	11.045627	18.704374
YDR333C	RQC1	chrIV	-	1133021	1135468	117.966797	19.646538	33.268929
YDR333C_id002	RQC1	chrIV	-	1133260	1135431	22.452776	3.739352	6.332119
YDR334W_mRNA	SWR1	chrIV	+	1135932	1140476	170.432556	28.384340	48.065292
YDR335W	MSN5	chrIV	+	1140811	1144954	232.840775	38.777988	65.665619
YDR335W_id003	MSN5	chrIV	+	1141168	1144842	93.836166	15.627750	26.463623
YDR336W	MRX8	chrIV	+	1145020	1146134	73.619995	12.260891	20.762268
YDR336W_id001	MRX8	chrIV	+	1145092	1146036	27.284346	4.544015	7.694715
YDR337W	MRPS28	chrIV	+	1146252	1147408	95.958771	15.981256	27.062237
YDR337W_id002	MRPS28	chrIV	+	1146319	1147179	109.402733	18.220253	30.853697
YDR338C	-	chrIV	-	1147255	1149717	91.088448	15.170137	25.688713
YDR338C_id002	-	chrIV	-	1147379	1149466	13.295060	2.214198	3.749465
YDR339C	FCF1	chrIV	-	1149459	1150540	142.963211	23.809513	40.318405
YDR339C_id001	FCF1	chrIV	-	1149951	1150520	167.924271	27.966602	47.357906
YNCD0024C_tRNA	-	chrIV	-	1150842	1150941	16.040194	2.671381	4.523646
YDR340W_mRNA	-	chrIV	+	1150881	1151183	13.511488	2.250243	3.810502
YDR341C	-	chrIV	-	1151653	1153727	575.986023	95.926399	162.439255
YDR341C_id001	-	chrIV	-	1151803	1153626	507.854828	84.579636	143.224930
YDR342C	HXT7	chrIV	-	1154074	1156412	246.430634	41.041283	69.498230
YDR342C_id003	HXT7	chrIV	-	1154216	1155928	122.557930	20.411158	34.563717
YDR343C_id001	HXT6	chrIV	-	1159608	1161320	368.511963	61.373066	103.927536
YDR344C_mRNA	-	chrIV	-	1162006	1162449	28.382883	4.726969	8.004525
YDR345C	HXT3	chrIV	-	1162818	1164762	1172.812988	195.323715	330.756042
YDR345C_id034	HXT3	chrIV	-	1162957	1164660	1400.165527	233.187683	394.873871
YDR346C	SVF1	chrIV	-	1166895	1168886	475.799347	79.241020	134.184662
YDR346C_id004	SVF1	chrIV	-	1167214	1168659	81.441673	13.563537	22.968134
YDR347W_id001	MRP1	chrIV	+	1169178	1170143	472.736938	78.730995	133.320999
YDR348C	PAL1	chrIV	-	1170039	1172068	231.770355	38.599716	65.363739
YDR348C_id002	PAL1	chrIV	-	1170326	1171825	6.174203	1.028270	1.741245
YDR349C	YPS7	chrIV	-	1172232	1174289	393.105438	65.468933	110.863373
YDR349C_id001	YPS7	chrIV	-	1172386	1174176	85.668892	14.267549	24.160292
YNCD0025W_tRNA	EMT1	chrIV	+	1175829	1175901	2.356164	0.392402	0.664484
YDR350C	ATP22	chrIV	-	1176047	1178202	78.819061	13.126758	22.228508
YDR350C_id001	ATP22	chrIV	-	1176120	1178174	87.311012	14.541033	24.623404
YDR351W_id001	SBE2	chrIV	+	1178666	1181260	126.575340	21.080229	35.696705
YDR352W	YPQ2	chrIV	+	1181684	1183315	197.516510	32.894981	55.703495
YDR352W_id001	YPQ2	chrIV	+	1181801	1182754	0.462158	0.076969	0.130338
YDR353W	TRR1	chrIV	+	1183223	1184534	898.802429	149.689209	253.479752
YDR353W_id001	TRR1	chrIV	+	1183299	1184258	539.636841	89.872704	152.188080
YDR354W	TRP4	chrIV	+	1184621	1186001	202.716537	33.761009	57.170006
YDR354W_id004	TRP4	chrIV	+	1184747	1185889	71.280380	11.871243	20.102453
YDR354C-A_mRNA	-	chrIV	-	1185139	1185282	0.000000	0.000000	0.000000
YDR355C_mRNA	-	chrIV	-	1186067	1186369	4.406687	0.733903	1.242771
YDR356W_mRNA	SPC110	chrIV	+	1186107	1188941	66.994987	11.157542	18.893888
YDR357C	CNL1	chrIV	-	1189093	1189768	110.332726	18.375135	31.115973
YDR357C_id001	CNL1	chrIV	-	1189199	1189567	122.314575	20.370628	34.495087
YDR358W	GGA1	chrIV	+	1190007	1191927	78.684998	13.104430	22.190699
YDR358W_id001	GGA1	chrIV	+	1190059	1191732	15.811900	2.633360	4.459263
YDR359C_mRNA	EAF1	chrIV	-	1191936	1194884	134.038177	22.323112	37.801369
YDR360W_mRNA	OPI7	chrIV	+	1194598	1195032	33.322762	5.549671	9.397666
YDR361C	BCP1	chrIV	-	1195050	1196297	230.043777	38.312168	64.876816
YDR361C_id001	BCP1	chrIV	-	1195412	1196263	26.721144	4.450218	7.535882
YDR362C	TFC6	chrIV	-	1196464	1198807	85.857048	14.298885	24.213356
YDR362C_id002	TFC6	chrIV	-	1196679	1198697	20.651348	3.439336	5.824081
YDR363W_id001	ESC2	chrIV	+	1199183	1200553	113.889130	18.967430	32.118946
YNCD0026W_tRNA	-	chrIV	+	1201750	1201822	2.890411	0.481378	0.815152
YDR363W-A	SEM1	chrIV	+	1202008	1202806	172.980408	28.808664	48.783833
YDR363W-A_id002	SEM1	chrIV	+	1202128	1202397	265.871613	44.279037	74.980965
YDR364C	CDC40	chrIV	-	1202370	1204242	150.573044	25.076878	42.464523
YDR364C_id001	CDC40	chrIV	-	1202843	1204210	32.597206	5.428835	9.193046
YDR365C	ESF1	chrIV	-	1204384	1206470	531.066956	88.445450	149.771194
YDR365C_id002	ESF1	chrIV	-	1204497	1206383	79.833237	13.295662	22.514524
YDR365W-A	-	chrIV	+	1206997	1208319	366.951569	61.113194	103.487480
YDR365W-B	-	chrIV	+	1206997	1212265	1070.082520	178.214691	301.784058
YDR366C_mRNA	MOR1	chrIV	-	1212438	1212836	33.201408	5.529460	9.363442
YDR367W	KEI1	chrIV	+	1212724	1213810	147.337341	24.537994	41.551994
YDR367W_id002	KEI1	chrIV	+	1212848	1213614	0.000000	0.000000	0.000000
YDR368W	YPR1	chrIV	+	1213765	1214994	392.294067	65.333809	110.634552
YDR368W_id003	YPR1	chrIV	+	1213904	1214842	87.220764	14.526003	24.597952
YDR369C_mRNA	XRS2	chrIV	-	1215016	1217580	77.385193	12.887958	21.824127
YDR370C	DXO1	chrIV	-	1217664	1219175	72.244965	12.031888	20.374485
YDR370C_id002	DXO1	chrIV	-	1217782	1219110	77.947784	12.981652	21.982790
YDR371W	CTS2	chrIV	+	1219298	1221049	56.729343	9.447871	15.998777
YDR371C-A	-	chrIV	-	1219340	1219897	29.748369	4.954381	8.389618
YDR371W_id002	CTS2	chrIV	+	1219413	1220948	28.696577	4.779212	8.092993
YDR371C-A_id001	-	chrIV	-	1219509	1219613	0.032293	0.005378	0.009107
YDR372C	VPS74	chrIV	-	1220892	1222447	374.419067	62.356850	105.593452
YDR372C_id001	VPS74	chrIV	-	1221112	1222149	64.369164	10.720230	18.153355
YDR373W	FRQ1	chrIV	+	1222682	1223462	270.356598	45.025982	76.245819
YDR373W_id001	FRQ1	chrIV	+	1222759	1223331	232.166672	38.665718	65.475510
YDR374C_mRNA	PHO92	chrIV	-	1223474	1224394	13.979370	2.328166	3.942454
YDR374W-A	WIP1	chrIV	+	1224730	1225320	88.365341	14.716624	24.920744
YDR374W-A_id001	WIP1	chrIV	+	1224757	1225026	36.018219	5.998580	10.157838
YDR375C	BCS1	chrIV	-	1225108	1226579	91.762589	15.282412	25.878834
YDR375C_id002	BCS1	chrIV	-	1225166	1226536	76.944313	12.814531	21.699791
YDR376W	ARH1	chrIV	+	1226729	1228469	103.956841	17.313278	29.317848
YDR376W_id002	ARH1	chrIV	+	1226822	1228303	104.991997	17.485676	29.609783
YDR377W	ATP17	chrIV	+	1228531	1229643	412.160583	68.642433	116.237289
YDR377W_id001	ATP17	chrIV	+	1228611	1228916	44.362591	7.388277	12.511113
YDR378C	LSM6	chrIV	-	1229140	1230061	15.234015	2.537118	4.296288
YDR378C_id001	LSM6	chrIV	-	1229349	1229609	8.848989	1.473737	2.495587
YDR379W	RGA2	chrIV	+	1230091	1233274	68.654083	11.433853	19.361784
YDR379W_id001	RGA2	chrIV	+	1230167	1233196	22.100912	3.680751	6.232887
YDR379C-A	SDH6	chrIV	-	1233148	1233766	94.469345	15.733202	26.642191
YDR379C-A_id003	SDH6	chrIV	-	1233278	1233517	94.821411	15.791836	26.741480
YDR380W	ARO10	chrIV	+	1234115	1236269	330.832764	55.097862	93.301270
YDR380W_id001	ARO10	chrIV	+	1234218	1236125	7.154796	1.191581	2.017792
YDR381W	YRA1	chrIV	+	1236461	1238352	496.014801	82.607758	139.885818
YDR381W_id002	YRA1	chrIV	+	1236558	1238004	0.000000	0.000000	0.000000
YDR381C-A	COI1	chrIV	-	1238198	1239008	86.215775	14.358629	24.314524
YDR381C-A_id001	COI1	chrIV	-	1238312	1238850	0.000000	0.000000	0.000000
YDR382W	RPP2B	chrIV	+	1239411	1240067	2733.484375	455.242493	770.895691
YDR382W_id002	RPP2B	chrIV	+	1239492	1239824	1833.003052	305.273712	516.942444
YDR383C	NKP1	chrIV	-	1239885	1240896	24.399855	4.063624	6.881233
YDR383C_id001	NKP1	chrIV	-	1239960	1240676	39.189945	6.526809	11.052325
YDR384C	ATO3	chrIV	-	1241044	1242539	135.064957	22.494114	38.090942
YDR384C_id003	ATO3	chrIV	-	1241204	1242031	82.889900	13.804728	23.376564
YDR385W	EFT2	chrIV	+	1243142	1245949	4359.698730	726.077026	1229.519775
YDR385W_id001	EFT2	chrIV	+	1243230	1245758	2610.464355	434.754395	736.201660
YDR386W	MUS81	chrIV	+	1246063	1248091	38.438259	6.401621	10.840336
YDR386W_id001	MUS81	chrIV	+	1246084	1247982	11.847229	1.973072	3.341149
YDR387C	CIN10	chrIV	-	1247971	1249967	116.889854	19.467180	32.965210
YDR387C_id002	CIN10	chrIV	-	1248154	1249821	22.054455	3.673014	6.219785
YDR388W	RVS167	chrIV	+	1250135	1252152	271.111420	45.151691	76.458687
YDR388W_id002	RVS167	chrIV	+	1250186	1251634	198.382477	33.039200	55.947716
YDR389W	SAC7	chrIV	+	1252021	1254811	223.538422	37.228745	63.042175
YDR389W_id001	SAC7	chrIV	+	1252537	1254501	93.231094	15.526980	26.292980
YDR390C	UBA2	chrIV	-	1254838	1256876	102.670174	17.098991	28.954985
YDR390C_id001	UBA2	chrIV	-	1254937	1256847	83.419411	13.892915	23.525894
YNCD0027C_tRNA	SUF3	chrIV	-	1257008	1257079	1.305556	0.217431	0.368192
YDR391C	-	chrIV	-	1257277	1258514	131.923965	21.971004	37.205124
YDR391C_id006	-	chrIV	-	1257358	1258056	45.980137	7.657667	12.967292
YDR392W	SPT3	chrIV	+	1258655	1259984	119.213272	19.854128	33.620461
YDR392W_id001	SPT3	chrIV	+	1258696	1259709	0.448422	0.074682	0.126464
YDR393W	SHE9	chrIV	+	1259813	1261460	89.951569	14.980799	25.368090
YDR393W_id002	SHE9	chrIV	+	1259901	1261271	36.550777	6.087274	10.308029
YDR394W	RPT3	chrIV	+	1261365	1263049	451.405182	75.178345	127.305031
YDR394W_id002	RPT3	chrIV	+	1261681	1262967	154.072006	25.659605	43.451298
YDR395W	SXM1	chrIV	+	1263194	1266255	659.695618	109.867645	186.046982
YDR395W_id002	SXM1	chrIV	+	1263324	1266158	0.859509	0.143145	0.242398
YDR397C	NCB2	chrIV	-	1266185	1267186	158.897339	26.463230	44.812138
YDR396W_mRNA	-	chrIV	+	1266295	1266795	48.585388	8.091554	13.702024
YDR397C_id003	NCB2	chrIV	-	1266366	1266898	0.000000	0.000000	0.000000
YDR398W	UTP5	chrIV	+	1267357	1269539	303.676910	50.575245	85.642784
YDR398W_id001	UTP5	chrIV	+	1267471	1269402	146.562271	24.408911	41.333408
YDR399W	HPT1	chrIV	+	1269999	1270974	545.008423	90.767303	153.702972
YDR399W_id001	HPT1	chrIV	+	1270068	1270733	364.555237	60.714100	102.811661
YDR400W_id001	URH1	chrIV	+	1271063	1272085	389.410553	64.853577	109.821342
YDR401W_mRNA	-	chrIV	+	1272223	1272786	6.811221	1.134361	1.920897
YDR402C_mRNA	DIT2	chrIV	-	1272234	1273703	37.760185	6.288692	10.649106
YDR403W_mRNA	DIT1	chrIV	+	1274602	1276212	61.971447	10.320907	17.477152
YDR404C	RPB7	chrIV	-	1276512	1277907	261.033051	43.473213	73.616394
YDR404C_id002	RPB7	chrIV	-	1276654	1277169	25.360016	4.223532	7.152017
YDR405W	MRP20	chrIV	+	1277596	1279201	60.982117	10.156141	17.198141
YDR405W_id001	MRP20	chrIV	+	1277646	1278437	4.484606	0.746879	1.264746
YDR406W_mRNA	PDR15	chrIV	+	1279210	1283799	163.661804	27.256718	46.155811
YDR406W-A_mRNA	-	chrIV	+	1283799	1284044	26.428265	4.401441	7.453284
YDR407C_id001	TRS120	chrIV	-	1284069	1287938	173.493546	28.894127	48.928555
YDR408C	ADE8	chrIV	-	1288122	1289151	127.351212	21.209444	35.915516
YDR408C_id002	ADE8	chrIV	-	1288215	1288859	150.862411	25.125071	42.546131
YDR409W_mRNA	SIZ1	chrIV	+	1289406	1292120	79.846039	13.297794	22.518135
YDR410C	STE14	chrIV	-	1292269	1293161	155.377914	25.877094	43.819592
YDR410C_id001	STE14	chrIV	-	1292372	1293091	4.875725	0.812018	1.375049
YDR411C	DFM1	chrIV	-	1293256	1294444	133.789627	22.281719	37.731274
YDR411C_id001	DFM1	chrIV	-	1293369	1294394	91.651192	15.263860	25.847418
YDR412W	RRP17	chrIV	+	1294626	1295634	96.211884	16.023411	27.133619
YDR412W_id001	RRP17	chrIV	+	1294693	1295400	21.557220	3.590203	6.079555
YDR413C_mRNA	-	chrIV	-	1294836	1295411	71.004608	11.825316	20.024679
