Geneid	Chr	Start	End	Strand	Length	counts	Length_kb	RPK	CPM	TPM
YDR411C	chrIV	1293119	1294444	-	1326	2431	1.326	1833.33333333333	66.5151183583314	50.1622310394656
YDR412W	chrIV	1294611	1295640	+	1030	230	1.03	223.300970873786	6.29307989404205	6.10978630489519
YDR413C	chrIV	1294836	1295411	-	576	0	0.576	0	0	0
YDR414C	chrIV	1295340	1296883	-	1544	1357	1.544	878.886010362694	37.1291713748481	24.0473907868187
YDR415C	chrIV	1296692	1298215	-	1524	2138	1.524	1402.88713910761	58.4982817976604	38.3846993422969
YDR416W	chrIV	1298346	1301043	+	2698	2569	2.698	952.186805040771	70.2909662947566	26.0529897311922
YDR417C	chrIV	1301555	1301926	-	372	0	0.372	0	0	0
YDR418W	chrIV	1300681	1302713	+	2033	6344	2.033	3120.51155927201	173.579560207838	85.3809937077413
YDR419W	chrIV	1303169	1305459	+	2291	2343	2.291	1022.69751200349	64.107331268437	27.9822484803304
YDR420W	chrIV	1306267	1311675	+	5409	7150	5.409	1321.87095581438	195.632701053916	36.1679979763202
YDR421W	chrIV	1311956	1314921	+	2966	2055	2.966	692.852326365475	56.2273007924191	18.9572828025688
YDR422C	chrIV	1315031	1317883	-	2853	5440	2.853	1906.76480897301	148.84502010256	52.1714055739782
YDR423C	chrIV	1317952	1319324	-	1373	2526	1.373	1839.76693372178	69.11443396674	50.3382621753387
YDR424C	chrIV	1319294	1319935	-	642	1037	0.642	1615.26479750779	28.3735819570504	44.1956105250007
YDR425W	chrIV	1320018	1322052	+	2035	846	2.035	415.724815724816	23.1475895233025	11.3747368664877
YDR426C	chrIV	1321629	1322006	-	378	0	0.378	0	0	0
YDR427W	chrIV	1322173	1324346	+	2174	3729	2.174	1715.27138914443	102.029977934273	46.9319125732627
YDR428C	chrIV	1322700	1324844	-	2145	0	2.145	0	0	0
YDR429C	chrIV	1323931	1325319	-	1389	5406	1.389	3892.00863930886	147.914738726919	106.490092675967
YDR430C	chrIV	1325450	1328541	-	3092	7577	3.092	2450.51746442432	207.315940683289	67.0491399363808
YDR431W	chrIV	1328390	1328701	+	312	0	0.312	0	0	0
YDR432W	chrIV	1328783	1330027	+	1245	0	1.245	0	0	0
YDR433W	chrIV	1328796	1330736	+	1941	1082	1.941	557.444616177228	29.6048367189282	15.25236307003
YDR434W	chrIV	1331049	1332977	+	1929	4190	1.929	2172.10990150337	114.643498939288	59.4315702121761
YDR435C	chrIV	1332825	1334349	-	1525	2448	1.525	1605.24590163934	66.9802590461519	43.9214813417389
YDR436W	chrIV	1334568	1337116	+	2549	2060	2.549	808.160062769714	56.3641068770722	22.1122427921037
YDR437W	chrIV	1337285	1339301	+	2017	19	2.017	9.41993058998513	0.519863121681734	0.257740764343944
YDR438W	chrIV	1337443	1339472	+	2030	19	2.03	9.35960591133005	0.519863121681734	0.256090207724992
YDR439W	chrIV	1339443	1340974	+	1532	499	1.532	325.718015665796	13.6532472483782	8.91204128484215
YDR440W	chrIV	1342406	1344470	+	2065	1534	2.065	742.857142857143	41.9721067715674	20.3254754341731
YDR441C	chrIV	1344160	1345232	-	1073	1687	1.073	1572.22739981361	46.1583729619519	43.0180549505609
YDR442W	chrIV	1345633	1346810	+	1178	18	1.178	15.2801358234295	0.492501904751117	0.418083110994157
YDR443C	chrIV	1345676	1349938	-	4263	2548	4.263	597.701149425287	69.7163807392136	16.3538308091048
YDR444W	chrIV	1350205	1352433	+	2229	1545	2.229	693.135935397039	42.2730801578042	18.9650426908049
YDR445C	chrIV	1352182	1352589	-	408	0	0.408	0	0	0
YDR446W	chrIV	1353725	1354633	+	909	25	0.909	27.5027502750275	0.68403042326544	0.75250871646363
YDR447C	chrIV	1354576	1355631	-	1056	6375	1.056	6036.93181818182	174.427757932687	165.17780107262
YDR448W	chrIV	1356029	1357472	+	1444	1594	1.444	1103.87811634349	43.6137797874044	30.2034486062358
YDR449C	chrIV	1357116	1358946	-	1831	4065	1.831	2220.0983069361	111.223346822961	60.7445913833755
YDR450W	chrIV	1359893	1361096	+	1204	10723	1.204	8906.14617940199	293.394329147012	243.682997630409
YDR451C	chrIV	1360781	1362243	-	1463	1116	1.463	762.816131237184	30.5351180945692	20.871577644955
YDR452W	chrIV	1362728	1365090	+	2363	6572	2.363	2781.21032585696	179.817917668019	76.097299055446
YDR453C	chrIV	1364885	1366022	-	1138	2484	1.138	2182.77680140598	67.9652628556541	59.7234295743885
YDR454C	chrIV	1365758	1366897	-	1140	4653	1.14	4081.57894736842	127.311742378164	111.676966998389
YDR455C	chrIV	1367373	1367681	-	309	4	0.309	12.9449838187702	0.10944486772247	0.354190510428707
YDR456W	chrIV	1367400	1369518	+	2119	4543	2.119	2143.93581878244	124.302008515796	58.6606930230277
YDR457W	chrIV	1369790	1379596	+	9807	33555	9.807	3421.53563780973	918.105634106873	93.617378821951
YDR458C	chrIV	1379809	1382107	-	2299	3585	2.299	1559.37364071335	98.089962696264	42.666360459445
YDR459C	chrIV	1382144	1383739	-	1596	831	1.596	520.676691729323	22.7371712693432	14.2463479131223
YDR460W	chrIV	1382963	1384979	+	2017	586	2.017	290.530490827962	16.0336731213419	7.94926778450268
YDR461W	chrIV	1384424	1385434	+	1011	792	1.011	783.382789317507	21.6700838090491	21.4343064382286
YDR461C-A	chrIV	1385332	1385831	-	500	762	0.5	1524	20.8492473011306	41.6984946022612
YDR462W	chrIV	1386019	1386697	+	679	1827	0.679	2690.72164948454	49.9889433322383	73.6214187514556
YDR463W	chrIV	1386753	1388585	+	1833	4349	1.833	2372.61320240044	118.993932431256	64.9175845233256
YDR464W	chrIV	1388872	1393179	+	4308	4573	4.308	1061.51346332405	125.122845023714	29.0443001447805
YDR464C-A	chrIV	1392492	1392680	-	189	0	0.189	0	0	0
YDR465C	chrIV	1393173	1394806	-	1634	5498	1.634	3364.74908200734	150.431970684536	92.0636295498993
YDR466W	chrIV	1395026	1398065	+	3040	2636	3.04	867.105263157895	72.124167829108	23.7250552069434
YDR467C	chrIV	1396747	1398254	-	1508	0	1.508	0	0	0
YDR468C	chrIV	1397712	1398814	-	1103	0	1.103	0	0	0
YDR469W	chrIV	1398088	1401744	+	3657	886	3.657	242.275088870659	24.2420382005272	6.62894126347476
YDR470C	chrIV	1399513	1401371	-	1859	0	1.859	0	0	0
YDR471W	chrIV	1401681	1402918	+	1238	13174	1.238	10641.3570274637	360.456671843956	291.160478064585
YDR472W	chrIV	1403187	1404441	+	1255	2153	1.255	1715.53784860558	58.9087000516197	46.9392032283822
YDR473C	chrIV	1404215	1405933	-	1719	555	1.719	322.862129144852	15.1854753964928	8.83390075421336
YDR475C	chrIV	1407337	1410276	-	2940	3092	2.94	1051.70068027211	84.6008827494696	28.7758104590033
YDR476C	chrIV	1410251	1412173	-	1923	3194	1.923	1660.94643785751	87.3917268763926	45.445515796356
YDR477W	chrIV	1412079	1414444	+	2366	6640	2.366	2806.42434488588	181.678480419301	76.787185299789
YDR478W	chrIV	1414535	1416455	+	1921	512	1.921	266.527850078084	14.0089430684762	7.29252632403759
YDR479C	chrIV	1415128	1417132	-	2005	846	2.005	421.945137157107	23.1475895233025	11.5449324305748
YDR480W	chrIV	1417399	1418370	+	972	704	0.972	724.279835390947	19.2622967191548	19.8171776946037
YDR481C	chrIV	1418434	1420305	-	1872	7370	1.872	3936.96581196581	201.652168778652	107.720175629622
YDR482C	chrIV	1420247	1421009	-	763	386	0.763	505.897771952818	10.5614297352184	13.8419786831172
YDR483W	chrIV	1420644	1422637	+	1994	17079	1.994	8565.19558676028	467.302223958018	234.354174502516
YDR484W	chrIV	1422732	1424839	+	2108	1913	2.108	907.495256166983	52.3420079882714	24.8301745674912
YDR485C	chrIV	1424668	1427276	-	2609	2305	2.609	883.480260636259	63.0676050250735	24.1730950651873
YDR486C	chrIV	1427102	1428178	-	1077	2626	1.077	2438.25441039926	71.8505556598018	66.7136078549692
YDR487C	chrIV	1428240	1430782	-	2543	7260	2.543	2854.89579237122	198.642434916284	78.1134230893762
YDR488C	chrIV	1429036	1430838	-	1803	2	1.803	1.10926234054354	0.0547224338612352	0.0303507675325764
YDR489W	chrIV	1430994	1433377	+	2384	1095	2.384	459.312080536913	29.9605325390263	12.5673374744238
YDR490C	chrIV	1431775	1434375	-	2601	1428	2.601	549.019607843137	39.0718177769219	15.0218445893587
YDR491C	chrIV	1434500	1434991	-	492	13	0.492	26.4227642276423	0.355695820098029	0.722958983939083
YDR492W	chrIV	1434686	1436225	+	1540	4239	1.54	2752.5974025974	115.984198568888	75.3144146551221
YDR493W	chrIV	1436057	1436840	+	784	978	0.784	1247.44897959184	26.759270158144	34.1317221404898
YDR494W	chrIV	1436801	1438090	+	1290	2791	1.29	2163.56589147287	76.3651564533537	59.1977957002742
YDR495C	chrIV	1437964	1441207	-	3244	2215	3.244	682.799013563502	60.605095501318	18.6822119301227
YDR496C	chrIV	1441192	1443441	-	2250	15680	2.25	6968.88888888889	429.023881472084	190.677280654259
YDR497C	chrIV	1443604	1445623	-	2020	12744	2.02	6308.91089108911	348.691348563791	172.619479487025
YDR498C	chrIV	1445165	1450109	-	4945	2018	4.945	408.088978766431	55.2149357659863	11.1658110750225
YDR499W	chrIV	1447800	1450187	+	2388	0	2.388	0	0	0
YDR500C	chrIV	1449981	1450874	-	894	9618	0.894	10758.389261745	263.16018443868	294.362622414631
YDR501W	chrIV	1451353	1452918	+	1566	563	1.566	359.514687100894	15.4043651319377	9.83675934351066
YDR502C	chrIV	1452816	1454556	-	1741	3366	1.741	1933.37162550258	92.0978561884588	52.899400452877
YDR503C	chrIV	1454830	1455949	-	1120	1645	1.12	1468.75	45.0092018508659	40.1867873668446
YDR504C	chrIV	1456086	1458095	-	2010	491	2.01	244.278606965174	13.4343575129332	6.6837599566832
YDR505C	chrIV	1456519	1459409	-	2891	3097	2.891	1071.25562089242	84.7376888341227	29.3108574313811
YDR506C	chrIV	1459304	1461607	-	2304	1487	2.304	645.399305555556	40.6861295758284	17.6589104061755
YDR507C	chrIV	1462176	1465824	-	3649	5192	3.649	1422.85557687038	142.059438303767	38.9310600996894
YDR508C	chrIV	1466219	1468567	-	2349	13743	2.349	5850.57471264368	376.025204277478	160.078843881429
YDR509W	chrIV	1468226	1468573	+	348	0	0.348	0	0	0
YDR510W	chrIV	1468610	1469859	+	1250	2753	1.25	2202.4	75.3254302099902	60.2603441679922
YDR510C-A	chrIV	1469695	1469811	-	117	0	0.117	0	0	0
YDR511W	chrIV	1469832	1471050	+	1219	20	1.219	16.4068908941756	0.547224338612352	0.448912500912512
YDR512C	chrIV	1470417	1471194	-	778	0	0.778	0	0	0
YDR513W	chrIV	1470026	1471559	+	1534	984	1.534	641.460234680574	26.9234374597277	17.55113263346
YDR514C	chrIV	1471422	1473074	-	1653	1671	1.653	1010.88929219601	45.720593491062	27.6591612166134
YDR515W	chrIV	1473202	1474873	+	1672	3495	1.672	2090.31100478469	95.6274531725085	57.1934528543711
YDR516C	chrIV	1474842	1476588	-	1747	9623	1.747	5508.29994275901	263.296990523333	150.713789652738
YDR517W	chrIV	1476623	1478460	+	1838	5546	1.838	3017.41022850925	151.745309097205	82.560015830906
YDR518W	chrIV	1478467	1480211	+	1745	2706	1.745	1550.71633237822	74.0394530142512	42.4294859680523
YDR519W	chrIV	1479966	1482129	+	2164	1887	2.164	871.996303142329	51.6306163480754	23.8588800129738
YDR520C	chrIV	1480938	1483487	-	2550	434	2.55	170.196078431373	11.874768147888	4.65677182270119
YDR521W	chrIV	1483141	1483476	+	336	0	0.336	0	0	0
YDR522C	chrIV	1483795	1485303	-	1509	335	1.509	222.001325381047	9.16600767175689	6.07422642263545
YDR523C	chrIV	1485514	1487263	-	1750	450	1.75	257.142857142857	12.3125476187779	7.03574149644452
YDR524C	chrIV	1487035	1489060	-	2026	4016	2.026	1982.2309970385	109.88264719336	54.2362523165648
YDR524W-C	chrIV	1489403	1489492	+	90	0	0.09	0	0	0
YDR524C-B	chrIV	1489179	1489982	-	804	23462	0.804	29181.592039801	641.94887162615	798.443870181778
YDR524C-A	chrIV	1489805	1490886	-	1082	0	1.082	0	0	0
YDR525W	chrIV	1489905	1490234	+	330	0	0.33	0	0	0
YDR525W-A	chrIV	1489989	1491058	+	1070	123	1.07	114.953271028037	3.36542968246596	3.14526138548221
YDR526C	chrIV	1491075	1491545	-	471	0	0.471	0	0	0
YDR527W	chrIV	1491063	1493174	+	2112	25122	2.112	11894.8863636364	687.368491730975	325.4585661605
YDR528W	chrIV	1494268	1495999	+	1732	921	1.732	531.75519630485	25.1996807930988	14.5494692800801
YDR529C	chrIV	1495785	1496585	-	801	2139	0.801	2670.41198501873	58.525643014591	73.0657216162185
YDR530C	chrIV	1496462	1498018	-	1557	1354	1.557	869.621066152858	37.0470877240562	23.7938906384433
YDR531W	chrIV	1497933	1499416	+	1484	3345	1.484	2254.04312668464	91.5232706329158	61.6733629601859
YDR532C	chrIV	1499334	1500809	-	1476	779	1.476	527.777777777778	21.3143879889511	14.4406422689371
YDR533C	chrIV	1501208	1502385	-	1178	10185	1.178	8646.01018675722	278.67399443834	236.565360304194
YDR534C	chrIV	1503065	1505484	-	2420	653	2.42	269.834710743802	17.8668746556933	7.3830060560716
YDR535C	chrIV	1506606	1507362	-	757	126	0.757	166.446499339498	3.44751333325782	4.5541787757699
YDR536W	chrIV	1507861	1509860	+	2000	723	2	361.5	19.7821598408365	9.89107992041826
YDR537C	chrIV	1510856	1511461	-	606	0	0.606	0	0	0
YDR538W	chrIV	1509972	1511919	+	1948	789	1.948	405.030800821355	21.5880001582573	11.0821356048549
YDR539W	chrIV	1512000	1513955	+	1956	3348	1.956	1711.65644171779	91.6053542837077	46.8330032125295
YDR540C	chrIV	1516282	1518078	-	1797	774	1.797	430.717863105175	21.177581904298	11.7849648883128
YDR541C	chrIV	1519437	1520919	-	1483	1442	1.483	972.353337828725	39.4548748139506	26.6047706095419
YDR542W	chrIV	1523249	1523611	+	363	10	0.363	27.5482093663912	0.273612169306176	0.7537525325239
YDR543C	chrIV	1524634	1524933	-	300	0	0.3	0	0	0
YDR544C	chrIV	1525095	1525523	-	429	0	0.429	0	0	0
YDR545W	chrIV	1526321	1531711	+	5391	4674	5.391	867.000556483027	127.886327933707	23.7221903048983
YDR545C-A	chrIV	1530863	1531342	-	480	0	0.48	0	0	0
YEL077C	chrV	264	4097	-	3834	1908	3.834	497.652582159624	52.2052019036184	13.6163802565515
YEL077W-A	chrV	630	1112	+	483	0	0.483	0	0	0
YEL076C-A	chrV	4185	5114	-	930	108	0.93	116.129032258065	2.9550114285067	3.17743164355559
YEL076C	chrV	4464	5114	-	651	0	0.651	0	0	0
YEL075W-A	chrV	4870	5481	+	612	62	0.612	101.307189542484	1.69639544969829	2.77188798970309
YEL075C	chrV	5345	5713	-	369	83	0.369	224.932249322493	2.27098100524126	6.1544200684045
YEL074W	chrV	6126	6464	+	339	9	0.339	26.5486725663717	0.246250952375558	0.726403989308432
YEL073C	chrV	6517	7821	-	1305	287	1.305	219.92337164751	7.85266925908725	6.01737107976034
YEL072W	chrV	13576	14756	+	1181	429	1.181	363.251481795089	11.7379620632349	9.93900259376371
YEL071W	chrV	16157	18109	+	1953	41121	1.953	21055.2995391705	1125.12060140393	576.098618230377
YEL070W	chrV	19589	21097	+	1509	283	1.509	187.54141815772	7.74322439136478	5.13136142568905
YEL069C	chrV	21537	23231	-	1695	504	1.695	297.345132743363	13.7900533330313	8.13572468025443
YEL068C	chrV	25397	26510	-	1114	655	1.114	587.971274685817	17.9215970895545	16.0876095956504
YEL067C	chrV	26189	26776	-	588	0	0.588	0	0	0
YEL066W	chrV	26117	27652	+	1536	710	1.536	462.239583333333	19.4264640207385	12.6474375135016
YEL065W	chrV	27345	29757	+	2413	5609	2.413	2324.49233319519	153.469065763834	63.6009389821111
YEL064C	chrV	29469	31308	-	1840	952	1.84	517.391304347826	26.0478785179479	14.1564557162761
YEL063C	chrV	31353	33713	-	2361	9320	2.361	3947.47988140618	255.006541793356	108.007853364403
YEL062W	chrV	34224	36393	+	2170	1860	2.17	857.142857142857	50.8918634909487	23.4524716548151
YEL061C	chrV	36279	39660	-	3382	2400	3.382	709.639266706091	65.6669206334822	19.4165939188298
YEL060C	chrV	39811	42126	-	2316	29702	2.316	12824.6977547496	812.682865273204	350.899337337307
YEL059C-A	chrV	42325	43077	-	753	398	0.753	528.552456839309	10.8897643383858	14.4618384307912
YEL059W	chrV	42652	42960	+	309	0	0.309	0	0	0
YEL058W	chrV	43208	45326	+	2119	10146	2.119	4788.10759792355	277.606906978046	131.008450673925
YEL057C	chrV	44914	45990	-	1077	206	1.077	191.272051996286	5.63641068770722	5.23343610743475
YEL056W	chrV	47117	48542	+	1426	2917	1.426	2045.58204768583	79.8126697866115	55.969614156109
YEL055C	chrV	48281	51594	-	3314	12589	3.314	3798.73264936632	344.450359939545	103.937948080732
YEL054C	chrV	52181	53323	-	1143	7205	1.143	6303.58705161855	197.1375679851	172.473812760367
YEL053W-A	chrV	52908	53255	+	348	0	0.348	0	0	0
YEL053C	chrV	53794	56217	-	2424	4337	2.424	1789.19141914191	118.665597828088	48.9544545495415
YEL052W	chrV	56321	58169	+	1849	3553	1.849	1921.57923201731	97.2144037544843	52.5767462165951
YEL051W	chrV	58312	59373	+	1062	7579	1.062	7136.53483992467	207.370663117151	195.264277888089
YEL050W-A	chrV	59495	59807	+	313	0	0.313	0	0	0
YEL050C	chrV	59447	61031	-	1585	3225	1.585	2034.70031545741	88.2399246012417	55.6718767200263
YEL049W	chrV	63554	64235	+	682	0	0.682	0	0	0
YEL048C	chrV	62797	65265	-	2469	1047	2.469	424.058323207776	28.6471941263566	11.6027517725219
YEL047C	chrV	65385	66797	-	1413	4975	1.413	3520.87756546355	136.122054229823	96.335494854793
YEL046C	chrV	67007	68910	-	1904	21296	1.904	11184.8739495798	582.684475754432	306.031762476067
YEL045C	chrV	68840	69265	-	426	0	0.426	0	0	0
YEL044W	chrV	69040	70395	+	1356	1790	1.356	1320.05899705015	48.9765783058055	36.1184205795026
YEL043W	chrV	70433	73436	+	3004	4773	3.004	1588.88149134487	130.595088409838	43.4737311617303
YEL042W	chrV	73569	75903	+	2335	10970	2.335	4698.07280513919	300.152549728875	128.544989177248
YEL041W	chrV	75675	77794	+	2120	739	2.12	348.584905660377	20.2199393117264	9.53770722251245
YEL040W	chrV	78005	79689	+	1685	15001	1.685	8902.6706231454	410.445615176195	243.587902181718
YEL039C	chrV	79489	80170	-	682	292	0.682	428.152492668622	7.98947534374034	11.7147732312908
YEL038W	chrV	80433	81364	+	932	3052	0.932	3274.67811158798	83.5064340722449	89.599178189104
YEL037C	chrV	81184	82788	-	1605	14167	1.605	8826.79127725857	387.626360256059	241.511750938355
YEL036C	chrV	82966	84832	-	1867	5016	1.867	2686.66309587574	137.243864123978	73.5103717857407
YEL035C	chrV	85045	85545	-	501	41	0.501	81.8363273453094	1.12180989415532	2.23914150530004
YEL034C-A	chrV	85429	86330	-	902	0	0.902	0	0	0
YEL034W	chrV	85195	86368	+	1174	0	1.174	0	0	0
YEL033W	chrV	86179	86598	+	420	7	0.42	16.6666666666667	0.191528518514323	0.45602028217696
YEL032W	chrV	86853	90071	+	3219	7713	3.219	2396.08574091333	211.037066185853	65.5598217414891
YEL032C-A	chrV	87040	87201	-	162	0	0.162	0	0	0
YEL031W	chrV	90187	94008	+	3822	61087	3.822	15982.9931972789	1671.41465864064	437.314144071334
YEL030C-A	chrV	94583	94897	-	315	0	0.315	0	0	0
YEL030W	chrV	94191	96948	+	2758	667	2.758	241.841914430747	18.2499316927219	6.61708908365552
YEL029C	chrV	96494	97909	-	1416	25	1.416	17.6553672316384	0.68403042326544	0.483072332814576
YEL028W	chrV	97084	99253	+	2170	1016	2.17	468.202764976959	27.7989964015075	12.8105974200495
YEL027W	chrV	100706	102300	+	1595	1976	1.595	1238.87147335423	54.0657646549004	33.897031131599
YEL026W	chrV	100905	102394	+	1490	82	1.49	55.0335570469799	2.24361978831064	1.50578509282593
YEL025C	chrV	102581	106147	-	3567	5585	3.567	1565.74151948416	152.812396557499	42.8405933718809
YEL024W	chrV	107159	108525	+	1367	2208	1.367	1615.21580102414	60.4135669828036	44.1942699215828
YEL023C	chrV	108378	111122	-	2745	1247	2.745	454.280510018215	34.1194375124801	12.42966758196
YEL022W	chrV	111340	115873	+	4534	10579	4.534	2333.25981473313	289.454313909003	63.8408279464057
YEL021W	chrV	116070	117120	+	1051	0	1.051	0	0	0
YEL020C-B	chrV	117183	117380	-	198	0	0.198	0	0	0
YEL020W-A	chrV	116531	117671	+	1141	4975	1.141	4360.21034180543	136.122054229823	119.300661025261
YEL020C	chrV	118617	120299	-	1683	1854	1.683	1101.60427807487	50.727696189365	30.1412336241028
YEL019C	chrV	120343	121311	-	969	410	0.969	423.116615067079	11.2180989415532	11.576985491799
YEL018C-A	chrV	121455	121988	-	534	0	0.534	0	0	0
YEL018W	chrV	121415	122462	+	1048	3	1.048	2.86259541984733	0.0820836507918528	0.0783240942670351
YEL017C-A	chrV	122091	123096	-	1006	6820	1.006	6779.324055666	186.603499466812	185.490556130032
YEL017W	chrV	123176	124767	+	1592	1234	1.592	775.125628140703	33.7637416923821	21.208380460039
YEL016C	chrV	124560	126430	-	1871	1406	1.871	751.469802244789	38.4698710044483	20.561128276028
YEL015W	chrV	126580	128751	+	2172	2985	2.172	1374.30939226519	81.6732325378935	37.6027774115532
YEL014C	chrV	128303	128608	-	306	0	0.306	0	0	0
YEL013W	chrV	128551	131010	+	2460	8676	2.46	3526.82926829268	237.385918090038	96.4983406870074
YEL012W	chrV	131616	132660	+	1045	1438	1.045	1376.07655502392	39.3454299462281	37.6511291351465
YEL011W	chrV	133011	135353	+	2343	6382	2.343	2723.85830132309	174.619286451201	74.5280778707646
YEL010W	chrV	136279	136629	+	351	4	0.351	11.3960113960114	0.10944486772247	0.311808739950058
YEL009C-A	chrV	136371	136778	-	408	10	0.408	24.5098039215686	0.273612169306176	0.670618062024941
YEL009C	chrV	138823	140489	-	1667	23746	1.667	14244.75104979	649.719457234445	389.753723595948
YEL008W	chrV	140400	141265	+	866	20	0.866	23.094688221709	0.547224338612352	0.631898774379159
YEL008C-A	chrV	140310	141050	-	741	0	0.741	0	0	0
YEL007W	chrV	141892	143892	+	2001	2203	2.001	1100.94952523738	60.2767608981506	30.1233187896804
YEL006W	chrV	144264	145726	+	1463	3116	1.463	2129.87012987013	85.2575519558044	58.2758386574193
YEL005C	chrV	145493	147856	-	2364	898	2.364	379.864636209814	24.5703728036946	10.3935587156069
YEL004W	chrV	146894	148331	+	1438	0	1.438	0	0	0
YEL003W	chrV	146965	148723	+	1759	532	1.759	302.444570778852	14.5561674070886	8.27525151056769
YEL002C	chrV	148562	150081	-	1520	12031	1.52	7915.13157894737	329.18280089226	216.567632165961
YEL001C	chrV	149991	151017	-	1027	8499	1.027	8275.55988315482	232.542982693319	226.429389185315
YER001W	chrV	153471	156098	+	2628	8129	2.628	3093.22678843227	222.41933242899	84.6344491738928
YER002W	chrV	156369	157612	+	1244	2739	1.244	2201.76848874598	74.9423731729616	60.2430652515768
YER003C	chrV	157436	159162	-	1727	6833	1.727	3956.57209033005	186.95919528691	108.256627265148
YER004W	chrV	159092	160536	+	1445	8465	1.445	5858.13148788927	231.612701317678	160.28560644822
YER005W	chrV	160501	162741	+	2241	4695	2.241	2095.046854083	128.46091348925	57.3230314543729
YER006W	chrV	162684	164511	+	1828	10677	1.828	5840.80962800875	292.135713168204	159.811659282387
YER006C-A	chrV	164344	164661	-	318	0	0.318	0	0	0
YER007W	chrV	164486	166230	+	1745	724	1.745	414.899713467049	19.8095210577671	11.352161064623
YER007C-A	chrV	165671	166910	-	1240	2876	1.24	2319.35483870968	78.6908598924562	63.460370881013
YER008C	chrV	167703	171884	-	4182	8950	4.182	2140.12434241989	244.882891529027	58.5564063914461
YER009W	chrV	172046	172753	+	708	5405	0.708	7634.18079096045	147.887377509988	208.880476709023
YER010C	chrV	172506	173440	-	935	1801	0.935	1926.20320855615	49.2775516920423	52.7032638417564
YER011W	chrV	174912	176279	+	1368	767	1.368	560.672514619883	20.9860533857837	15.3406822995495
YER012W	chrV	177720	178658	+	939	14340	0.939	15271.5654952077	392.359850785056	417.848616384511
YER013W	chrV	178841	182278	+	3438	3466	3.438	1008.14426992437	94.8339778815206	27.5840540667599
YER014W	chrV	182546	184349	+	1804	1931	1.804	1070.39911308204	52.8345098930226	29.2874223353784
YER014C-A	chrV	183731	184700	-	970	6	0.97	6.18556701030928	0.164167301583706	0.169244640807944
YER015W	chrV	184501	187028	+	2528	1333	2.528	527.294303797468	36.4725021685132	14.4274138324815
YER016W	chrV	188225	189432	+	1208	1474	1.208	1220.19867549669	40.3304337557303	33.3861206587172
YER017C	chrV	189340	191903	-	2564	4	2.564	1.5600624024961	0.10944486772247	0.0426852058199962
YER018C	chrV	189536	194217	-	4682	152	4.682	32.4647586501495	4.15890497345387	0.888275304026884
YER019W	chrV	192486	194327	+	1842	0	1.842	0	0	0
YER019C-A	chrV	192438	195108	-	2671	3122	2.671	1168.85061774616	85.4217192573881	31.9811753116391
YER020W	chrV	194845	197181	+	2337	3645	2.337	1559.6919127086	99.7316357121011	42.6750687685499
YER021W	chrV	196874	198650	+	1777	20247	1.777	11393.9223410242	553.982559194214	311.751580863373
YER022W	chrV	198769	200974	+	2206	3103	2.206	1406.61831368994	84.9018561357064	38.4867888194499
YER023W	chrV	200997	203074	+	2078	6018	2.078	2896.05389797883	164.659803488457	79.2395589453593
YER023C-A	chrV	201522	201734	-	213	0	0.213	0	0	0
YER024W	chrV	202192	204963	+	2772	1705	2.772	615.079365079365	46.650874866703	16.829319937483
YER025W	chrV	205186	207132	+	1947	18948	1.947	9731.89522342065	518.440338401342	266.276496354054
YER026C	chrV	207416	208539	-	1124	6307	1.124	5611.20996441281	172.567195181405	153.529533079542
YER027C	chrV	208683	210405	-	1723	4521	1.723	2623.91178177597	123.700061743322	71.7934194679757
YER028C	chrV	210238	211944	-	1707	1407	1.707	824.253075571177	38.497232221379	22.5525672064317
YER029C	chrV	212468	213481	-	1014	1071	1.014	1056.21301775148	29.3038633326914	28.8992735036405
YER030W	chrV	213349	214437	+	1089	984	1.089	903.581267217631	26.9234374597277	24.7230830667839
YER031C	chrV	213753	214788	-	1036	1037	1.036	1000.96525096525	28.3735819570504	27.3876273716703
YER032W	chrV	214963	217951	+	2989	1419	2.989	474.740715958515	38.8255668245464	12.9894837151376
YER033C	chrV	218057	221287	-	3231	1632	3.231	505.10677808728	44.6535060307679	13.8203361283714
YER034W	chrV	221787	222744	+	958	1	0.958	1.04384133611691	0.0273612169306176	0.0285607692386405
YER035W	chrV	221857	223244	+	1388	2462	1.388	1773.77521613833	67.3633160831805	48.5326484749139
YER036C	chrV	223139	225236	-	2098	44644	2.098	21279.3136320305	1221.51416865049	582.227916420635
YER037W	chrV	225808	227074	+	1267	400	1.267	315.706393054459	10.944486772247	8.63811110674589
YER038C	chrV	226056	228262	-	2207	1120	2.207	507.47621205256	30.6445629622917	13.8851667250982
YER038W-A	chrV	228379	229594	+	1216	1	1.216	0.822368421052632	0.0273612169306176	0.0225010007653105
YER039C	chrV	228326	229450	-	1125	0	1.125	0	0	0
YER039C-A	chrV	228799	229507	-	709	0	0.709	0	0	0
YER040W	chrV	229702	232250	+	2549	1883	2.549	738.721067085131	51.5211714803529	20.2123073677336
YER041W	chrV	232375	234935	+	2561	1775	2.561	693.088637251074	48.5661600518462	18.9637485559728
YER042W	chrV	234841	235746	+	906	2731	0.906	3014.34878587196	74.7234834375166	82.4762510347866
YER043C	chrV	235535	237224	-	1690	25920	1.69	15337.2781065089	709.202742841608	419.646593397401
