Geneid	Chr	Start	End	Strand	Length	counts	Length_kb	RPK	CPM	TPM
YCR069W	chrIII	237548	240132	+	2585	4792	2.585	1853.77176015474	122.937105997414	47.5578746605085
YCR071C	chrIII	239850	240595	-	746	1317	0.746	1765.41554959786	33.7871804254163	45.291126575625
YCR072C	chrIII	240683	242408	-	1726	5829	1.726	3377.17265353418	149.540983067389	86.6401987644201
YCR073C	chrIII	242588	246583	-	3996	5299	3.996	1326.07607607608	135.944016001732	34.0200240244574
YCR073W-A	chrIII	246917	248034	+	1118	4108	1.118	3674.41860465116	105.389322086264	94.2659410431702
YCR075C	chrIII	247867	248845	-	979	721	0.979	736.465781409602	18.4970061402621	18.8937754241696
YCR075W-A	chrIII	248734	250164	+	1431	71	1.431	49.6156533892383	1.82148049370126	1.27287246240479
YCR076C	chrIII	249070	250067	-	998	0	0.998	0	0	0
YCR077C	chrIII	250043	252671	-	2629	10116	2.629	3847.850893876	259.522488370168	98.715286561494
YCR079W	chrIII	252784	254324	+	1541	3128	1.541	2029.85074626866	80.2477603422187	52.0751202739901
YCR081W	chrIII	254371	258654	+	4284	3761	4.284	877.917833800187	96.4871568564849	22.5226790047817
YCR081C-A	chrIII	258415	258651	-	237	0	0.237	0	0	0
YCR082W	chrIII	257378	259376	+	1999	5565	1.999	2783.89194597299	142.768154189401	71.4197869881947
YCR083W	chrIII	259543	260110	+	568	1922	0.568	3383.80281690141	49.3082466041382	86.8102933171448
YCR084C	chrIII	260157	262679	-	2523	12989	2.523	5148.23622671423	333.228311727966	132.076223435579
YCR085W	chrIII	262916	263269	+	354	6	0.354	16.9491525423729	0.153927929045177	0.434824658319708
YCR086W	chrIII	263094	264016	+	923	830	0.923	899.241603466956	21.2933635179161	23.0697329554887
YCR087W	chrIII	263976	264491	+	516	0	0.516	0	0	0
YCR087C-A	chrIII	263943	264885	-	943	16	0.943	16.9671261930011	0.410474477453804	0.435285766122804
YCR088W	chrIII	264652	266979	+	2328	10922	2.328	4691.58075601375	280.200140171903	120.360884953567
YCR089W	chrIII	267434	272263	+	4830	2277	4.83	471.428571428571	58.4156490726445	12.094337282121
YCR090C	chrIII	272248	273282	-	1035	2466	1.035	2382.60869565217	63.2643788375676	61.1250037077948
YCR091W	chrIII	274330	277027	+	2698	936	2.698	346.923647146034	24.0127569310475	8.90020642366477
YCR092C	chrIII	276604	279866	-	3263	2609	3.263	799.570946981306	66.9329944798109	20.5127166655872
YCR093W	chrIII	280117	286443	+	6327	33813	6.327	5344.23897581792	867.460844134093	137.104606311695
YCR094W	chrIII	286707	288450	+	1744	2885	1.744	1654.24311926606	74.0136792158891	42.4390362476428
YCR095C	chrIII	288062	289315	-	1254	854	1.254	681.020733652313	21.9090752340968	17.4713518613212
YCR095W-A	chrIII	289476	291227	+	1752	558	1.752	318.493150684931	14.3152974012014	8.17083185000081
YCR096C	chrIII	293179	293538	-	360	334	0.36	927.777777777778	8.56865471684816	23.8018186579116
YCR097W	chrIII	293791	294355	+	565	467	0.565	826.548672566372	11.9807238106829	21.2048209038636
YCR097W-A	chrIII	294439	294705	+	267	30	0.267	112.359550561798	0.769639645225883	2.88254548773739
YCR098C	chrIII	296794	298843	-	2050	396	2.05	193.170731707317	10.1592433169817	4.95572844730813
YCR099C	chrIII	300568	301517	-	950	304	0.95	320	7.79901507162228	8.20948954907609
YCR100C	chrIII	301271	302221	-	951	449	0.951	472.134595162986	11.5189400235474	12.1124500773369
YCR101C	chrIII	302482	303030	-	549	405	0.549	737.704918032787	10.3901352105494	18.9255650465381
YCR102C	chrIII	304090	305537	-	1448	598	1.448	412.983425414365	15.3414835948359	10.5949472340027
YCR102W-A	chrIII	306735	306932	+	198	76	0.198	383.838383838384	1.94975376790557	9.84724125204833
YCR104W	chrIII	307801	308175	+	375	42	0.375	112	1.07749550331624	2.87332134217663
YCR105W	chrIII	309070	310155	+	1086	603	1.086	555.24861878453	15.4697568690402	14.2447116657829
YCR106W	chrIII	310957	313822	+	2866	2862	2.866	998.604326587578	73.4236221545492	25.6188493211965
YCR107W	chrIII	313890	314981	+	1092	1220	1.092	1117.21611721612	31.2986789058526	28.6617938698284
YCR108C	chrIII	315997	316188	-	192	0	0.192	0	0	0
YDL248W	chrIV	1802	2953	+	1152	963	1.152	835.9375	24.7054326117508	21.4456880310337
YDL247W-A	chrIV	3762	3836	+	75	82	0.075	1093.33333333333	2.10368169695075	28.0490892926766
YDL247W	chrIV	5985	7814	+	1830	1246	1.83	680.874316939891	31.965699931715	17.4675955911011
YDL246C	chrIV	8683	9756	-	1074	687	1.074	639.664804469274	17.6247478756727	16.4103797725072
YDL245C	chrIV	11657	13360	-	1704	812	1.704	476.525821596244	20.8315797307806	12.2251054758102
YDL244W	chrIV	16204	17226	+	1023	257	1.023	251.221896383187	6.59324629410173	6.44501104017765
YDL243C	chrIV	17388	19288	-	1901	1255	1.901	660.178853235139	32.1965918252828	16.9366606129841
YDL242W	chrIV	18959	19312	+	354	4	0.354	11.2994350282486	0.102618619363451	0.289883105546472
YDL241W	chrIV	20553	21443	+	891	1052	0.891	1180.69584736251	26.9886968925876	30.2903444361253
YDL240C-A	chrIV	22471	22608	-	138	17	0.138	123.188405797101	0.436129132294667	3.16035603112078
YDL240W	chrIV	22657	26119	+	3463	3349	3.463	967.080565983252	85.9174390620494	24.8101181236065
YDL239C	chrIV	26403	28775	-	2373	1299	2.373	547.408343868521	33.3253966382807	14.0435721189552
YDL238C	chrIV	28894	30503	-	1610	1730	1.61	1074.53416149068	44.3825528746926	27.5668030277594
YDL237W	chrIV	30609	32125	+	1517	5931	1.517	3909.69017798286	152.157757861157	100.301752050862
YDL236W	chrIV	32220	33439	+	1220	4566	1.22	3742.62295081967	117.139154003379	96.01570000277
YDL235C	chrIV	33158	34041	-	884	3957	0.884	4476.2443438914	101.515469205294	114.836503625898
YDL234C	chrIV	34051	36620	-	2570	16667	2.57	6485.2140077821	427.58613223266	166.375926938778
YDL233W	chrIV	36775	38449	+	1675	1654	1.675	987.462686567164	42.432799106787	25.3330143921116
YDL232W	chrIV	38354	38885	+	532	1682	0.532	3161.65413533835	43.1511294423312	81.1111455682917
YDL231C	chrIV	38867	42244	-	3378	6936	3.378	2053.28596802842	177.940685976224	52.6763427993559
YDL230W	chrIV	42612	43984	+	1373	1550	1.373	1128.91478514202	39.7647150033373	28.9619191575654
YDL229W	chrIV	43965	46011	+	2047	72636	2.047	35484.1231069858	1863.45150902091	910.332930640404
YDL228C	chrIV	45277	45918	-	642	0	0.642	0	0	0
YDL227C	chrIV	46213	48064	-	1852	1477	1.852	797.516198704104	37.8919251999543	20.4600028077507
YDL226C	chrIV	50603	52204	-	1602	6219	1.602	3882.02247191011	159.546298455326	99.5919466013268
YDL225W	chrIV	52395	54332	+	1938	4018	1.938	2073.27141382869	103.080403150587	53.1890625132026
YDL224C	chrIV	54151	56681	-	2531	5135	2.531	2028.84235480047	131.73665260783	52.0492503389294
YDL223C	chrIV	57265	60405	-	3141	3095	3.141	985.354982489653	79.4011567324703	25.2789419714964
YDL222C	chrIV	60462	62713	-	2252	772	2.252	342.806394316163	19.8053935371461	8.79457972342187
YDL221W	chrIV	62011	62562	+	552	0	0.552	0	0	0
YDL220C	chrIV	61795	65068	-	3274	2237	3.274	683.262064752596	57.38946287901	17.5288524370831
YDL219W	chrIV	65052	66055	+	1004	1512	1.004	1505.97609561753	38.7898381193845	38.6352969316579
YDL218W	chrIV	66015	67675	+	1661	110	1.661	66.2251655629139	2.8220120324949	1.69898376429555
YDL217C	chrIV	66458	68778	-	2321	2372	2.321	1021.97328737613	60.8528412825265	26.2183719442165
YDL216C	chrIV	68869	70338	-	1470	968	1.47	658.503401360544	24.8337058859552	16.8936774734389
YDL215C	chrIV	70485	74154	-	3670	10914	3.67	2973.84196185286	279.994902933176	76.2928890826093
YDL214C	chrIV	74446	76545	-	2100	943	2.1	449.047619047619	24.1923395149336	11.5201616737779
YDL213C	chrIV	76556	77979	-	1424	2356	1.424	1654.49438202247	60.4423668050727	42.4454823069331
YDL212W	chrIV	78334	79309	+	976	7176	0.976	7352.45901639344	184.097803138031	188.624798297163
YDL211C	chrIV	79139	80629	-	1491	463	1.491	310.529845741113	11.8781051913195	7.96653601027462
YDL210W	chrIV	84270	85985	+	1716	526	1.716	306.526806526807	13.4943484462938	7.86383942091714
YDL209C	chrIV	85948	87268	-	1321	1145	1.321	866.767600302801	29.3745797927879	22.2366236130113
YDL208W	chrIV	87482	88222	+	741	4728	0.741	6380.56680161943	121.295208087599	163.691238984614
YDL207W	chrIV	88195	89944	+	1750	2785	1.75	1591.42857142857	71.4482137318028	40.8275507038873
YDL206W	chrIV	90022	92490	+	2469	2914	2.469	1180.23491292021	74.7576642062741	30.2785193221037
YDL205C	chrIV	92419	93980	-	1562	6026	1.562	3857.87451984635	154.594950071039	98.9724392260173
YDL204W-A	chrIV	94133	94285	+	153	0	0.153	0	0	0
YDL204W	chrIV	94107	96178	+	2072	1340	2.072	646.718146718147	34.3772374867561	16.5913308333765
YDL203C	chrIV	95818	98152	-	2335	3061	2.335	1310.92077087794	78.5288984678809	33.6312199005914
YDL202W	chrIV	98422	99652	+	1231	777	1.231	631.194151096669	19.9336668113504	16.1930680839564
YDL201W	chrIV	98846	100504	+	1659	3723	1.659	2244.12296564195	95.5122799725321	57.5722001039976
YDL200C	chrIV	100418	101491	-	1074	816	1.074	759.776536312849	20.934198350144	19.4918047952924
YDL199C	chrIV	101204	103408	-	2205	884	2.205	400.907029478458	22.6787148793227	10.2851314645454
YDL198C	chrIV	103375	104715	-	1341	2460	1.341	1834.451901566	63.1104509085224	47.06223035684
YDL197C	chrIV	104744	106873	-	2130	2609	2.13	1224.88262910798	66.9329944798109	31.4239410703338
YDL196W	chrIV	106741	107070	+	330	4	0.33	12.1212121212121	0.102618619363451	0.310965513222579
YDL195W	chrIV	107089	111215	+	4127	15745	4.127	3815.11994184638	403.932540469384	97.8755852845612
YDL194W	chrIV	111580	114234	+	2655	3191	2.655	1201.88323917137	81.8640035971931	30.8338996599597
YDL193W	chrIV	114556	115999	+	1444	4120	1.444	2853.18559556787	105.697177944355	73.1974916512151
YDL192W	chrIV	116275	117614	+	1340	13367	1.34	9975.37313432836	342.925771257813	255.914754670009
YDL191W	chrIV	116977	118683	+	1707	18452	1.707	10809.6074985354	473.3796911236	277.316749340129
YDL190C	chrIV	118495	121787	-	3293	10047	3.293	3051.01730944428	257.752317186148	78.2727959872907
YDL189W	chrIV	121982	122176	+	195	103	0.195	528.205128205128	2.64242944860886	13.5509202492762
YDL188C	chrIV	123711	125194	-	1484	4954	1.484	3338.27493261456	127.093160081634	85.6422911601308
YDL187C	chrIV	125358	126500	-	1143	2	1.143	1.74978127734033	0.0513093096817255	0.0448900347171702
YDL186W	chrIV	125463	126518	+	1056	0	1.056	0	0	0
YDL185C-A	chrIV	126608	126835	-	228	0	0.228	0	0	0
YDL185W	chrIV	126679	130168	+	3490	94600	3.49	27106.0171919771	2426.93034794562	695.395515170664
YDL184C	chrIV	129985	130506	-	522	9205	0.522	17634.0996168582	236.151097810142	452.396739099888
YDL183C	chrIV	130511	134727	-	4217	1290	4.217	305.904671567465	33.094504744713	7.8478787632708
YDL182W	chrIV	133317	134811	+	1495	38	1.495	25.4180602006689	0.974876883952785	0.652091561172431
YDL181W	chrIV	135012	135745	+	734	1757	0.734	2393.73297002725	45.0752285553959	61.4103931272423
YDL180W	chrIV	135718	137706	+	1989	2935	1.989	1475.61588738059	75.2964119579322	37.8564162684425
YDL179W	chrIV	138196	139469	+	1274	3454	1.274	2711.14599686028	88.61117782034	69.5535147726374
YDL178W	chrIV	139497	141255	+	1759	3725	1.759	2117.68050028425	95.5635892822138	54.3283622980181
YDL177C	chrIV	141101	141820	-	720	440	0.72	611.111111111111	11.2880481299796	15.6778446249717
YDL176W	chrIV	141878	144475	+	2598	2432	2.598	936.104695919938	62.3921205729782	24.0154428687368
YDL175C	chrIV	144243	145566	-	1324	977	1.324	737.915407854985	25.0645977795229	18.9309650902741
YDL174C	chrIV	145734	147696	-	1963	5306	1.963	2703.00560366786	136.123598585618	69.3446757950167
YDL173W	chrIV	148191	149078	+	888	1619	0.888	1823.1981981982	41.5348861873568	46.7735204812577
YDL172C	chrIV	148607	149086	-	480	1	0.48	2.08333333333333	0.0256546548408628	0.0534471975851308
YDL171C	chrIV	149203	155640	-	6438	34794	6.438	5404.4734389562	892.628060532979	138.649900673032
YDL170W	chrIV	156290	158077	+	1788	2011	1.788	1124.72035794183	51.591510884975	28.8543125754894
YDL169C	chrIV	157899	158809	-	911	420	0.911	461.031833150384	10.7749550331624	11.8276125501233
YDL168W	chrIV	159472	160977	+	1506	6181	1.506	4104.24966799469	158.571421571373	105.293108613129
YDL167C	chrIV	160753	163210	-	2458	6944	2.458	2825.06102522376	178.145923214951	72.4759655064894
YDL166C	chrIV	163301	164123	-	823	1682	0.823	2043.74240583232	43.1511294423312	52.4315060052627
YDL165W	chrIV	164234	165057	+	824	1943	0.824	2358.00970873786	49.8469943557964	60.4939251890733
YDL164C	chrIV	164823	167521	-	2699	3515	2.699	1302.33419785106	90.1761117656326	33.4109343333207
YDL163W	chrIV	166956	167258	+	303	0	0.303	0	0	0
YDL162C	chrIV	167359	167715	-	357	0	0.357	0	0	0
YDL161W	chrIV	167450	169321	+	1872	806	1.872	430.555555555556	20.6776518017354	11.0457541675937
YDL160C-A	chrIV	168270	169636	-	1367	434	1.367	317.483540599854	11.1341202009344	8.14493065174429
YDL160C	chrIV	169968	172218	-	2251	14419	2.251	6405.59751221679	369.9144681504	164.333393225411
YDL159W-A	chrIV	172182	172313	+	132	11	0.132	83.3333333333333	0.28220120324949	2.13788790340523
YDL159W	chrIV	172435	174227	+	1793	1530	1.793	853.318460680424	39.25162190652	21.8915905780926
YDL159C-B	chrIV	173056	173232	-	177	0	0.177	0	0	0
YDL158C	chrIV	173866	174174	-	309	0	0.309	0	0	0
YDL157C	chrIV	173871	174639	-	769	2112	0.769	2746.42392717815	54.1826310239022	70.4585578984423
YDL156W	chrIV	174766	177495	+	2730	418	2.73	153.113553113553	10.7236457234806	3.92807535658631
YDL155W	chrIV	175527	178185	+	2659	1388	2.659	522.000752162467	35.6086609191175	13.3917491233988
YDL154W	chrIV	178334	181039	+	2706	1307	2.706	483.0007390983	33.5306338770076	12.3912172494485
YDL153C	chrIV	180999	183101	-	2103	2721	2.103	1293.86590584879	69.8063158219876	33.1936832249109
YDL152W	chrIV	182822	183187	+	366	0	0.366	0	0	0
YDL151C	chrIV	183318	183899	-	582	0	0.582	0	0	0
YDL150W	chrIV	183171	184706	+	1536	1816	1.536	1182.29166666667	46.5888531910068	30.3312846295617
YDL149W	chrIV	184893	188015	+	3123	2527	3.123	809.15786103106	64.8293127828602	20.7586656365226
YDL148C	chrIV	187866	190647	-	2782	5875	2.782	2111.7900790798	150.721097190069	54.1772455751505
YDL147W	chrIV	190873	192648	+	1776	11129	1.776	6266.32882882883	285.510653723962	160.760503222951
YDL146W	chrIV	192554	194510	+	1957	1240	1.957	633.622892181911	31.8117720026698	16.2553765981961
YDL145C	chrIV	194414	198481	-	4068	40466	4.068	9947.39429695182	1038.14126279035	255.196967254266
YDL144C	chrIV	198475	199785	-	1311	3487	1.311	2659.80167810831	89.4577814300885	68.2362939970164
YDL143W	chrIV	199961	201862	+	1902	13931	1.902	7324.39537329127	357.394996588059	187.9048352198
YDL142C	chrIV	201592	202863	-	1272	1100	1.272	864.779874213836	28.220120324949	22.1856291862807
YDL141W	chrIV	202742	205374	+	2633	4792	2.633	1819.97721230536	122.937105997414	46.6908871999295
YDL140C	chrIV	205360	210561	-	5202	33073	5.202	6357.74702037678	848.476399551854	163.10580537329
YDL139C	chrIV	211258	212115	-	858	584	0.858	680.652680652681	14.9823184270639	17.4619095886525
YDL138W	chrIV	213227	215795	+	2569	3166	2.569	1232.38614246789	81.2226372261715	31.616441115676
YDL137W	chrIV	216009	216489	+	481	1190	0.481	2474.01247401247	30.5290392606267	63.469936092779
YDL136W	chrIV	217518	218698	+	1181	13388	1.181	11336.1558001693	343.464519009471	290.825164275589
YDL135C	chrIV	218351	219463	-	1113	3040	1.113	2731.35669362084	77.9901507162228	70.0720132221229
YDL134C	chrIV	219493	221522	-	2030	9081	2.03	4473.39901477833	232.969920609875	114.763507689593
YDL133C-A	chrIV	221339	221952	-	614	4495	0.614	7320.84690553746	115.317673509678	187.813800504362
YDL133W	chrIV	221804	223847	+	2044	2996	2.044	1465.75342465753	76.8613459032248	37.6033981914016
YDL132W	chrIV	224304	226751	+	2448	9274	2.448	3788.39869281046	237.921268994161	97.190060863628
YDL131W	chrIV	227284	229018	+	1735	12085	1.735	6965.41786743516	310.036503751827	178.695391211427
YDL130W-A	chrIV	229095	229686	+	592	1469	0.592	2481.41891891892	37.6866879612274	63.6599458804517
YDL130W	chrIV	229794	230839	+	1046	17587	1.046	16813.5755258126	451.188414686253	431.3464767555
YDL129W	chrIV	230874	232339	+	1466	1614	1.466	1100.95497953615	41.4066129131525	28.2446199953291
YDL128W	chrIV	232520	234104	+	1585	5652	1.585	3565.93059936909	145.000109160556	91.4827187132848
YDL127W	chrIV	234863	236108	+	1246	2525	1.246	2026.48475120385	64.7780034731785	51.9887668324065
YDL126C	chrIV	235948	238729	-	2782	59824	2.782	21503.9539899353	1534.76407119977	551.676517325584
YDL125C	chrIV	238902	239929	-	1028	7599	1.028	7392.0233463035	194.949722135716	189.639807525016
YDL124W	chrIV	239974	241272	+	1299	9112	1.299	7014.62663587375	233.765214909942	179.957825180863
YDL123W	chrIV	240727	242241	+	1515	2152	1.515	1420.46204620462	55.2088172175367	36.4414635099252
YDL122W	chrIV	242304	245052	+	2749	9271	2.749	3372.49909057839	237.844305029639	86.5203001199122
YDL121C	chrIV	244933	245656	-	724	2455	0.724	3390.88397790055	62.9821776343181	86.9919580584504
YDL120W	chrIV	245830	246707	+	878	1811	0.878	2062.6423690205	46.4605799168025	52.9163780373604
YDL119C	chrIV	246529	247784	-	1256	734	1.256	584.394904458599	18.8305166531933	14.9924495646443
YDL118W	chrIV	247302	247682	+	381	0	0.381	0	0	0
YDL117W	chrIV	248188	251389	+	3202	7424	3.202	2318.55090568395	190.460157538565	59.4816232162914
YDL116W	chrIV	251499	253990	+	2492	6136	2.492	2462.27929373997	157.416962103534	63.1689254027022
YDL115C	chrIV	253903	255387	-	1485	149	1.485	100.3367003367	3.82254357128855	2.57410341500913
YDL114W-A	chrIV	254171	255270	+	1100	0	1.1	0	0	0
YDL114W	chrIV	255604	256530	+	927	234	0.927	252.427184466019	6.00318923276189	6.47593228992652
YDL113C	chrIV	256505	258618	-	2114	2413	2.114	1141.43803216651	61.9046821310019	29.2831987374654
YDL112W	chrIV	258874	263336	+	4463	11127	4.463	2493.16603181716	285.45934441428	63.9613140072328
YDL111C	chrIV	263151	264179	-	1029	4435	1.029	4310.00971817298	113.778394219226	110.571811680492
YDL110C	chrIV	264331	265751	-	1421	1895	1.421	1333.56790992259	48.6155709234349	34.2122244359148
YDL109C	chrIV	265258	267201	-	1944	1323	1.944	680.555555555556	33.9411083544614	17.4594178778094
YDL108W	chrIV	267358	268785	+	1428	2094	1.428	1466.38655462185	53.7208472367666	37.6196409221055
YDL107W	chrIV	268850	270181	+	1332	980	1.332	735.735735735736	25.1415617440455	18.8750463543885
YDL106C	chrIV	269985	272202	-	2218	2001	2.218	902.164111812444	51.3349643365664	23.1447088983618
YDL105W	chrIV	272345	274225	+	1881	747	1.881	397.129186602871	19.1640271661245	10.1882122095292
YDL104C	chrIV	273513	274938	-	1426	414	1.426	290.322580645161	10.6210271041172	7.44812559896016
YDL103C	chrIV	274923	276648	-	1726	5017	1.726	2906.72074159907	128.709403336608	74.5709173445009
YDL102W	chrIV	276872	280165	+	3294	5460	3.294	1657.5591985428	140.074415431111	42.5241091169128
YDL101C	chrIV	280009	281897	-	1889	1485	1.889	786.130227633669	38.0971624386812	20.1678996499106
YDL100C	chrIV	281955	283232	-	1278	16497	1.278	12908.4507042254	423.224840909713	331.161847347193
YDL099W	chrIV	283365	285044	+	1680	1432	1.68	852.380952380952	36.7374657321155	21.8675391262592
YDL098C	chrIV	284443	285254	-	812	86	0.812	105.911330049261	2.2063003163142	2.71711861615049
YDL097C	chrIV	285227	286753	-	1527	7638	1.527	5001.96463654224	195.95025367451	128.323676276693
YDL096C	chrIV	286998	287324	-	327	0	0.327	0	0	0
YDL095W	chrIV	286984	289911	+	2928	31129	2.928	10631.4890710383	798.603750541217	272.747182561891
YDL094C	chrIV	289572	290081	-	510	0	0.51	0	0	0
YDL093W	chrIV	289830	292427	+	2598	5120	2.598	1970.7467282525	131.351832785217	50.5588270920775
YDL092W	chrIV	292739	293440	+	702	2469	0.702	3517.09401709402	63.3413428020902	90.2298330514105
YDL091C	chrIV	293270	294853	-	1584	1574	1.584	993.686868686869	40.380426719518	25.4926936360593
YDL090C	chrIV	294742	296822	-	2081	1556	2.081	747.717443536761	39.9186429323825	19.1824329324279
YDL089W	chrIV	296497	298390	+	1894	1178	1.894	621.964097148891	30.2211834025363	15.9562742357636
YDL088C	chrIV	298256	300137	-	1882	2005	1.882	1065.3560042508	51.4375829559298	27.3313405716949
YDL087C	chrIV	299248	301288	-	2041	1608	2.041	787.849093581578	41.2526849841073	20.211996562522
YDL086W	chrIV	301219	302430	+	1212	0	1.212	0	0	0
YDL086C-A	chrIV	301300	302259	-	960	0	0.96	0	0	0
YDL085C-A	chrIV	302024	306795	-	4772	0	4.772	0	0	0
YDL085W	chrIV	302294	305561	+	3268	0	3.268	0	0	0
YDL084W	chrIV	305069	306885	+	1817	0	1.817	0	0	0
YDL083C	chrIV	306801	309912	-	3112	0	3.112	0	0	0
YDL082W	chrIV	306838	309775	+	2938	0	2.938	0	0	0
YDL081C	chrIV	307808	310492	-	2685	13541	2.685	5043.20297951583	347.389681200123	129.381631731889
YDL080C	chrIV	310319	312663	-	2345	4755	2.345	2027.71855010661	121.987883768302	52.0204195173998
YDL079C	chrIV	312918	315255	-	2338	1514	2.338	647.562018819504	38.8411474290662	16.6129800808666
YDL078C	chrIV	314016	316767	-	2752	6426	2.752	2335.02906976744	164.856812007384	59.9043648282646
YDL077C	chrIV	316971	320120	-	3150	6362	3.15	2019.68253968254	163.214914097569	51.8142584436727
YDL076C	chrIV	320441	321699	-	1259	2712	1.259	2154.09054805401	69.5754239284198	55.2624495062906
YDL075W	chrIV	321684	323095	+	1412	17462	1.412	12366.8555240793	447.981582831146	317.267409937072
YDL074C	chrIV	323865	326221	-	2357	5145	2.357	2182.8595672465	131.993199156239	56.000508763784
YDL073W	chrIV	326427	329623	+	3197	5797	3.197	1813.26243353144	148.720034112481	46.5186218681518
YDL072C	chrIV	329748	330900	-	1153	6634	1.153	5753.68603642671	170.192980214284	147.608829327219
YDL071C	chrIV	330666	331040	-	375	0	0.375	0	0	0
YDL070W	chrIV	330699	333121	+	2423	6470	2.423	2670.24349979364	165.985616820382	68.5041753282633
YDL069C	chrIV	332998	333988	-	991	141	0.991	142.280524722503	3.61730633256165	3.65015775233264
YDL068W	chrIV	333487	334069	+	583	0	0.583	0	0	0
YDL067C	chrIV	333983	334677	-	695	2177	0.695	3132.37410071942	55.8501835885582	80.3599763864147
YDL066W	chrIV	334807	336621	+	1815	11392	1.815	6276.58402203857	292.257827947109	161.023596665074
YDL065C	chrIV	336073	337374	-	1302	0	1.302	0	0	0
YDL064W	chrIV	336663	338333	+	1671	2587	1.671	1548.17474566128	66.368592073312	39.7178887332807
YDL063C	chrIV	338027	340220	-	2194	7790	2.194	3550.59252506837	199.849761210321	91.0892257111764
YDL062W	chrIV	339857	340282	+	426	0	0.426	0	0	0
YDL061C	chrIV	340231	341219	-	989	7978	0.989	8066.73407482305	204.672836320403	206.949278382612
YDL060W	chrIV	341619	343985	+	2367	8565	2.367	3618.50443599493	219.73211871199	92.8314823455807
YDL059C	chrIV	343977	345061	-	1085	656	1.085	604.608294930876	16.829453575606	15.5110171203742
YDL058W	chrIV	345665	351037	+	5373	12289	5.373	2287.17662386004	315.270053339363	58.6767268452192
YDL057W	chrIV	351381	352633	+	1253	1331	1.253	1062.25059856345	34.1463455931883	27.2516724606451
YDL056W	chrIV	352765	355502	+	2738	3110	2.738	1135.86559532505	79.7859765550832	29.1402397936754
YDL055C	chrIV	355345	356921	-	1577	74991	1.577	47552.9486366519	1923.86822117114	1219.95448393858
YDL054C	chrIV	359738	361407	-	1670	3262	1.67	1953.29341317365	83.6854840908943	50.1110683179008
YDL053C	chrIV	361507	362473	-	967	2328	0.967	2407.44570837642	59.7240364695285	61.7621886965135
YDL052C	chrIV	362391	364548	-	2158	4516	2.158	2092.67840593142	115.856421261336	53.6869421970974
YDL051W	chrIV	363846	365041	+	1196	0	1.196	0	0	0
YDL050C	chrIV	364446	364817	-	372	0	0.372	0	0	0
YDL049C	chrIV	364802	366044	-	1243	1871	1.243	1505.22928399035	47.9998592072542	38.6161377371313
YDL048C	chrIV	366601	368274	-	1674	6897	1.674	4120.07168458781	176.94015443743	105.699016987712
YDL047W	chrIV	369553	370949	+	1397	6287	1.397	4500.35790980673	161.290814984504	115.455128836438
YDL046W	chrIV	371180	372139	+	960	5917	0.96	6163.54166666667	151.798592693385	158.123534055609
YDL045W-A	chrIV	372028	372656	+	629	1341	0.629	2131.95548489666	34.402892141597	54.6945821011081
YDL045C	chrIV	372561	373800	-	1240	2504	1.24	2019.35483870968	64.2392557215204	51.8058513883229
YDL044C	chrIV	373891	375840	-	1950	1252	1.95	642.051282051282	32.1196278607602	16.4716040311591
YDL043C	chrIV	375195	376518	-	1324	992	1.324	749.244712990936	25.4494176021359	19.2216145031238
YDL042C	chrIV	376637	378535	-	1899	2012	1.899	1059.50500263296	51.6171655398159	27.1812351447161
YDL041W	chrIV	378031	378875	+	845	14	0.845	16.5680473372781	0.359165167772079	0.425047535824945
YDL040C	chrIV	378751	381507	-	2757	12962	2.757	4701.48712368516	332.535636047263	120.615029396904
YDL039C	chrIV	381985	384081	-	2097	12941	2.097	6171.19694802098	331.996888295605	158.319927656464
YDL037C	chrIV	384601	385587	-	987	4024	0.987	4077.00101317123	103.234331079632	104.594053778756
YDL036C	chrIV	387120	388919	-	1800	2508	1.8	1393.33333333333	64.3418743408838	35.7454857449355
YDL035C	chrIV	389041	392341	-	3301	6461	3.301	1957.28567100879	165.754724926814	50.2134883146969
YDL034W	chrIV	391783	392127	+	345	0	0.345	0	0	0
YDL033C	chrIV	392404	393951	-	1548	2124	1.548	1372.09302325581	54.4904868819925	35.2005729211838
YDL032W	chrIV	393690	394001	+	312	0	0.312	0	0	0
YDL031W	chrIV	394144	397341	+	3198	9919	3.198	3101.62601626016	254.468521366518	79.5711448925947
YDL030W	chrIV	397393	399220	+	1828	1725	1.828	943.654266958425	44.2542796004883	24.2091245079257
YDL029W	chrIV	399302	400982	+	1681	7879	1.681	4687.09101725164	202.133025491158	120.245702255299
YDL028C	chrIV	400837	403467	-	2631	2700	2.631	1026.22576966933	69.2675680703295	26.3274679096653
YDL027C	chrIV	403498	405058	-	1561	1162	1.561	744.394618834081	29.8107089250825	19.0971870115839
YDL026W	chrIV	404497	405237	+	741	0	0.741	0	0	0
YDL025C	chrIV	405130	408073	-	2944	355	2.944	120.584239130435	9.10740246850628	3.09354703413936
YDL025W-A	chrIV	405290	407406	+	2117	0	2.117	0	0	0
YDL024C	chrIV	408118	409868	-	1751	1100	1.751	628.212450028555	28.220120324949	16.1165735722153
YDL022C-A	chrIV	409808	410056	-	249	67	0.249	269.076305220884	1.71886187433781	6.90305973629641
YDL023C	chrIV	411761	412081	-	321	0	0.321	0	0	0
YDL022W	chrIV	411682	413229	+	1548	7037	1.548	4545.86563307494	180.531806115151	116.622613769478
