"","logFC","logCPM","F","PValue","FDR"
"YLR308W",1.86463945604163,-0.764420796870699,18.0434238276254,0.00197853520483042,0.0069143153983108
"YPL142C",-1.29519544934372,5.55299243527902,17.9191455528395,0.0019849264658724,0.00693295115999912
"YBR018C",1.01168707454866,1.95502487317695,17.905076573933,0.00199042864666858,0.00694846332997468
"YLR213C",0.392469173296819,4.32063332221164,17.8674715466636,0.00200346234080998,0.00699023701116918
"YGR168C",0.592942945408956,4.08940382137548,17.8617300147506,0.00200553684702218,0.00699374910071791
"YDR032C",0.382244551639484,7.46149633249404,17.8566864498242,0.00200735204874146,0.00699415871412166
"YOR032C",1.20581875987461,2.75552990702023,17.8560288772316,0.00200779025538994,0.00699415871412166
"YPL140C",0.32597101499779,4.84084107942258,17.8416123269037,0.00201281300712385,0.00700792790199581
"YGL170C",1.24376314717116,1.92341557338425,17.7985098328506,0.00202906312582789,0.00706075154678366
"YJR119C",0.662620563842579,4.84682399129296,17.7691759014161,0.00203929785025745,0.0070925977808476
"YEL009C",-0.551729208788631,8.9436505945408,17.7458094783183,0.00204792827434023,0.0071153522325814
"YIL169C",-0.727473202965476,6.8898371525688,17.7455803497615,0.00204801327812123,0.0071153522325814
"YDR160W",0.345699186527484,5.5124840766309,17.7424621285695,0.00204916961614897,0.00711559481238578
"YPL097W",0.442017515659639,5.30474329438156,17.7219425192568,0.00205679389642845,0.00713828469936932
"YHR119W",0.297657709964096,6.60769802444203,17.6871134704408,0.0020698123416903,0.00717966156023824
"YIL021W",-0.360776354584623,6.23325149780028,17.6738239205903,0.00207480665823736,0.00719317565103041
"YNL265C",-0.379395968442289,4.30391911160892,17.6596766284514,0.00208014369101311,0.00720786298012955
"YPL089C",0.762584757359403,6.29406124513595,17.6475217145662,0.00208473435382874,0.0072199499118056
"YGR218W",-0.285612895205398,8.81124719210714,17.5766410325117,0.00211177642595196,0.00730682818614058
"YOL081W",0.468644145069623,9.07495382304088,17.5759255212335,0.00211205157373097,0.00730682818614058
"YFR052C-A",1.44153438440552,3.61227722484426,17.5713061542829,0.00211414978355293,0.00731022541314052
"YDR129C",-0.431597732502189,8.36350595957192,17.5622388235048,0.00211732320082303,0.00731733490353035
"YJL085W",-0.462632653584312,5.10235173549935,17.5482243105551,0.00212273919835886,0.00733218302217943
"YHR154W",-0.416095124393538,5.926423751548,17.5438129878782,0.00212444606384851,0.00733421047556346
"YFR034C",-0.808931348568323,3.57577879744968,17.5240429713868,0.00213215059370726,0.00735367251204689
"YPL130W",2.15408010208243,0.931075166921999,17.5330852547503,0.00213232922589358,0.00735367251204689
"YOL071W",0.378640832218532,4.45455264090709,17.5083379190103,0.00213824476614174,0.00737019209129593
"YIR013C",1.4649712158077,0.668551501717044,17.5131540630937,0.00213940601324729,0.00737031561323329
"YLR142W",1.3937142561612,3.73277237074252,17.4967552672597,0.00214284309462299,0.00737827519804729
"YCL005W-A",-0.441113734017599,5.7557653916236,17.4855940389861,0.00214714204150186,0.00738919244865775
"YGR121C",0.622067783526183,4.89180868785278,17.4519806719533,0.0021603819824267,0.0074308516822019
"YLR165C",0.576037875624187,3.26800205658488,17.4187454327957,0.00217365862397007,0.00747236476980055
"YNL112W",-0.623683179556577,8.82800974695584,17.4158162827725,0.00217473312738431,0.00747236476980055
"YLR212C",-0.501742822391336,5.06294409791029,17.4086411494717,0.0021775965214478,0.00747717060016871
"YBR281C",-0.269796190205421,6.23888885152908,17.4065866414449,0.00217841525501938,0.00747717060016871
"YLL019C",0.980888979169926,5.93223158509322,17.3539231898347,0.00219956941909725,0.00754582510511676
"YMR119W-A",-0.787266119109396,5.63461245750633,17.348168716925,0.00220189614625505,0.00754985228367766
"YER087W",0.40278769712421,4.74359218641607,17.3423900936789,0.00220423742497385,0.0075539251157267
"YOL140W",0.520887501925237,6.34468539505628,17.3256571576914,0.002211025778228,0.00757212029077556
"YJR052W",0.336977012985001,5.2160855197322,17.323610852162,0.00221185923289871,0.00757212029077556
"YNL040W",0.273210339723118,5.85756744921689,17.2831139266277,0.00222840680760011,0.00762478379465681
"YFL019C",2.45780819112262,-0.170581755851218,17.363459009457,0.00223265150205421,0.007635318374388
"YDR026C",0.357911544568042,5.52087629295998,17.2676989596116,0.00223474585614401,0.00763849196862584
"YCR024C",0.43462809712872,4.79922488195841,17.2490683806725,0.00224243792666184,0.00766078559296214
"YOR387C",0.98977413329412,2.04304503563264,17.2254109359559,0.00225275549070539,0.00769202070314369
"YER058W",0.736072289406178,3.52497768880044,17.2107205939771,0.0022584369175288,0.00770740144496931
"YKL218C",0.842180083127119,5.01846363652294,17.1968506038398,0.00226416408592433,0.00772292218683251
"YGR033C",-0.28244134579707,5.76847253479199,17.1873201845453,0.00226815490836219,0.00773250728519729
"YEL042W",-0.479882994893751,8.1130677865353,17.1822924077939,0.00227026419906131,0.00773567130054762
"YGL257C",-0.277087728461443,6.13793990402316,17.1611107107817,0.00227917970934798,0.00776081500654162
"YGL022W",-0.429821727142032,8.59770082554195,17.1591340745515,0.00228001344824951,0.00776081500654162
"YOR206W",-0.547733563945372,7.83522932072802,17.1560979026343,0.00228129542021636,0.00776114478285554
"YDL007W",-0.483115058045258,7.46702696164179,17.1475612282664,0.00228490455768281,0.00776938730439497
"YNR040W",0.540324924454051,4.90522105803119,17.1417657284521,0.00228736119155715,0.00777370443357955
"YIL152W",0.502908605218196,3.97182199846939,17.1342770973692,0.00229054384974759,0.00777613127418888
"YJL139C",0.519783772026331,6.15354154251177,17.1327949539989,0.00229116416050812,0.00777613127418888
"YGR239C",0.445294407670763,5.0293794346829,17.1316848236855,0.00229163740405933,0.00777613127418888
"YKL021C",-0.378762642741981,6.27320804521506,17.1086085193671,0.00230146144880176,0.00780542259357988
"YPL101W",-0.324795205861821,6.25648815947469,17.1001319657847,0.00230508367707372,0.00781366097368313
"YOL104C",0.439341698638596,5.34786182910548,17.0846667628667,0.00231171116462628,0.00783207264207838
"YDR049W",0.313950604204027,5.62998949113484,17.0802639265255,0.00231360146277481,0.00783442398123694
"YLR214W",-0.472573953850833,7.79198764836202,17.0643321176306,0.00232045817866082,0.0078535817116536
"YOL085W-A",1.28679028749533,3.15711168595044,17.058642620614,0.0023230768335231,0.00785838335885474
"YDL076C",0.376320173787994,4.99404283270817,17.0338658660068,0.00233364269902626,0.00789004957972275
"YBR111C",-0.295905543926236,6.51125039213562,17.0209866466292,0.00233924093519085,0.00790489622526566
"YDR293C",0.392014831407997,8.67758977772017,17.0132450476076,0.00234261473920548,0.00791221450596013
"YOR101W",-0.507307390698723,6.74576695864442,17.0086267128816,0.00234463054646089,0.00791494095297544
"YGL194C-A",0.428845225070424,4.29021807024959,16.978980411533,0.00235762544222464,0.00795470840861885
"YML054C-A",1.15836571711154,0.740167532476599,16.9427877259598,0.00237611026217989,0.00801073744484559
"YGL115W",-0.31328890642638,6.7398969737689,16.9335469934993,0.00237769631584567,0.00801073744484559
"YOR178C",1.35083880609572,4.22969756245384,16.93318991009,0.00237790099141546,0.00801073744484559
"YHR047C",-0.500132682949652,8.40666474427356,16.9022619977955,0.00239164158785377,0.00805065675754026
"YNL076W",0.383620996939893,5.26266093322254,16.9009966230964,0.00239220919990431,0.00805065675754026
"YEL006W",0.337421852341722,6.06298283199079,16.8913276832607,0.00239653951552295,0.00806108746130446
"YDR356W",-0.422355593806375,5.28923781893345,16.8693360979427,0.00240642740315144,0.00809019151090286
"YER053C-A",1.22995927775968,1.62255721666212,16.8624904964112,0.00241057853839687,0.00809998914723505
"YMR130W",-0.32624706426397,5.58285117452489,16.8459058086183,0.00241701532435391,0.00811438837852924
"YHR145C",1.15050762191838,1.50084747860854,16.8473148352643,0.00241734184249665,0.00811438837852924
"YOR086C",-0.460828168755238,8.32892937037132,16.8330819239201,0.00242283372749469,0.00812865680397679
"YKL095W",0.875150115967982,2.24222530828579,16.8112052455769,0.00243322775235101,0.00815934897600961
"YNL220W",-0.59573947558359,7.55845092005963,16.8058360635126,0.00243525413328077,0.00816196485100092
"YNL142W",0.59161912738737,4.25270705159506,16.7792184354602,0.00244746978243133,0.00819871079546945
"YJL126W",0.47267769082932,4.64503366244167,16.7763061679615,0.0024488069248367,0.0081989961915928
"YER027C",-0.265960197692302,6.31196596827287,16.7365372084181,0.00246719579850208,0.00825634403903431
"YPR036W-A",-0.559325253758519,7.6864537979602,16.7180342607119,0.002475809997708,0.00828093956843193
"YMR173W-A",-0.755855018481855,5.85842197400833,16.7092522753533,0.00247991223254045,0.0082904263455372
"YIL136W",1.00197752198532,4.32115265793865,16.7017729891861,0.00248341857394422,0.00829791236773505
"YDL179W",0.360173609494028,5.54658637704773,16.6683571639514,0.0024991208310475,0.0083461205112341
"YDR194C",-0.384619672882848,7.85922869077821,16.6548395617296,0.00250550881638707,0.00836318921433178
"YOR197W",-0.276083132341124,7.52168053124454,16.6462138121919,0.00250959610323803,0.00837256489052769
"YBR076C-A",1.30405483565135,3.80043266578725,16.6303409264579,0.0025172180430515,0.00839095978797064
"YAR035W",0.684676459587566,3.20053999272719,16.6282767282627,0.0025182273430786,0.00839095978797064
"YBL099W",-0.351849953101812,8.41199534800423,16.6225752113033,0.00252083871919707,0.00839095978797064
"YDL160C-A",-0.423906927485554,4.82970207170735,16.6195198368226,0.0025222988602504,0.00839095978797064
"YGR195W",-0.314973097179333,5.95226590157416,16.619088257138,0.00252250284088837,0.00839095978797064
"YMR094W",0.560202481646995,3.56507417766912,16.6186659074581,0.00252279734654362,0.00839095978797064
"YLR244C",-0.348631834480621,8.29380409519413,16.6113705900845,0.00252618910234802,0.00839797585344019
"YLR466W",0.474906588904904,7.90236496560448,16.601447716944,0.0025309389842063,0.00840626041210542
"YBL040C",-0.379735431601962,6.36342317755597,16.6008027285065,0.00253124836351686,0.00840626041210542
"YJL071W",0.337549208016328,5.09012769599322,16.5801539046212,0.00254117047871679,0.00843493434623225
"YDL051W",-0.522141854548045,7.45802495048243,16.5732002889769,0.00254452003094889,0.00844177390206905
"YKL067W",-0.420076991136379,7.0299941310016,16.564570774701,0.00254868671953832,0.00845131611456024
"YMR252C",0.287539993084008,5.30686250842313,16.5590050098244,0.00255137975933988,0.00845596459712393
"YOL005C",-0.387543658156706,6.04444805885205,16.550337258163,0.00255557764693295,0.00846559332815572
"YDL227C",-1.37696549613469,5.62674800935033,16.5287364393783,0.00256610556208388,0.00849406891422911
"YMR158C-A",0.423633138619735,3.61524507602583,16.5274694391122,0.00256676780901808,0.00849406891422911
"YDR454C",-0.475443485431521,7.43319199523033,16.4965385492936,0.00258182727129336,0.00853958929277788
"YHR005C-A",-0.474432326767268,6.36617865836647,16.4541432612855,0.00260274472022865,0.00860442966823696
"YGL070C",-0.452306528248589,5.62567075670216,16.448175054801,0.00260570642998057,0.0086098745761568
"YPL138C",0.441095798859003,4.88184689870473,16.4380169834109,0.00261075770359304,0.0086190490871643
"YER179W",0.739551773738708,2.3328145422456,16.4381148843408,0.00261111519146953,0.0086190490871643
"YAL042W",-0.334679599752327,8.0863829834408,16.4328944658011,0.00261330582939983,0.00862193444672014
"YNCN0018W",-0.866681445166324,4.11547661316252,16.4237667248694,0.0026178662500831,0.00863263145608973
"YGL185C",0.302336723988783,4.84385873518195,16.4001133710616,0.00262970437402767,0.00866730445168959
"YIL014W",0.278600537001019,6.46911090649658,16.3936469810546,0.00263295085283677,0.00866954030012647
"YOR295W",0.415102506574634,4.43055937184631,16.3934985209923,0.00263303033393671,0.00866954030012647
"YOR216C",-0.309023933366564,5.53110031731562,16.3898236048094,0.00263487487310935,0.00867125404220761
"YLR056W",-0.495857847871993,8.76454537087737,16.3599224742643,0.00264997453439777,0.00871656616060824
"YHR138C",1.05365859114697,5.22282494040946,16.3407451930816,0.00265971835575952,0.00874102908263872
"YBR069C",-0.394106786096383,8.4738145405405,16.3400258153599,0.0026600810752327,0.00874102908263872
"YBL025W",0.414208659322196,3.80664432738796,16.3201205176107,0.00267027076959783,0.00877011197096099
"YKR015C",0.749719322398468,2.29299647148279,16.3088424674674,0.00267641536995665,0.00878588684603814
"YDL194W",0.527980383921662,5.47126356910101,16.2974868442194,0.0026818478143043,0.00879581865249025
"YDL107W",0.390160385653558,4.00014228328579,16.2969601008259,0.0026821270192431,0.00879581865249025
"YOR380W",0.387261991316966,4.33002096788298,16.2821574361428,0.00268974899497688,0.00881639948353532
"YMR052W",0.634659699445158,3.57445125800385,16.2247657268966,0.00271963780548338,0.00890990894852959
"YDR304C",-0.393471730807038,7.73909040921581,16.1971812525061,0.00273403255512484,0.00895258960175628
"YOR318C",-0.70192315162171,2.34435137099153,16.1928558391195,0.00273667776483526,0.00895415889738325
"YOR394W",-1.79616097839523,-1.35874905282673,16.3384556884963,0.00273919902882302,0.00895415889738325
"YPL282C",-1.79616097839523,-1.35874905282673,16.3384556884963,0.00273919902882302,0.00895415889738325
"YDL160C",-0.260777702370761,7.67609291415221,16.1858962045043,0.00273998082613468,0.00895415889738325
"YDL110C",0.772508023596766,4.87316736243024,16.1823551463113,0.00274185428857079,0.00895581233708233
"YLL027W",-0.508348975137485,5.72228633444143,16.1769729177507,0.00274469633291286,0.00896062626333317
"YGR245C",-0.468622011009438,7.49779395644788,16.1728865390616,0.00274685768955395,0.00896321425455349
"YLR194C",1.86620736165113,7.78973109461984,16.1578885895021,0.00275481168618153,0.00898469209800938
"YMR103C",0.879767559683957,4.31579552435112,16.1509081006628,0.00275853083186217,0.00899234366245165
"YKL183W",-0.313396024265546,6.17146605901887,16.146179898303,0.00276104094269784,0.00899604832523789
"YGR255C",0.280083160412244,6.63892884769466,16.1402160447107,0.00276422011190016,0.00900192815158337
"YIR002C",0.285313897483677,6.43684683207676,16.1287330340061,0.00277035434147115,0.00901742076654799
"YJR082C",0.454141726837314,5.15015959595178,16.1178130227378,0.00277620477156314,0.00903197468900497
"YDR506C",0.425774522057258,4.92982845865847,16.1082138702964,0.00278135924436819,0.00904425108806716
"YDL104C",0.481312552824701,3.29987719689738,16.0914808818172,0.0027904750486153,0.00906528956877183
"YBR109C",-0.376705408054059,7.61901381645301,16.0910559451843,0.00279059761347443,0.00906528956877183
"YJR004C",0.464376431105485,4.72068738968861,16.0820692642272,0.00279545617478838,0.00907657039597873
"YIL158W",-0.545200269972199,4.69067714865787,16.076359778676,0.00279854590922072,0.00907869485856603
"YNL002C",-0.476749563600054,7.05468326934,16.0757311029581,0.00279888302327757,0.00907869485856603
"YKR018C",-0.291063935244893,8.06243095889436,16.073076110684,0.00280032138883034,0.00907886375022272
"YHR134W",0.44138764320687,4.87645671781074,16.0492783919542,0.00281325793402555,0.00911629203856176
"YNL094W",0.405173293591473,6.67334931034486,16.0213510294537,0.00282852613937692,0.00915908863129223
"YNL229C",-0.445854123508204,6.03315940117941,16.0200106364928,0.00282926191801866,0.00915908863129223
"YJL132W",0.404568307574886,4.63222652975362,16.0091677737474,0.00283522359408457,0.00917385341781613
"YGL142C",-0.384199253962657,6.23397106622298,16.0064164355766,0.00283673400559454,0.0091742079025376
"YDL195W",-0.795832813419,8.19853908641819,15.9932019379877,0.00284402019101614,0.00919323209820566
"YGL177W",0.616326044256863,2.23424396510358,15.962443178073,0.00286147451628538,0.00924508959405672
"YLR314C",-0.283151276504429,6.95009156207724,15.9320419119288,0.00287804238555259,0.00929403332494277
"YLR265C",0.422429228795902,4.88515226829203,15.8954394887846,0.00289864322139179,0.0093559460112838
"YLR097C",0.362287814174043,4.92161651690366,15.8896550873106,0.00290191460235754,0.00935855518257445
"YNL227C",0.344400216046948,4.97914077131199,15.8889568348117,0.00290230960082588,0.00935855518257445
"YOR038C",-0.458335525074907,5.99920427147599,15.8492749638312,0.00292487640694831,0.00942668090014986
"YEL046C",-0.648135888830598,8.83828010804071,15.8455517022677,0.00292700437231413,0.00942889898390813
"YDR261W-B",0.580264622976152,7.67827163957192,15.8344987952522,0.00293333426128024,0.00944353743497046
"YIL156W",-0.482236464460506,5.89037174462633,15.8325849913183,0.00293443253629026,0.00944353743497046
"YMR027W",-0.278050188413395,7.06138680011956,15.8290939725812,0.00293643564205552,0.00944534234765306
"YGL018C",0.696751260141999,3.91955021598696,15.8241827289178,0.00293929053571485,0.00944988400510385
"YNL071W",-0.436266557703613,8.37739788982635,15.7957463647302,0.00295565908364847,0.00949784658430511
"YGL064C",0.337180817629937,5.23544707431154,15.7817806032418,0.00296375707231947,0.00951806611069761
"YLR335W",-0.340657204144321,7.25714132503115,15.7798821493768,0.00296485797309866,0.00951806611069761
"YBR105C",0.685764225384559,7.21558035162963,15.7421375201646,0.00298688461460438,0.0095840800299089
"YLR133W",0.423245688839166,5.71452507049621,15.7228392324969,0.00299822405208111,0.00961219290393602
"YOL157C",0.510997338269958,3.43988111142441,15.7202490304118,0.00299983738847786,0.00961219290393602
"YCR088W",-0.519716037792695,7.93874825865856,15.7197396092189,0.00300004921295545,0.00961219290393602
"YMR031C",-0.566797207104615,6.58128383084423,15.6885136778265,0.00301852109615876,0.00966664775488692
"YBR108W",0.735128951483802,5.43480113744359,15.6819233487328,0.00302243858980631,0.00967446252426273
"YOL061W",-0.396643890388426,7.98554232449936,15.6699344354753,0.00302957707509925,0.00969257462863946
"YOL009C",0.537734761201216,4.05030889901179,15.6666990140476,0.00303151748856889,0.00969404689093637
"YLR038C",-0.42282557129701,4.87255519318624,15.6120413667552,0.00306434836321508,0.00978994233195838
"YJR108W",0.766232139736888,1.76155453019767,15.6131037678643,0.00306449561467624,0.00978994233195838
"YLR127C",0.354332671383991,5.50017235519265,15.6048776074971,0.00306868287092184,0.00979853930846763
"YOR109W",-0.268016065332682,7.48938924628738,15.5957558164068,0.00307421360754566,0.00981141565098272
"YNL248C",-0.460414360570236,7.76141386608129,15.5729784038609,0.00308808004529174,0.00985087005193162
"YEL039C",1.44755141585204,1.9975523984948,15.5248758394722,0.00311885764042517,0.00994283873613072
"YNL250W",0.325897715269834,5.65657080279809,15.5211026924982,0.00311994710684816,0.00994283873613072
"YGL204C",0.649873969191378,3.28708520583375,15.5076970990407,0.00312836415820529,0.00996481365373855
"YNL068C",0.615826445627419,6.16572760036543,15.5000218313287,0.00313301038767436,0.00997476180305269
"YHR039C",-0.387596134294941,7.72810135521498,15.4863639852818,0.0031415090761174,0.00999695964018118
"YKR028W",-0.423740700033896,7.09626435792182,15.4750806347987,0.00314855192916019,0.0100102973018174
"YPL280W",1.53233214528357,0.327687020152301,15.4998894458403,0.0031490248458063,0.0100102973018174
"YPR014C",-0.706124863269475,2.3657692456773,15.4729060071899,0.00315028595801584,0.0100102973018174
"YPL066W",0.563141598585949,5.16883654333509,15.4582118458092,0.00315911898008537,0.0100334967025117
"YOR324C",-0.362849519955765,5.34620315533618,15.4351475003595,0.00317363328929349,0.0100747088761915
"YBR207W",-0.288215067212768,6.50478367203797,15.4304782585703,0.00317658050802726,0.0100791791410225
"YGR169C",0.433254195150978,5.04455777441618,15.4176856562093,0.00318467766559578,0.0100999777394609
"YNR034W",-0.500038419676227,4.00527059702246,15.4052674051188,0.00319256710286295,0.0101200977524925
"YLR357W",-0.298512681805918,6.5867280713389,15.4022226384386,0.00319449362238153,0.0101213056279519
"YDL025C",0.336767915106639,5.74278766950965,15.3986688551611,0.0031967560377495,0.0101235760595848
"YKL179C",-0.277012306341024,6.22718569473165,15.3711068663419,0.00321436260420177,0.010172976621035
"YLR295C",-0.35321686326771,6.28874806319159,15.3693917049571,0.00321546214773895,0.010172976621035
"YGR127W",0.35961556799527,4.95782613761601,15.3525737210239,0.00322627086766695,0.0102022442840902
"YEL010W",1.65433674786966,-0.593981727700155,15.4147092996876,0.00322907835126598,0.0102061940745371
"YGR057C",0.395254917583417,5.53916121481926,15.3366885442225,0.00323651651026313,0.010220851667128
"YPR148C",-0.303226743813134,6.56941315235806,15.3361910115736,0.00323683712896983,0.010220851667128
"YDL244W",1.06919530675163,1.35290509421528,15.3238129503568,0.00324632268751449,0.0102458637496542
"YGL113W",0.400263168297355,5.35786628438465,15.3073961153517,0.00325551720956158,0.0102631892710884
"YPR036W",-0.375631486783549,8.64935057434252,15.3062722714947,0.00325624728209764,0.0102631892710884
"YLR427W",-0.287733604367845,6.01851216047491,15.3058642350541,0.00325651356013464,0.0102631892710884
"YNL078W",-0.625874057268029,6.556412914081,15.2895424288831,0.00326716316305648,0.0102917996896859
"YHR207C",0.376925261867284,5.34577192174274,15.285822974822,0.0032695973330951,0.0102936491115003
"YGR287C",0.479595064631532,3.64553390165759,15.2839709282292,0.00327089384654637,0.0102936491115003
"YGR296W",-0.761272056006695,6.25515479496703,15.2700170763233,0.00327995922804615,0.0103122673953309
"YPL283C",-0.761272056006695,6.25515479496703,15.2700170763233,0.00327995922804615,0.0103122673953309
"YPL215W",-0.315424655098809,5.78278499565456,15.2619887215261,0.00328523863972587,0.0103239097176414
"YIR007W",0.422189964948862,4.92781668621361,15.2543905609528,0.00329024659969801,0.0103346882404903
"YGR271W",0.248073313040094,7.43451884260437,15.2471974132223,0.0032949910546439,0.0103446291547761
"YEL062W",0.353356774030105,4.95697568715894,15.236241662965,0.00330224061828606,0.0103624215664377
"YOR337W",0.467300624569176,6.30509567642226,15.2326115983188,0.00330464359225264,0.0103649956348958
"YER077C",0.365266495836252,5.61507043191966,15.2100279814641,0.00331965701083954,0.0104071008922873
"YKL085W",-0.317711771415462,6.63266287624355,15.1933954438954,0.00333076589008104,0.0104369310115506
"YLR276C",-0.492436319950384,7.27406609980249,15.1818555685266,0.0033385003770506,0.0104561640216664
"YHR112C",0.541347599806094,4.98803436412987,15.1538606089131,0.00335735821970791,0.0105102002776612
"YIR022W",-0.322786962047246,5.7972794649696,15.1463726021301,0.00336242109708395,0.0105210204322995
"YDR226W",-0.467602688112896,8.68909993077954,15.1422819791103,0.00336519129862428,0.0105246598924023
"YGL001C",-0.292195895682813,6.58209825407034,15.1297006670809,0.00337373156502028,0.0105463331834453
"YGL062W",0.412492519104354,9.02080846554946,15.122226210699,0.0033788173517279,0.0105571921929704
"YDR182W-A",1.67883190094849,1.93845070567421,15.1166125247932,0.00338395263482875,0.0105681954246512
"YNL172W",0.396335428426194,6.56178970104315,15.1076510430854,0.00338876228480043,0.0105781716888265
"YLR035C-A",0.925328772150505,6.40747639225824,15.0855088690175,0.00340393830034874,0.0106204821005164
"YNCJ0007C",-0.734142492695625,11.8035890202338,15.0631371979369,0.00341935503951313,0.0106607433771653
"YIL071W-A",1.02633188835112,2.09158019365767,15.0604641733981,0.00342181739119405,0.0106607433771653
"YDR131C",0.430189520354448,4.55423191123877,15.0584267176865,0.00342261720265315,0.0106607433771653
"YFR013W",-0.315009764323175,6.28205338710284,15.0573554631473,0.00342335369097247,0.0106607433771653
"YDR482C",0.417457315766606,4.05169927731717,15.0377125148145,0.0034369900182787,0.0106981214970091
"YDL074C",-0.44650654746608,6.78255197985017,15.0236998811394,0.00344674058170523,0.0107233748549109
"YML099C",0.40090021092675,6.0245357768459,15.0077280530348,0.00345790780526384,0.0107530095995598
"YOL102C",-0.349569553422754,4.51473203092882,14.9950155862779,0.00346683144729658,0.0107756426902446
"YPL279C",-0.602491526636932,4.45725579039042,14.9857879389234,0.00347332397079697,0.0107907014633536
"YBR209W",0.894252885815805,1.10266872799211,14.9829735208115,0.00347711800341937,0.0107973664316707
"YOR224C",-0.389106876163754,7.42748757316991,14.9494478985449,0.00349902924804561,0.0108602571305454
"YBR012W-B",1.15643566281006,7.42345996270723,14.9371283951292,0.00350779789848965,0.0108823156973987
"YDR211W",-0.374067338348565,7.77479553416224,14.914720101792,0.00352381593898727,0.0109268326630813
"YER016W",-0.359125294606315,5.03667834990159,14.8675174101845,0.00355785263164026,0.0110271542284013
"YBL029C-A",0.50500415926167,4.11084492660659,14.8548175807445,0.00356708560364359,0.0110505409736338
"YLL028W",-0.430922020980072,6.29492991752098,14.8121233805672,0.00359830251389754,0.0111419778550898
"YDR280W",-0.292628544840852,6.05155317485986,14.7815599112791,0.00362086159024497,0.0112065323981637
"YGR039W",1.14738752943311,1.49186636447568,14.7721191533844,0.0036292325753533,0.0112271346887051
"YOL063C",0.258139239566214,6.41199164232193,14.7639832680481,0.00363391268722163,0.0112363050937745
"YCR024C-B",-0.577022465531787,6.55634746199233,14.7587682658963,0.00363779600174651,0.0112430042545719
"YPR170W-B",-0.400331999608876,4.77625937233189,14.7429357989706,0.00364961985995512,0.011274226633418
"YER126C",-0.414331739524091,7.06463218362247,14.7156498301136,0.00367009811624657,0.0113321417082974
"YLR168C",0.377132338214796,4.80741946249764,14.6941871168837,0.00368631234937906,0.0113768424015473
"YHL028W",-0.834058246982892,4.15585698540503,14.677582141089,0.00369899650394232,0.0114106114481009
"YMR120C",-0.876770796913643,7.68784317915785,14.6713858258857,0.00370362250657035,0.0114195027285919
"YGL036W",0.300083322071628,6.45790099892487,14.6599348444778,0.00371235608794968,0.0114382690657263
"YPL002C",0.41732831094219,4.81588998226829,14.6588318748971,0.00371320202072594,0.0114382690657263
"YNL123W",-0.295310709105368,8.07179812254522,14.6289627407566,0.00373610306637798,0.0115034033764501
"YNL066W",-0.8935484862349,8.5991059719468,14.5826605673576,0.00377195027123255,0.01160831876236
"YPR185W",0.318488265313889,5.4305419734294,14.5709860182711,0.00378105628986745,0.01163087723924
"YMR206W",1.37530768087714,1.74020026275417,14.560175342218,0.00379104382848437,0.0116561248980019
"YJL109C",-0.304916087833661,9.32840372728928,14.5526215885256,0.0037954305071012,0.0116641362698291
"YGR233C",0.338918497408163,6.62451683334545,14.533577059952,0.00381040932764908,0.0117046766823517
"YPL058C",-0.715136182366886,7.91426693086714,14.4919125426909,0.00384342987959241,0.0118005730339666
"YOL090W",-0.445651020348609,6.5635920908128,14.4808299877698,0.00385227209199985,0.0118221789739958
"YMR074C",-0.34638577529186,5.48533111886594,14.4657445425459,0.00386434854496002,0.0118536855367415
"YGL041W-A",-0.438595122937251,4.1546099131575,14.4594879387889,0.00386937762407568,0.0118635552715691
"YCL016C",0.329304086245584,4.53145677816726,14.4420670728575,0.00388339898762542,0.0118997128587377
"YNL300W",-0.656493166592722,4.47272358202112,14.4403264790638,0.00388480471705316,0.0118997128587377
"YER124C",-0.554035344381419,9.0799041517817,14.4347546869368,0.00388929842113215,0.0119079080691886
"YML056C",-0.390755948197449,9.3519626793151,14.398918589838,0.00391839653945965,0.0119913920265987
"YGL007C-A",1.08820547049934,0.757360950273799,14.4002194125949,0.00392056949524252,0.0119924379375728
"YPR124W",-0.286306149754989,7.59409149955113,14.3881126150989,0.00392722279715579,0.0120071811851416
"YDL090C",-0.35503442646542,4.8269546485814,14.384207962173,0.00393042135455107,0.0120113529869132
"YPL035C",-2.46272506838493,-0.341719019824478,14.4037465164913,0.00396986627940943,0.0121227502206732
"YGL181W",-0.329303284679876,5.67858687726094,14.3354624837714,0.00397057554181463,0.0121227502206732
"YEL069C",0.739966474258959,2.79698069828098,14.3144264412254,0.00398840481127931,0.0121715112344214
"YPR020W",-0.543896346361726,4.29110369270747,14.3078713972878,0.0039935328206264,0.0121814841370668
"YJL077W-B",0.376444454568793,5.34798065470298,14.3045212629271,0.00399632501997231,0.0121843261432955
"YBR160W",0.278863578243025,5.90172843040053,14.298733063869,0.00400116331832964,0.0121934009175155
"YBR154C",-0.486167951212451,6.81917346193825,14.2790750314136,0.0040176516220869,0.012237953708394
"YHR021W-A",1.05161613864818,1.6831538259354,14.2715229505733,0.00402533802675893,0.0122556665445115
"YNL052W",-0.293982733216146,6.22403299794115,14.2665748059398,0.00402817997535847,0.0122586201945272
"YCL045C",-0.423717506483008,8.08622699531882,14.2492997835364,0.00404278440920836,0.0122942043913419
"YIL163C",0.660357926548032,1.63607124828627,14.2494488898709,0.00404362746357467,0.0122942043913419
"YLR035C",0.328148429460746,4.62076558109694,14.2396986302092,0.00405093447724619,0.0123107052860721
