Geneid	Chr	Start	End	Strand	Length	counts	Length_kb	RPK	CPM	TPM
YDL185W	chrIV	126679	130168	+	3490	84833	3.49	24307.4498567335	2120.47766575835	607.586723712994
YDL184C	chrIV	129985	130506	-	522	5925	0.522	11350.5747126437	148.100741098608	283.71789482492
YDL183C	chrIV	130511	134727	-	4217	1207	4.217	286.222433009248	30.1700581444759	7.15438893632344
YDL182W	chrIV	133317	134811	+	1495	28	1.495	18.7290969899666	0.699885358778232	0.46815074165768
YDL181W	chrIV	135012	135745	+	734	1490	0.734	2029.9727520436	37.2438994492702	50.7410074240739
YDL180W	chrIV	135718	137706	+	1989	2875	1.989	1445.44997486174	71.863228803122	36.1303312232891
YDL179W	chrIV	138196	139469	+	1274	2443	1.274	1917.58241758242	61.0649975534007	47.9317092255893
YDL178W	chrIV	139497	141255	+	1759	4758	1.759	2704.94599204093	118.930519180958	67.612574861261
YDL177C	chrIV	141101	141820	-	720	304	0.72	422.222222222222	7.59875532387795	10.5538268387194
YDL176W	chrIV	141878	144475	+	2598	1593	2.598	613.163972286374	39.8184777333473	15.326588811912
YDL175C	chrIV	144243	145566	-	1324	1274	1.324	962.235649546828	31.8447838244096	24.0519515290102
YDL174C	chrIV	145734	147696	-	1963	5016	1.963	2555.27254202751	125.379462843986	63.8713514233246
YDL173W	chrIV	148191	149078	+	888	2358	0.888	2655.40540540541	58.9403455713954	66.3742630308507
YDL172C	chrIV	148607	149086	-	480	0	0.48	0	0	0
YDL171C	chrIV	149203	155640	-	6438	23118	6.438	3590.86672879776	577.855347294113	89.7569660289086
YDL170W	chrIV	156290	158077	+	1788	2085	1.788	1166.10738255034	52.1164633233076	29.1479101360781
YDL169C	chrIV	157899	158809	-	911	432	0.911	474.204171240395	10.7982312497213	11.8531627329542
YDL168W	chrIV	159472	160977	+	1506	6393	1.506	4245.01992031872	159.798824952473	106.108117498322
YDL167C	chrIV	160753	163210	-	2458	7387	2.458	3005.28885272579	184.6447551891	75.1199166757933
YDL166C	chrIV	163301	164123	-	823	1830	0.823	2223.57229647631	45.7425073772916	55.5802033745949
YDL165W	chrIV	164234	165057	+	824	2244	0.824	2723.30097087379	56.0908123249412	68.0713741807539
YDL164C	chrIV	164823	167521	-	2699	3587	2.699	1329.01074472027	89.6603136406257	33.2198272103096
YDL163W	chrIV	166956	167258	+	303	0	0.303	0	0	0
YDL162C	chrIV	167359	167715	-	357	0	0.357	0	0	0
YDL161W	chrIV	167450	169321	+	1872	768	1.872	410.25641025641	19.1968555550601	10.2547305315492
YDL160C-A	chrIV	168270	169636	-	1367	323	1.367	236.283833211412	8.07367753162032	5.90612840645232
YDL160C	chrIV	169968	172218	-	2251	12356	2.251	5489.11594846735	308.849410466566	137.205424463157
YDL159W-A	chrIV	172182	172313	+	132	2	0.132	15.1515151515152	0.0499918113413023	0.378725843494714
YDL159W	chrIV	172435	174227	+	1793	1760	1.793	981.59509202454	43.992793980346	24.5358583270195
YDL159C-B	chrIV	173056	173232	-	177	0	0.177	0	0	0
YDL158C	chrIV	173866	174174	-	309	0	0.309	0	0	0
YDL157C	chrIV	173871	174639	-	769	1633	0.769	2123.53706111834	40.8183139601733	53.0797320678457
YDL156W	chrIV	174766	177495	+	2730	281	2.73	102.930402930403	7.02384949345297	2.57283864229047
YDL155W	chrIV	175527	178185	+	2659	1375	2.659	517.111696126363	34.3693702971453	12.925675177565
YDL154W	chrIV	178334	181039	+	2706	946	2.706	349.593495934959	23.646126764436	8.73840604746341
YDL153C	chrIV	180999	183101	-	2103	2031	2.103	965.763195435093	50.7666844170925	24.1401257332822
YDL152W	chrIV	182822	183187	+	366	0	0.366	0	0	0
YDL151C	chrIV	183318	183899	-	582	0	0.582	0	0	0
YDL150W	chrIV	183171	184706	+	1536	2202	1.536	1433.59375	55.0409842867738	35.833974145035
YDL149W	chrIV	184893	188015	+	3123	2765	3.123	885.366634646173	69.1136791793504	22.1305408835576
YDL148C	chrIV	187866	190647	-	2782	6897	2.782	2479.15168943206	172.396761410481	61.9686417722793
YDL147W	chrIV	190873	192648	+	1776	20517	1.776	11552.3648648649	512.84099664475	288.761822435107
YDL146W	chrIV	192554	194510	+	1957	810	1.957	413.898824731732	20.2466835932274	10.3457759801878
YDL145C	chrIV	194414	198481	-	4068	36916	4.068	9074.72959685349	922.748853737758	226.831084989616
YDL144C	chrIV	198475	199785	-	1311	5511	1.311	4203.66132723112	137.752436150958	105.074322006833
YDL143W	chrIV	199961	201862	+	1902	19219	1.902	10104.6267087277	480.396311084244	252.574296048499
YDL142C	chrIV	201592	202863	-	1272	1095	1.272	860.849056603774	27.370516709363	21.517701815537
YDL141W	chrIV	202742	205374	+	2633	3942	2.633	1497.15153816939	98.5338601537068	37.4226586227523
YDL140C	chrIV	205360	210561	-	5202	35927	5.202	6906.38216070742	898.027903029484	172.631277014511
YDL139C	chrIV	211258	212115	-	858	583	0.858	679.48717948718	14.5726130059896	16.9843974428783
YDL138W	chrIV	213227	215795	+	2569	2095	2.569	815.492409497859	52.3664223800142	20.3839713429405
YDL137W	chrIV	216009	216489	+	481	1426	0.481	2964.65696465696	35.6441614863485	74.1042858344045
YDL136W	chrIV	217518	218698	+	1181	8754	1.181	7412.36240474174	218.81415824088	185.278711465606
YDL135C	chrIV	218351	219463	-	1113	1947	1.113	1749.32614555256	48.6670283407578	43.7259913214356
YDL134C	chrIV	219493	221522	-	2030	11390	2.03	5610.83743842365	284.703365588717	140.247963344195
YDL133C-A	chrIV	221339	221952	-	614	2904	0.614	4729.64169381108	72.5881100675709	118.22167763448
YDL133W	chrIV	221804	223847	+	2044	2908	2.044	1422.70058708415	72.6880936902535	35.5616896723354
YDL132W	chrIV	224304	226751	+	2448	13268	2.448	5419.93464052288	331.645676438199	135.476175015604
YDL131W	chrIV	227284	229018	+	1735	9630	1.735	5550.43227665706	240.710571608371	138.738081618657
YDL130W-A	chrIV	229095	229686	+	592	2625	0.592	4434.12162162162	65.6142523854593	110.834885786249
YDL130W	chrIV	229794	230839	+	1046	8532	1.046	8156.78776290631	213.265067181996	203.886297497128
YDL129W	chrIV	230874	232339	+	1466	1152	1.466	785.81173260573	28.7952833325901	19.6420759431038
YDL128W	chrIV	232520	234104	+	1585	7354	1.585	4639.7476340694	183.819890301969	115.974694196826
YDL127W	chrIV	234863	236108	+	1246	3220	1.246	2584.26966292135	80.4868162594967	64.5961607219075
YDL126C	chrIV	235948	238729	-	2782	105329	2.782	37860.8914450036	2632.79374838401	946.367271166073
YDL125C	chrIV	238902	239929	-	1028	7917	1.028	7701.36186770428	197.892585194545	192.502514780686
YDL124W	chrIV	239974	241272	+	1299	11549	1.299	8890.68514241724	288.67771459035	222.230727167321
YDL123W	chrIV	240727	242241	+	1515	1290	1.515	851.485148514852	32.24471831514	21.2836424522376
YDL122W	chrIV	242304	245052	+	2749	10135	2.749	3686.79519825391	253.333503972049	92.1547850025643
YDL121C	chrIV	244933	245656	-	724	2071	0.724	2860.49723756906	51.7665206439185	71.5007191214344
YDL120W	chrIV	245830	246707	+	878	2338	0.878	2662.8701594533	58.4404274579824	66.5608513188865
YDL119C	chrIV	246529	247784	-	1256	994	1.256	791.40127388535	24.8459302366272	19.7817915896714
YDL118W	chrIV	247302	247682	+	381	0	0.381	0	0	0
YDL117W	chrIV	248188	251389	+	3202	9564	3.202	2986.88319800125	239.060841834108	74.6598506664921
YDL116W	chrIV	251499	253990	+	2492	6570	2.492	2636.43659711075	164.223100256178	65.9001204880329
YDL115C	chrIV	253903	255387	-	1485	185	1.485	124.579124579125	4.62424254907046	3.1139680465121
YDL114W-A	chrIV	254171	255270	+	1100	0	1.1	0	0	0
YDL114W	chrIV	255604	256530	+	927	66	0.927	71.1974110032362	1.64972977426298	1.77964376943147
YDL113C	chrIV	256505	258618	-	2114	2915	2.114	1378.90255439924	72.8630650299481	34.4669181787834
YDL112W	chrIV	258874	263336	+	4463	7145	4.463	1600.94107102846	178.595746016802	40.0169719956985
YDL111C	chrIV	263151	264179	-	1029	5837	1.029	5672.49757045675	145.901101399591	141.789214188135
YDL110C	chrIV	264331	265751	-	1421	1756	1.421	1235.74947220267	43.8928103576634	30.888677239735
YDL109C	chrIV	265258	267201	-	1944	812	1.944	417.695473251029	20.2966754045687	10.4406766484407
YDL108W	chrIV	267358	268785	+	1428	2036	1.428	1425.77030812325	50.8916639454457	35.638420129864
YDL107W	chrIV	268850	270181	+	1332	977	1.332	733.483483483483	24.4209998402262	18.3340839641338
YDL106C	chrIV	269985	272202	-	2218	2025	2.218	912.984670874662	50.6167089830686	22.8208787119335
YDL105W	chrIV	272345	274225	+	1881	552	1.881	293.460925039872	13.7977399301994	7.33532160031868
YDL104C	chrIV	273513	274938	-	1426	270	1.426	189.340813464236	6.74889453107581	4.73274511295639
YDL103C	chrIV	274923	276648	-	1726	5359	1.726	3104.86674391657	133.95305848902	77.6089562508804
YDL102W	chrIV	276872	280165	+	3294	4487	3.294	1362.17364905889	112.156628744212	34.0487640389228
YDL101C	chrIV	280009	281897	-	1889	1166	1.889	617.257808364214	29.1452260119792	15.4289179523448
YDL100C	chrIV	281955	283232	-	1278	24159	1.278	18903.7558685446	603.876085097261	472.516498511159
YDL099W	chrIV	283365	285044	+	1680	1671	1.68	994.642857142857	41.7681583756581	24.8619990331298
YDL098C	chrIV	284443	285254	-	812	116	0.812	142.857142857143	2.89952505779553	3.57084366723588
YDL097C	chrIV	285227	286753	-	1527	15334	1.527	10041.9122462344	383.287217553765	251.006691259833
YDL096C	chrIV	286998	287324	-	327	0	0.327	0	0	0
YDL095W	chrIV	286984	289911	+	2928	26931	2.928	9197.74590163934	673.164735616306	229.905988939995
YDL094C	chrIV	289572	290081	-	510	0	0.51	0	0	0
YDL093W	chrIV	289830	292427	+	2598	3150	2.598	1212.47113163972	78.7371028625511	30.3068140348542
YDL092W	chrIV	292739	293440	+	702	2967	0.702	4226.49572649573	74.162852124822	105.645088496897
YDL091C	chrIV	293270	294853	-	1584	1403	1.584	885.732323232323	35.0692556559236	22.1396816009618
YDL090C	chrIV	294742	296822	-	2081	1553	2.081	746.2758289284	38.8186415065212	18.6538402241813
YDL089W	chrIV	296497	298390	+	1894	1293	1.894	682.682154171067	32.3197060321519	17.0642587286969
YDL088C	chrIV	298256	300137	-	1882	1685	1.882	895.324123273114	42.1181010550472	22.3794373299932
YDL087C	chrIV	299248	301288	-	2041	1071	2.041	524.742773150416	26.7706149732674	13.1164208590237
YDL086W	chrIV	301219	302430	+	1212	0	1.212	0	0	0
YDL086C-A	chrIV	301300	302259	-	960	0	0.96	0	0	0
YDL085C-A	chrIV	302024	306795	-	4772	0	4.772	0	0	0
YDL085W	chrIV	302294	305561	+	3268	0	3.268	0	0	0
YDL084W	chrIV	305069	306885	+	1817	0	1.817	0	0	0
YDL083C	chrIV	306801	309912	-	3112	0	3.112	0	0	0
YDL082W	chrIV	306838	309775	+	2938	0	2.938	0	0	0
YDL081C	chrIV	307808	310492	-	2685	7680	2.685	2860.33519553073	191.968555550601	71.4966687339295
YDL080C	chrIV	310319	312663	-	2345	3755	2.345	1601.27931769723	93.859625793295	40.0254267775245
YDL079C	chrIV	312918	315255	-	2338	1091	2.338	466.638152266895	27.2705330866804	11.6640432363902
YDL078C	chrIV	314016	316767	-	2752	7682	2.752	2791.42441860465	192.018547361942	69.7741814541941
YDL077C	chrIV	316971	320120	-	3150	4448	3.15	1412.06349206349	111.181788423056	35.2958058485893
YDL076C	chrIV	320441	321699	-	1259	1793	1.259	1424.1461477363	44.8176588674775	35.5978227700377
YDL075W	chrIV	321684	323095	+	1412	10651	1.412	7543.20113314448	266.231391298105	188.549143978828
YDL074C	chrIV	323865	326221	-	2357	6941	2.357	2944.84514212983	173.49658125999	73.6090713873524
YDL073W	chrIV	326427	329623	+	3197	4684	3.197	1465.12355333125	117.08082216133	36.6220901349171
YDL072C	chrIV	329748	330900	-	1153	10402	1.153	9021.68256721596	260.007410786113	225.505126440688
YDL071C	chrIV	330666	331040	-	375	0	0.375	0	0	0
YDL070W	chrIV	330699	333121	+	2423	4224	2.423	1743.29343788692	105.58270555283	43.5751983296865
YDL069C	chrIV	332998	333988	-	991	202	0.991	203.834510595358	5.04917294547153	5.09502819926492
YDL068W	chrIV	333487	334069	+	583	0	0.583	0	0	0
YDL067C	chrIV	333983	334677	-	695	1594	0.695	2293.52517985612	39.8434736390179	57.3287390489467
YDL066W	chrIV	334807	336621	+	1815	10296	1.815	5672.72727272727	257.357844785024	141.794955804421
YDL065C	chrIV	336073	337374	-	1302	0	1.302	0	0	0
YDL064W	chrIV	336663	338333	+	1671	2404	1.671	1438.65948533812	60.0901572322454	35.9605967876992
YDL063C	chrIV	338027	340220	-	2194	8380	2.194	3819.50774840474	209.465689520057	95.472055387446
YDL062W	chrIV	339857	340282	+	426	0	0.426	0	0	0
YDL061C	chrIV	340231	341219	-	989	5644	0.989	5706.77451971689	141.076891605155	142.645997578519
YDL060W	chrIV	341619	343985	+	2367	9438	2.367	3987.3257287706	235.911357719606	99.6668177945102
YDL059C	chrIV	343977	345061	-	1085	756	1.085	696.774193548387	18.8969046870123	17.4165020156795
YDL058W	chrIV	345665	351037	+	5373	8695	5.373	1618.27656802531	217.339399806312	40.4502884433858
YDL057W	chrIV	351381	352633	+	1253	921	1.253	735.035913806864	23.0212291226697	18.3728883660572
YDL056W	chrIV	352765	355502	+	2738	2122	2.738	775.018261504748	53.0413118331217	19.3722833576047
YDL055C	chrIV	355345	356921	-	1577	109095	1.577	69178.8205453393	2726.92832913969	1729.1872727582
YDL054C	chrIV	359738	361407	-	1670	4425	1.67	2649.7005988024	110.606882592631	66.2316662231325
YDL053C	chrIV	361507	362473	-	967	2970	0.967	3071.35470527404	74.2378398418339	76.7712924941405
YDL052C	chrIV	362391	364548	-	2158	5031	2.158	2331.32530120482	125.754401429046	58.273587316518
YDL051W	chrIV	363846	365041	+	1196	0	1.196	0	0	0
YDL050C	chrIV	364446	364817	-	372	0	0.372	0	0	0
YDL049C	chrIV	364802	366044	-	1243	1418	1.243	1140.7884151247	35.4441942409833	28.5150396146286
YDL048C	chrIV	366601	368274	-	1674	1979	1.674	1182.19832735962	49.4668973222186	29.5501178746826
YDL047W	chrIV	369553	370949	+	1397	5106	1.397	3654.97494631353	127.629094354345	91.3594089866462
YDL046W	chrIV	371180	372139	+	960	8634	0.96	8993.75	215.814649560402	224.806926625419
YDL045W-A	chrIV	372028	372656	+	629	1427	0.629	2268.68044515103	35.6691573920192	56.7077224038461
YDL045C	chrIV	372561	373800	-	1240	2680	1.24	2161.29032258065	66.9890271973451	54.023409030117
YDL044C	chrIV	373891	375840	-	1950	1108	1.95	568.205128205128	27.6954634830815	14.2028017861956
YDL043C	chrIV	375195	376518	-	1324	853	1.324	644.259818731118	21.3215075370654	16.1038576563938
YDL042C	chrIV	376637	378535	-	1899	2006	1.899	1056.34544497104	50.1417867753262	26.4043110981181
YDL041W	chrIV	378031	378875	+	845	8	0.845	9.46745562130178	0.199967245365209	0.236647627651135
YDL040C	chrIV	378751	381507	-	2757	11064	2.757	4013.05767138194	276.554700340084	100.310011004746
YDL039C	chrIV	381985	384081	-	2097	13663	2.097	6515.49833094897	341.519059178107	162.860781677686
YDL037C	chrIV	384601	385587	-	987	4243	0.987	4298.88551165147	106.057627760573	107.454536738169
YDL036C	chrIV	387120	388919	-	1800	2612	1.8	1451.11111111111	65.2893056117408	36.2718364509671
YDL035C	chrIV	389041	392341	-	3301	7262	3.301	2199.9394122993	181.520266980269	54.9894780309811
YDL034W	chrIV	391783	392127	+	345	0	0.345	0	0	0
YDL033C	chrIV	392404	393951	-	1548	2139	1.548	1381.78294573643	53.4662422295228	34.5389161689424
YDL032W	chrIV	393690	394001	+	312	0	0.312	0	0	0
YDL031W	chrIV	394144	397341	+	3198	10419	3.198	3257.97373358349	260.432341182514	81.436004122112
YDL030W	chrIV	397393	399220	+	1828	1578	1.828	863.238512035011	39.4435391482875	21.5774284181004
YDL029W	chrIV	399302	400982	+	1681	12351	1.681	7347.41225461035	308.724430938212	183.655223639627
YDL028C	chrIV	400837	403467	-	2631	2364	2.631	898.517673888255	59.0903210054193	22.4592630199237
YDL027C	chrIV	403498	405058	-	1561	1407	1.561	901.345291479821	35.1692392786062	22.5299418825152
YDL026W	chrIV	404497	405237	+	741	0	0.741	0	0	0
YDL025C	chrIV	405130	408073	-	2944	273	2.944	92.7309782608696	6.82388224808776	2.3178947853559
YDL025W-A	chrIV	405290	407406	+	2117	0	2.117	0	0	0
YDL024C	chrIV	408118	409868	-	1751	657	1.751	375.214163335237	16.4223100256178	9.37881783301988
YDL022C-A	chrIV	409808	410056	-	249	26	0.249	104.417670682731	0.64989354743693	2.61001424673466
YDL023C	chrIV	411761	412081	-	321	0	0.321	0	0	0
YDL022W	chrIV	411682	413229	+	1548	6876	1.548	4441.86046511628	171.871847391397	111.028325188241
YDL021W	chrIV	413883	415074	+	1192	2271	1.192	1905.20134228188	56.7657017780488	47.6222330352758
YDL020C	chrIV	414953	416953	-	2001	6283	2.001	3139.93003498251	157.049275328701	78.4853949668671
YDL019C	chrIV	417511	421746	-	4236	6576	4.236	1552.40793201133	164.373075690202	38.8038422309259
YDL018C	chrIV	422210	423583	-	1374	1478	1.374	1075.69141193595	36.9439485812224	26.8878810634806
YDL017W	chrIV	424072	425857	+	1786	1670	1.786	935.05039193729	41.7431624699874	23.3724313941699
YDL016C	chrIV	425570	425872	-	303	0	0.303	0	0	0
YDL015C	chrIV	425715	427000	-	1286	13901	1.286	10809.4867807154	347.468084727722	270.192911918913
YDL014W	chrIV	427215	428635	+	1421	10419	1.421	7332.16045038705	260.432341182514	183.273990979954
YDL013W	chrIV	428906	431058	+	2153	2075	2.153	963.771481653507	51.8665042666011	24.0903410434747
YDL012C	chrIV	430920	432076	-	1157	1537	1.157	1328.43560933449	38.4187070157908	33.2054511804588
YDL011C	chrIV	432308	432631	-	324	0	0.324	0	0	0
YDL010W	chrIV	431770	433434	+	1665	290	1.665	174.174174174174	7.24881264448883	4.35364122792122
YDL009C	chrIV	432925	433248	-	324	0	0.324	0	0	0
YDL008W	chrIV	433423	434136	+	714	1556	0.714	2179.27170868347	38.8936292235332	54.4728700609708
YDL007C-A	chrIV	436567	436824	-	258	0	0.258	0	0	0
YDL007W	chrIV	437992	439504	+	1513	14849	1.513	9814.27627230668	371.164203303499	245.316723928287
YDL006W	chrIV	439525	440983	+	1459	2055	1.459	1408.49897189856	51.3665861531881	35.2067074387855
YDL005C	chrIV	440707	442368	-	1662	1091	1.662	656.438026474128	27.2705330866804	16.4082629883757
YDL004W	chrIV	442975	444536	+	1562	4981	1.562	3188.86043533931	124.504606145513	79.7084546386129
YDL003W	chrIV	444556	446507	+	1952	2901	1.952	1486.16803278689	72.513122350559	37.1481159582782
YDL002C	chrIV	446436	447760	-	1325	1423	1.325	1073.96226415094	35.5691737693366	26.8446594485559
YDL001W	chrIV	447891	449410	+	1520	1548	1.52	1018.42105263158	38.693661978168	25.4563565645842
YDR001C	chrIV	450143	452727	-	2585	15293	2.585	5916.05415860735	382.262385421268	147.877131691013
YDR002W	chrIV	452837	453850	+	1014	11517	1.014	11357.9881656805	287.877845608889	283.903200797721
YDR003W	chrIV	454085	454818	+	734	58	0.734	79.0190735694823	1.44976252889777	1.97515330912502
YDR003W-A	chrIV	454182	455252	+	1071	623	1.071	581.699346405229	15.5724492328157	14.5401019914245
YDR004W	chrIV	455201	456583	+	1383	935	1.383	676.066522053507	23.3711718020588	16.8988950123347
YDR005C	chrIV	456545	458378	-	1834	2419	1.834	1318.97491821156	60.4650958173051	32.968972637571
YDR006C	chrIV	458455	461411	-	2957	8624	2.957	2916.46939465675	215.564690503695	72.8997938801811
YDR007W	chrIV	461653	462922	+	1270	1800	1.27	1417.32283464567	44.9926302071721	35.427267879663
YDR008C	chrIV	462252	462602	-	351	0	0.351	0	0	0
YDR009W	chrIV	463263	465646	+	2384	553	2.384	231.963087248322	13.8227358358701	5.79812744793208
YDR010C	chrIV	464605	465747	-	1143	0	1.143	0	0	0
YDR011W	chrIV	465670	470599	+	4930	46320	4.93	9395.53752535497	1157.81035066456	234.849969708836
YDR012W	chrIV	471821	473290	+	1470	27019	1.47	18380.2721088435	675.364375315323	459.431547833553
YDR013W	chrIV	473141	473950	+	810	891	0.81	1100	22.2713519525502	27.4954962377163
YDR014W	chrIV	474046	475989	+	1944	1024	1.944	526.748971193416	25.5958074067468	13.1665675960632
YDR014W-A	chrIV	477777	478457	+	681	14	0.681	20.5580029368576	0.349942679389116	0.513865902186661
YDR015C	chrIV	477960	478199	-	240	0	0.24	0	0	0
YDR016C	chrIV	478184	478778	-	595	557	0.595	936.134453781513	13.9227194585527	23.3995285017692
YDR017C	chrIV	479115	482267	-	3153	8203	3.153	2601.64922296226	205.041414216351	65.0305785652875
YDR018C	chrIV	482510	483897	-	1388	448	1.388	322.766570605187	11.1981657404517	8.06784275248683
YDR019C	chrIV	483848	485413	-	1566	9584	1.566	6120.05108556833	239.560759947521	152.976219634432
YDR020C	chrIV	485316	486593	-	1278	1087	1.278	850.547730829421	27.1705494639978	21.2602108481986
YDR021W	chrIV	486521	488104	+	1584	1875	1.584	1183.71212121212	46.8673231324709	29.5879565230246
YDR022C	chrIV	487893	489210	-	1318	1443	1.318	1094.8406676783	36.0690918827496	27.3665340536795
YDR023W	chrIV	489456	491073	+	1618	22811	1.618	14098.2694684796	570.181604253223	352.399013753537
YDR024W	chrIV	491017	491502	+	486	15	0.486	30.8641975308642	0.374938585059767	0.771478570081826
YDR025W	chrIV	491501	492631	+	1131	17728	1.131	15674.6242263484	443.127415729304	391.801428584707
YDR026C	chrIV	492313	494421	-	2109	2257	2.109	1070.17543859649	56.4157590986596	26.7500043142056
YDR027C	chrIV	494538	497441	-	2904	3936	2.904	1355.37190082645	98.3838847196829	33.878748181709
YDR028C	chrIV	497543	501524	-	3982	12551	3.982	3151.93370165746	313.723612072343	78.7854374867761
YDR029W	chrIV	501100	501414	+	315	0	0.315	0	0	0
YDR030C	chrIV	501530	503325	-	1796	955	1.796	531.73719376392	23.8710899154718	13.2912527368997
YDR031W	chrIV	503368	504110	+	743	679	0.743	913.862718707941	16.9722199503721	22.8428263127485
YDR032C	chrIV	503864	504827	-	964	11711	0.964	12148.3402489627	292.727051308996	303.658766918045
YDR033W	chrIV	507623	509591	+	1969	47933	1.969	24343.8293550025	1198.12874651132	608.496062220072
YDR034C	chrIV	509444	512261	-	2818	4405	2.818	1563.16536550745	110.106964479218	39.0727340238532
YDR034C-A	chrIV	520516	520692	-	177	37	0.177	209.039548022599	0.924848509814093	5.22513282380843
YDR034W-B	chrIV	521258	521833	+	576	527	0.576	914.930555555556	13.1728422884332	22.8695178618631
YDR035W	chrIV	521683	523205	+	1523	11624	1.523	7632.30466185161	290.552407515649	190.776367377314
YDR036C	chrIV	523013	524800	-	1788	3330	1.788	1862.41610738255	83.2363658832683	46.5527773396355
YDR037W	chrIV	525079	527442	+	2364	39176	2.364	16571.9120135364	979.239600553429	414.229949472686
YDR038C	chrIV	527422	530697	-	3276	13281	3.276	4054.0293040293	331.970623211918	101.334134069572
YDR039C	chrIV	531307	534582	-	3276	13931	3.276	4252.442002442	348.217961897841	106.293639162955
YDR040C	chrIV	535192	538467	-	3276	15165	3.276	4629.12087912088	379.062909495425	115.709068832547
YDR041W	chrIV	539763	540939	+	1177	2351	1.177	1997.45114698386	58.7653742317008	49.9281004517424
YDR042C	chrIV	540489	541700	-	1212	780	1.212	643.564356435644	19.4968064231079	16.0864739464587
YDR043C	chrIV	542559	543573	-	1015	990	1.015	975.369458128079	24.7459466139446	24.3802429694036
YDR044W	chrIV	546390	547775	+	1386	2365	1.386	1706.34920634921	59.11531691109	42.6517438030952
YDR045C	chrIV	547661	548512	-	852	1461	0.852	1714.78873239437	36.5190181848213	42.862697400025
YDR046C	chrIV	548598	550685	-	2088	7093	2.088	3397.030651341	177.295958921929	84.9118577212302
YDR047W	chrIV	551391	553100	+	1710	4213	1.71	2463.74269005848	105.307750590453	61.5834798774581
YDR048C	chrIV	552950	553738	-	789	0	0.789	0	0	0
YDR049W	chrIV	553162	555310	+	2149	1897	2.149	882.736156351792	47.4172330572252	22.0647896962425
YDR050C	chrIV	555386	556502	-	1117	131947	1.117	118126.230975828	3298.13476552541	2952.67212670135
YDR051C	chrIV	556950	558121	-	1172	2547	1.172	2173.20819112628	63.6645717431485	54.3213069480789
YDR052C	chrIV	558270	560779	-	2510	2956	2.51	1177.68924302789	73.8878971624448	29.4374092280657
YDR053W	chrIV	560249	560644	+	396	0	0.396	0	0	0
YDR054C	chrIV	560953	562516	-	1564	6776	1.564	4332.48081841432	169.372256824332	108.29428185699
YDR055W	chrIV	563224	565020	+	1797	24132	1.797	13429.0484140234	603.201195644153	335.671227403536
YDR056C	chrIV	564857	565752	-	896	2578	0.896	2877.23214285714	64.4394448189387	71.9190232354226
YDR057W	chrIV	565861	567709	+	1849	2406	1.849	1301.24391563007	60.1401490435867	32.525770169598
YDR058C	chrIV	567544	568778	-	1235	1284	1.235	1039.67611336032	32.0947428811161	25.9876460575839
YDR059C	chrIV	569060	570333	-	1274	2910	1.274	2284.14442700157	72.7380855015948	57.0942586354748
YDR060W	chrIV	570558	573814	+	3257	17440	3.257	5354.62081670249	435.928594896156	133.8435968364
YDR061W	chrIV	573987	575913	+	1927	4051	1.927	2102.23144784639	101.258413871808	52.5471789682448
YDR062W	chrIV	576069	578943	+	2875	8988	2.875	3126.26086956522	224.663200167813	78.1437217975
YDR063W	chrIV	577519	579184	+	1666	437	1.666	262.304921968788	10.9232107780746	6.55654908647932
YDR064W	chrIV	579425	580719	+	1295	28155	1.295	21741.3127413127	703.759724157183	543.443802437979
YDR065W	chrIV	580536	583664	+	3129	959	3.129	306.487695749441	23.9710735381544	7.66093753216825
YDR066C	chrIV	581366	582753	-	1388	0	1.388	0	0	0
YDR067C	chrIV	582668	583537	-	870	0	0.87	0	0	0
YDR068W	chrIV	583665	584842	+	1178	1093	1.178	927.843803056027	27.3205248980217	23.1922961782867
YDR069C	chrIV	584631	587782	-	3152	3473	3.152	1101.84010152284	86.8107803941714	27.5414912418057
YDR070C	chrIV	587943	588578	-	636	550	0.636	864.779874213836	13.7477481188581	21.6159561617266
YDR071C	chrIV	588714	589544	-	831	7878	0.831	9480.14440433213	196.91774487339	236.964795274837
YDR072C	chrIV	589667	591576	-	1910	10691	1.91	5597.38219895288	267.231227524931	139.911637447608
YDR073W	chrIV	592157	593280	+	1124	2753	1.124	2449.28825622776	68.8137283113026	61.2221782129027
YDR074W	chrIV	593688	596820	+	3133	7001	3.133	2234.59942547079	174.996335600229	55.8558364507592
YDR075W	chrIV	596953	598241	+	1289	4257	1.289	3302.56012412723	106.407570439962	82.5504813343382
YDR076W	chrIV	598413	600765	+	2353	452	2.353	192.095197620059	11.2981493631343	4.8015934394961
YDR077W	chrIV	599410	602136	+	2727	43543	2.727	15967.363403007	1088.39672061716	399.118709430569
YDR078C	chrIV	602009	602932	-	924	0	0.924	0	0	0
YDR079W	chrIV	602137	603703	+	1567	655	1.567	417.996171027441	16.3723182142765	10.4481928616953
YDR079C-A	chrIV	603337	603975	-	639	59	0.639	92.3317683881064	1.47475843456842	2.30791617303352
YDR080W	chrIV	603954	607552	+	3599	2992	3.599	831.342039455404	74.7877497665882	20.780147198274
YDR081C	chrIV	607269	610168	-	2900	3393	2.9	1170	84.8111079405193	29.2452096346618
YDR082W	chrIV	610325	612108	+	1784	1668	1.784	934.977578475336	41.6931706586461	23.3706113557433
YDR083W	chrIV	612043	613375	+	1333	0	1.333	0	0	0
YDR084C	chrIV	611994	614127	-	2134	864	2.134	404.873477038426	21.5964624994426	10.120179240601
