"","logFC","logCPM","F","PValue","FDR"
"YCL035C",0.576616666856849,6.5658761607179,53.1012369329681,3.75698355456508e-05,0.000420628550606503
"YDL078C",-0.51869688172307,6.95170617198497,53.0240498804298,3.77912478913613e-05,0.000422116182091886
"YNR074C",-0.571279328647549,5.060678055967,53.0102122275218,3.7831167262952e-05,0.000422116182091886
"YHL003C",-0.683965628502235,6.74056597263715,52.9844625068473,3.79054257549798e-05,0.000422227895019877
"YOR310C",-0.789547958276503,8.07253052474203,52.9072135772331,3.81294267650077e-05,0.000423649987172004
"YNL195C",0.873533990632092,3.18239105170617,52.897426623718,3.81620195383181e-05,0.000423649987172004
"YPR006C",0.782462498590312,4.46977395617348,52.8076635503959,3.84206600733757e-05,0.000425801986513028
"YKR097W",1.21719634291971,3.51960946795373,52.7479631491146,3.85995472981666e-05,0.000427039530100668
"YLR372W",-0.937594409404857,7.95914677324266,52.725650630589,3.86622824725955e-05,0.000427039530100668
"YMR221C",-0.617001149024883,6.39265633992217,52.6416246796284,3.89119508539513e-05,0.000429076075523772
"YBR048W",-1.10253406062411,9.1431538879462,52.4636619937834,3.94472015339448e-05,0.000434249595445703
"YPL163C",-1.05289644305718,6.01390718841313,52.4081308974885,3.96160691320098e-05,0.000434921263981373
"YDR056C",-0.51982646047025,5.77048987076484,52.4000978357295,3.96405716866772e-05,0.000434921263981373
"YDR238C",-0.566243406181126,9.02301805372043,52.2705257434765,4.00382494448497e-05,0.000438552292252587
"YAL026C",-0.576245627431771,7.73784206777377,52.1912542105827,4.02839515505448e-05,0.000440509367038569
"YDR099W",-0.483556070243559,8.3977217391413,52.1662300476199,4.03618925026326e-05,0.000440628500875916
"YPR117W",0.556167932056459,7.45873455654095,52.1430706524942,4.0434191514889e-05,0.000440685748981509
"YOR167C",-1.0009945794991,8.45847952825335,51.9786046173494,4.09521528789801e-05,0.000445591968080558
"YJL014W",-0.573940026314435,8.49998826205493,51.8859835617525,4.12473957748936e-05,0.000448062619888596
"YNL237W",0.775205709593476,4.67656728339409,51.8572689735586,4.13396064787901e-05,0.00044832325706041
"YLR061W",-1.17448996143683,8.92072141219864,51.8097871745532,4.149222226295e-05,0.000449186883396804
"YDR001C",0.980015659286923,7.56212914705476,51.7900476109455,4.15559380866185e-05,0.000449186883396804
"YLR185W",-0.971242073747137,8.38779268162497,51.7125983336442,4.18070654390521e-05,0.000451159333440805
"YDR098C",-0.480299757736696,6.43969100607882,51.6131192497159,4.21323448730049e-05,0.000453924213943259
"YCR044C",-0.70864892379646,5.9057769686132,51.5525898357061,4.23317758018876e-05,0.000455326400278241
"YMR170C",0.528346758214861,5.46262278510885,51.4319179523721,4.27328010358448e-05,0.000458888837267275
"YDL080C",0.513187795357422,5.90962675724244,51.354458471715,4.29926032336341e-05,0.000460925592906107
"YOR039W",-0.479343553275555,6.52838466745872,51.2971657996108,4.31860051704858e-05,0.000462244993453474
"YER167W",0.441978730586229,7.08919653321023,51.2588074856192,4.33160873746673e-05,0.000462883457278558
"YER026C",-0.719450112193979,6.75447154503605,51.2128519797486,4.34725676059488e-05,0.000463801484263467
"YPL110C",0.476239823398898,6.34249220944521,51.1557099375762,4.36681011962132e-05,0.000465132513876035
"YLR048W",-1.10591262883805,10.4459912050007,51.1090238725185,4.38286289443485e-05,0.000466086973175175
"YJL136C",-0.997473767318385,8.52246971388428,51.009465971371,4.41733842114124e-05,0.00046776500230943
"YKL058W",-0.577370542078805,5.82712014568039,50.9809272091547,4.42728400540738e-05,0.00046776500230943
"YNL305C",0.638643289175626,5.73525564243873,50.9745801288683,4.42950044413301e-05,0.00046776500230943
"YJR088C",-0.518070165753498,6.11619823592543,50.9473552170047,4.43901476507492e-05,0.00046776500230943
"YKR057W",-1.12634385370087,7.65114804797548,50.9376420331993,4.44241474629437e-05,0.00046776500230943
"YNL069C",-1.11921568480886,10.2785349768624,50.9237229688188,4.44729405492525e-05,0.00046776500230943
"YJL196C",-0.81941898820451,6.6645115695222,50.9203875105269,4.44846510108634e-05,0.00046776500230943
"YOL151W",-1.05621980483398,7.10726667789241,50.8614918803936,4.46919061878599e-05,0.000468686449980503
"YOR067C",-0.566128905788434,6.06801295917734,50.8549781413653,4.47149123764113e-05,0.000468686449980503
"YNL131W",-0.65488779689881,7.33350002155901,50.8211678806566,4.48344822977342e-05,0.000469191429396033
"YBR169C",0.799624694020919,7.4238382929828,50.7558541466341,4.50666033757715e-05,0.000470870774857822
"YPL028W",-0.554097015912795,8.16997813558264,50.5177709398954,4.59251385701335e-05,0.000478584653521712
"YDR117C",-0.552183825036438,5.75521373408223,50.5108178510973,4.59505350535911e-05,0.000478584653521712
"YJL060W",-0.573695769017903,6.14946440334966,50.480970760573,4.60596234687299e-05,0.000478652487750914
"YJR139C",-0.744604326221373,8.52744255644783,50.4692020888564,4.61027122255521e-05,0.000478652487750914
"YJL189W",-1.14833408919318,8.15699819849822,50.3867765432104,4.64059835927867e-05,0.000481041205318288
"YPL063W",-0.480787143605997,7.17972314592457,50.2205282928565,4.70250700416875e-05,0.000486048223783673
"YJL047C-A",1.04741387327393,4.2541081515577,50.2096952430252,4.70660877679892e-05,0.000486048223783673
"YOR096W",-1.17336799068492,9.32924044909869,50.1722323725502,4.72067900836168e-05,0.000486048223783673
"YER118C",-0.524936292385745,6.11851889625607,50.1720761462111,4.72073967717172e-05,0.000486048223783673
"YHR021C",-0.96531193407969,8.73331908039077,50.1584522536681,4.72587971694716e-05,0.000486048223783673
"YLR108C",-0.933607422474887,5.32757525562433,50.1084646607769,4.74480953241967e-05,0.000486696356514086
"YJR095W",2.01833380722913,1.54016963785391,50.1222428295843,4.74699276514804e-05,0.000486696356514086
"YDR148C",-0.581273335308156,6.70042804084536,50.0397457054751,4.77097012944828e-05,0.0004880766214163
"YKL145W-A",-0.677140960761492,5.97858821876592,50.0284010400715,4.77530839273708e-05,0.0004880766214163
"YLR421C",-0.517556305726907,6.33541738096221,49.988818995528,4.79047480809611e-05,0.000488570561235827
"YGR167W",-0.492796292133692,6.93245036667349,49.9770130545107,4.79500931218972e-05,0.000488570561235827
"YER074W",-1.17959812568344,9.01215895242984,49.9232030670748,4.81574626359914e-05,0.000489617091994088
"YPL273W",-0.733007639029607,7.65749978453544,49.9117341506235,4.82018044005135e-05,0.000489617091994088
"YLR125W",0.947594802531669,3.5197808175368,49.8256042096299,4.8539961214958e-05,0.000492291088124543
"YDL114W",2.96908625795543,0.533316794253409,50.0633803534243,4.86174112961092e-05,0.0004923168367304
"YMR166C",0.53310283959113,5.30631768655245,49.7114878654989,4.89840829615671e-05,0.000494792075352626
"YKL145W",-0.460314225675069,7.79931383154124,49.7042907269605,4.90124225585149e-05,0.000494792075352626
"YMR038C",-0.645121569089443,7.28726375591596,49.6228185129096,4.93353107050618e-05,0.000497287825082311
"YNL336W",-1.50112079650841,3.81846064189784,49.57556576288,4.95252573955517e-05,0.000497749773937185
"YIL074C",-0.589135866831716,6.78135180526787,49.5733524471162,4.9532615970012e-05,0.000497749773937185
"YKL184W",-0.539827632323004,6.72056281951227,49.5419345830043,4.96584282246416e-05,0.00049825219891961
"YOR306C",0.899144277120663,6.65404796556866,49.486765455594,4.98802958077053e-05,0.00049971540251256
"YLR042C",-0.864134296355747,3.40776821600125,49.3559870629112,5.04147628611241e-05,0.000504301098208992
"YER088C-A",-1.13403825895213,4.01702091087002,49.3315482354386,5.05113572830633e-05,0.000504499452985246
"YHR007C",-0.59483583883882,9.42830132732625,49.293842414448,5.06656465965577e-05,0.00050464131133718
"YDR490C",0.502460799985881,5.86601594062988,49.2905682785333,5.06791335183412e-05,0.00050464131133718
"YOL047C",2.22734078939879,3.31632932826492,49.1063728338327,5.14563131494238e-05,0.000511604977334362
"YFR050C",-0.619736005594213,7.77376370279547,49.0685479208885,5.16018826592571e-05,0.000511750380865899
"YMR061W",-0.694794247018523,6.26754210175464,49.0626527048297,5.16266741500442e-05,0.000511750380865899
"YNCL0011C",1.56165383042878,0.611597245150986,49.0549842544059,5.18260878906699e-05,0.000512182029499974
"YNCL0019C",1.56165383042878,0.611597245150986,49.0549842544059,5.18260878906699e-05,0.000512182029499974
"YGL207W",-0.585054690359809,8.5694378300271,48.8771848673522,5.24136502190367e-05,0.000516859704684789
"YPL021W",4.2103270155462,-0.501841981527591,42.736671262325,5.25576379673124e-05,0.000516859704684789
"YPL024W",0.699017739312654,4.39680127877376,48.8386838630352,5.2579113234258e-05,0.000516859704684789
"YDR387C",0.65570261957069,5.03550086090096,48.8177045262754,5.26692218600813e-05,0.000516859704684789
"YBL006C",-0.518513527343889,5.6552660010195,48.8122553552542,5.26926357484493e-05,0.000516859704684789
"YCR076C",0.51134062608855,4.94035352378175,48.6966043691381,5.319405668155e-05,0.00051985251783229
"YIL053W",-0.639251581742791,10.3227363365639,48.6648787313149,5.33324790744526e-05,0.00051985251783229
"YPL129W",-0.444144515924682,6.16377822229348,48.6638185333023,5.33371334503231e-05,0.00051985251783229
"YIL088C",-0.422841822031252,6.33297650732968,48.6587939353461,5.33591137517242e-05,0.00051985251783229
"YGR238C",0.678427530711373,5.13756530145211,48.6259228408182,5.35032802660775e-05,0.00051985251783229
"YLR037C",0.828673574317517,3.90935137438096,48.6096661462723,5.35761401335755e-05,0.00051985251783229
"YJR155W",0.826111208750333,3.55627257350141,48.5987793881377,5.36263199265116e-05,0.00051985251783229
"YPL167C",0.671430965382045,5.53902382829227,48.5969686995387,5.36305549437451e-05,0.00051985251783229
"YDR158W",-0.698013834236795,8.66639016314355,48.5615316175715,5.37868236847789e-05,0.000520599418639716
"YOR087W",-0.494694142061618,5.94528540241768,48.5083126712767,5.40226462476969e-05,0.000522112986970388
"YPL091W",-0.547438564991921,7.55256483020657,48.4606008877678,5.42350902588812e-05,0.000523396495126824
"YIR039C",1.26623656369414,4.20023394599316,48.4217882234644,5.4412525685541e-05,0.00052433888387885
"YIL148W",-0.97047127802302,9.68710028223887,48.3735090779126,5.46255396849319e-05,0.000525620859164527
"YFR012W-A",2.04651105644442,2.27698866396005,48.3437220655106,5.47890988277195e-05,0.000526328768284492
"YLR342W",-0.661749944339607,11.486180302209,48.2950673936493,5.49801355260247e-05,0.000526328768284492
"YGL087C",0.577851781981768,5.99893972008864,48.2824266634961,5.50375682803444e-05,0.000526328768284492
"YOR259C",-0.556000923486655,7.26969069475625,48.2723927559553,5.50831615261829e-05,0.000526328768284492
"YDL077C",0.541432797634713,6.31484392267522,48.2687947572827,5.50995423888817e-05,0.000526328768284492
"YDR212W",-0.542121380722043,8.5568583321646,48.2105103728803,5.5365511766418e-05,0.000527580489121976
"YLR004C",0.908725484332812,3.6058117289908,48.1912017705121,5.54578833941385e-05,0.000527580489121976
"YLR016C",0.595389925162874,4.61288306177695,48.1874402311355,5.54714117442613e-05,0.000527580489121976
"YEL020C",0.656364750348322,5.09173867691926,48.1361692905095,5.57071404761424e-05,0.000528672053774563
"YER060W-A",0.693072181705697,3.73742257987941,48.1176344528771,5.57942483550604e-05,0.000528672053774563
"YDR064W",-1.01724613336151,9.81609187571819,48.0934840477175,5.59042939069604e-05,0.000528672053774563
"YCR073C",0.43124225504617,6.1654213293784,48.0926979882841,5.5907954560761e-05,0.000528672053774563
"YMR034C",1.21011722238347,4.1515424956555,47.963435446998,5.65120298072581e-05,0.000533117003568134
"YIL089W",0.803140271658888,3.43946672469527,47.9579751533257,5.65402543345997e-05,0.000533117003568134
"YIL142W",-0.515291157463195,8.29514086881792,47.8844273669746,5.68827143422611e-05,0.000535577648506218
"YCR073W-A",0.543583915685164,5.93439642363675,47.8297179363936,5.7142216513351e-05,0.000537251283155569
"YOR389W",1.28124589672492,4.3111505159621,47.7427634735163,5.75579790912591e-05,0.000540387197982507
"YGR020C",-0.554219599634016,6.77309714076558,47.7109496263189,5.7710447646908e-05,0.000541045737425791
"YNL128W",1.30551361189118,2.57974536235721,47.6471214165723,5.80390940687401e-05,0.000543351746751795
"YML106W",-0.641869848411691,7.86531973526491,47.5838697716434,5.83260767934367e-05,0.000545261702256708
"YBR180W",1.17123282919087,3.09855849372176,47.4561297604194,5.89614409000051e-05,0.000550418451129025
"YHR132W-A",-0.721512607740725,4.84212230838181,47.4168378464391,5.9147563663738e-05,0.000551268981228245
"YMR318C",-0.492507228762154,8.73516160364868,47.4021530663388,5.92203135646898e-05,0.000551268981228245
"YLR183C",-0.852933894205159,5.30262192643268,47.3759184148998,5.93508698715359e-05,0.000551702852610656
"YNL280C",-0.528396765483409,6.58003415536835,47.2723178374169,5.98694584747072e-05,0.00055540104727992
"YCR077C",-0.462073032416225,7.61617506592698,47.2627289310997,5.99177331895105e-05,0.00055540104727992
"YOR361C",-0.829772299064939,8.68526770157847,47.1731447366126,6.03711079072346e-05,0.000558815381924431
"YPL090C",-1.1758604606695,9.71712900473968,47.1414401776919,6.05325583200409e-05,0.000559521762699449
"YGR201C",0.970341086849384,4.295350107291,47.1142588013395,6.06717939231922e-05,0.000560021109077555
"YOR107W",0.570320657959311,5.51655298511275,46.9380718650677,6.15808031731925e-05,0.000567285183246714
"YJR069C",-0.573000226446947,5.82821400112737,46.9188881787742,6.16807823445902e-05,0.000567285183246714
"YER119C",0.798360917972858,5.89587668005929,46.8995741402671,6.1781676281556e-05,0.000567285183246714
"YGL054C",-0.726996187375278,6.66810219930916,46.8952910018003,6.18040461358258e-05,0.000567285183246714
"YLL044W",-1.05923690911038,7.76626835355719,46.8758016878818,6.19060910487089e-05,0.000567429331062922
"YBR101C",-0.735653973381115,6.26604622594788,46.824434531784,6.21760565819165e-05,0.000569110088936428
"YIL073C",0.721206994878598,4.73048239751963,46.7975325926552,6.23181690632482e-05,0.000569617534191471
"YGR285C",-0.666075402129783,9.19009630750581,46.7239220004407,6.27084132052503e-05,0.000571790087715056
"YJR042W",-0.389371819351078,6.66424970789705,46.7035600203048,6.28169450813438e-05,0.000571790087715056
"YGR130C",-0.484754848030375,6.63169070557234,46.6932723144037,6.28718622706228e-05,0.000571790087715056
"YFL040W",1.21121442614744,3.34522442473839,46.6882362826322,6.29038699662181e-05,0.000571790087715056
"YMR230W",-1.00134030717948,7.97127808266694,46.540009002064,6.36969317305135e-05,0.000578199220073114
"YLR394W",0.658580733661238,4.3418778685801,46.4109882209844,6.44020376379475e-05,0.000583793367388401
"YIL044C",-0.47626133436464,5.73115248294467,46.3450138210105,6.47657919046197e-05,0.000585921689985737
"YAL003W",-0.885501935255908,10.02891009932,46.328033934945,6.48598536586674e-05,0.000585921689985737
"YKL060C",-0.808429890692561,13.2623306759814,46.3200259679816,6.4904289456728e-05,0.000585921689985737
"YDR447C",-1.04169033094263,8.1196071924981,46.2787199386933,6.51340854946705e-05,0.000587189588300377
"YML121W",0.491747730561624,5.27338692072083,46.1939860060165,6.56086589874323e-05,0.000590657680637541
"YDR417C",-1.07031112554006,7.95962146670147,46.1543914856629,6.58317356191042e-05,0.000591238181309268
"YDR125C",0.747905894268877,3.56439049978112,46.1514055535632,6.58530658427243e-05,0.000591238181309268
"YBR164C",-0.481886775265655,5.62540371473326,46.0293410574697,6.65426508804615e-05,0.00059661432685729
"YLL026W",1.21249908548763,10.5856819719307,45.9809240136865,6.68203444287319e-05,0.00059828787954445
"YBR228W",0.550763611165802,4.29147261897814,45.9114359454741,6.72217527689709e-05,0.000600857567991095
"YPR103W",-0.558212761897724,7.50383920162656,45.8874748238659,6.73603963216369e-05,0.000600857567991095
"YPL249C-A",-1.04023208302215,8.58189513090345,45.8628651278099,6.75034951899969e-05,0.000600857567991095
"YCR031C",-0.948363130865463,9.65991325924398,45.8446472270028,6.760966591789e-05,0.000600857567991095
"YMR203W",-0.540862612579547,7.45823442550256,45.8432874020003,6.76176022027622e-05,0.000600857567991095
"YPL143W",-1.06483648688275,9.06147285266151,45.8367242356951,6.76559038821379e-05,0.000600857567991095
"YGL248W",0.747733456709965,5.81254020416937,45.8208025504073,6.77489821324802e-05,0.00060087221400089
"YMR235C",-0.731154687421291,7.51763487245319,45.7807892963946,6.79834308617422e-05,0.000602138959061145
"YDL046W",-0.504177605987598,6.87373432820297,45.7607696558886,6.81011274206321e-05,0.000602369595435255
"YHL026C",0.637793274944422,4.72663642050894,45.6812502812054,6.85712380755101e-05,0.000605299184680805
"YHL016C",0.765066776628435,3.92194108932112,45.674105565756,6.86165387381618e-05,0.000605299184680805
"YDR242W",0.581228085332627,4.85998873879831,45.6126477849571,6.89797855870522e-05,0.000607687869809795
"YDR404C",-0.437666140139366,6.2290166511055,45.570776707234,6.92304757567577e-05,0.00060907990183857
"YDL245C",1.25954953096143,3.59286891275701,45.4630403209837,6.98858972797773e-05,0.000614024220484888
"YBR206W",-0.502054530618145,6.29481027106118,45.4221969324509,7.01295242288273e-05,0.000615342100443061
"YNL312W",-0.495609360230707,5.9946421390508,45.395557718985,7.02922204924777e-05,0.000615947297435418
"YLR446W",0.558067293105246,4.75994056250494,45.3243703910912,7.0729370885921e-05,0.00061895263044244
"YMR101C",1.31930558460845,1.42313051189439,45.3206056486166,7.08290908724572e-05,0.000619001044167272
"YLR368W",0.444724326439229,5.85481359279797,45.2614379098765,7.11183032057661e-05,0.00062070317220225
"YEL057C",1.33363390157554,1.90790594301851,45.2341128033538,7.1327451143571e-05,0.000621702929596219
"YBL098W",1.02252451209187,5.19188608179387,45.1336028824376,7.19167545565923e-05,0.000626009153570761
"YOR198C",-0.552967866758325,8.22572196917496,45.1011921379267,7.21207678165299e-05,0.000626158845922929
"YHR202W",0.591480849646339,4.92352786068707,45.1006234512827,7.21245049244762e-05,0.000626158845922929
"YHR010W",-1.15011550916927,9.10755721191701,45.0632740239527,7.23604890069244e-05,0.000626791483470827
"YBR182C",1.24563378594988,4.12327182043956,45.0508900604794,7.24434276090707e-05,0.000626791483470827
"YFL054C",0.800606147962743,4.05400065510779,45.0441708003209,7.24834947409964e-05,0.000626791483470827
"YGR118W",-0.946364454005937,8.87903925683108,45.008859379702,7.27061961808741e-05,0.000627891092379376
"YLR173W",0.679501158386672,5.29588426267784,44.962267774805,7.30038901276003e-05,0.00062963460094303
"YGL048C",-0.523828879951644,7.81270878726078,44.9129473556387,7.33204424809319e-05,0.000631535973767608
"YGL135W",-0.925574907920247,10.0367283774277,44.8927366928522,7.34506766638414e-05,0.000631829642715661
"YER036C",-0.70307330011292,9.70202249137185,44.8772624654522,7.35505818897016e-05,0.000631861992391005
"YFL050C",0.576584061318145,5.22487966898386,44.7794930997662,7.41857382167536e-05,0.000635734408791469
"YDR421W",0.547130585054971,5.21040005475512,44.7781030621953,7.41948100339405e-05,0.000635734408791469
"YBR205W",-0.614082420509821,6.02378594651876,44.6386979884255,7.51119225276186e-05,0.000642261393313998
"YLR447C",-0.75988646838064,8.46336533219227,44.6326477505777,7.5152010264526e-05,0.000642261393313998
"YLR229C",-0.477444372042619,6.55342067626442,44.5672289678781,7.55874568793726e-05,0.000644196806866757
"YBR189W",-1.12556446754855,10.0608629471674,44.5652148253512,7.5600898008776e-05,0.000644196806866757
"YHR104W",0.68651141120293,7.85612652576863,44.5544988740702,7.56725403075375e-05,0.000644196806866757
"YPR165W",-0.50551698537941,8.32594924128391,44.5303803694759,7.58340606744718e-05,0.000644736671090076
"YOL156W",1.07847952641212,4.66615772584917,44.4787191539406,7.61818944525125e-05,0.000646857119304796
"YPR033C",-0.575527216231056,8.31092244357421,44.4433764521862,7.64202395486955e-05,0.000648043631372938
"YHR098C",-0.507099220815162,8.01633287052688,44.4049098100277,7.66811576859239e-05,0.000649418258133881
"YLR054C",1.98173046185074,3.41185620531801,44.3404196808153,7.71328555755348e-05,0.000652402994649183
"YDR374C",3.33573667389432,0.345576159749307,44.7338025930938,7.73180211599764e-05,0.000653128579772963
"YAL035W",-0.785569912081686,8.73433095777005,44.2437526034094,7.77861079673216e-05,0.000656239154764105
"YPL277C",1.41334789671992,3.31433386979855,44.1531442373852,7.84249790870289e-05,0.000660744388340997
"YNR065C",0.468034973226645,5.99959961614084,44.1288042040519,7.85860945729888e-05,0.000660744388340997
"YER112W",-0.681778532569705,5.15495295131771,44.1179138772355,7.86624646357115e-05,0.000660744388340997
"YNL093W",2.53958908261139,1.94868084681663,44.1220130760306,7.87222848555996e-05,0.000660744388340997
"YGR258C",0.683369096460988,6.43663440452727,44.0416880929508,7.91990086208595e-05,0.000661760597210996
"YMR250W",1.58980065557185,6.68012511030626,44.0275378125103,7.92991492305051e-05,0.000661760597210996
"YPL079W",-1.06131849270979,8.95613819103335,44.0263468025354,7.93075202137941e-05,0.000661760597210996
"YFR053C",1.70256947054769,7.62902213082322,44.0197573456107,7.93542223470147e-05,0.000661760597210996
"YER163C",0.59559877827631,5.78904351494122,44.0169080036893,7.93744468264165e-05,0.000661760597210996
"YOL145C",-0.428540396476948,7.20289914409428,43.993016339324,7.95439551840319e-05,0.000661760597210996
"YBL050W",-0.459755361244304,6.03722512120224,43.985879557987,7.95947166448782e-05,0.000661760597210996
"YDR069C",0.596869607243308,5.88691851675447,43.9782642468713,7.96489093721695e-05,0.000661760597210996
"YDR070C",1.3149675929794,2.60845888238828,43.922764221749,8.00736061089626e-05,0.000664449165843564
"YPR132W",-1.18494197237408,8.94648570896883,43.8807314437955,8.03467683243089e-05,0.000665875108987842
"YOR020W-A",0.614244141358852,4.43079897065238,43.8394066233137,8.06450351264435e-05,0.000666896599070074
"YDR174W",-0.597543388321435,7.46552184825628,43.835495988546,8.06729756939605e-05,0.000666896599070074
"YIL072W",0.846393211495283,3.25368936780297,43.793315946309,8.09859564456585e-05,0.000668642846433251
"YBL058W",-0.462909567093498,7.45546487114911,43.732321790404,8.14230279076833e-05,0.000671407954089454
"YJR036C",1.04295383018648,3.84373681738152,43.5044559633527,8.31149062997711e-05,0.000684500205767037
"YGR148C",-0.999033368050318,8.78260238008121,43.4639482032049,8.34140553676363e-05,0.000685670574823348
"YBR181C",-1.04482242977965,9.71580270315957,43.4570930789783,8.34656816583503e-05,0.000685670574823348
"YMR171C",-0.434041762223992,6.42211662929798,43.4387511956877,8.36040251283408e-05,0.000685949629392579
"YGL090W",0.597876466681344,4.70996380793154,43.4167437721097,8.37705745313958e-05,0.00068645912197049
"YBR186W",1.03117470370857,2.70705361512477,43.4017220791738,8.3900772136386e-05,0.000686669831233286
"YGL082W",-0.480452392012054,5.75359858020949,43.3509125392211,8.42703641072414e-05,0.000688836856856704
"YGR174W-A",0.81384246002683,2.81502237434285,43.3312513371343,8.44349117789895e-05,0.000689324522001887
"YDR427W",-0.846723213608165,7.15998405598716,43.2778563109041,8.4829423211431e-05,0.000691686066185514
"YPL243W",-0.670115071138903,7.39376592027988,43.1599908371075,8.57409630409077e-05,0.000698252303723476
"YDR182W",-0.526161988959962,6.41066853468616,43.1210187682862,8.60449908933107e-05,0.000699273848323907
"YKL212W",-0.502635692785779,8.12739485249253,43.1071254629674,8.61536699769175e-05,0.000699273848323907
"YMR033W",-0.44770812414105,6.10719020592544,43.1030505755417,8.61856082079069e-05,0.000699273848323907
"YDR258C",1.10207225698757,7.31707555203515,43.0815717636453,8.6354044745967e-05,0.000699776550025272
"YKR106W",0.837880012668538,3.87561736852293,43.055175484477,8.65668780815053e-05,0.000700161768333459
"YGR037C",-0.643289824825838,7.0287273892134,43.0484394423904,8.66146557600582e-05,0.000700161768333459
"YOR248W",-1.48091843312461,5.6073659076206,43.0017324231821,8.69837567796503e-05,0.000701667688399944
"YGR214W",-1.05404723574734,9.69668160807997,42.9978442205162,8.70144805304252e-05,0.000701667688399944
"YOR176W",-0.536300823707135,6.7286284151297,42.9555551642406,8.7350405625512e-05,0.000703513315895668
"YIL076W",-0.5177646655216,6.96836722518656,42.8799801522682,8.79546432362768e-05,0.000707512748284958
"YNL263C",-0.496402097509042,6.378004785281,42.7725335883532,8.88224801947146e-05,0.00071362021985289
"YGR261C",-0.458895916623158,7.02886902937674,42.7440858260716,8.90539737945898e-05,0.00071413124047704
"YHR128W",-0.700037806682952,7.87590440555252,42.7258128079381,8.92030593799686e-05,0.00071413124047704
"YAL007C",-0.553183750649132,6.83928649290918,42.7247101982504,8.921207371145e-05,0.00071413124047704
"YER150W",1.73648534060998,5.9311484589279,42.7025293365058,8.93936102357695e-05,0.000714713876483549
"YHR176W",0.650707787096479,3.80746329817581,42.613191851992,9.01340838638751e-05,0.000719758443685768
"YDR133C",-0.899894531247219,7.26994574264779,42.5988618416058,9.02472753539953e-05,0.000719787734983565
"YOR051C",-0.729699463108195,6.87289668118204,42.4798099766578,9.12400346022799e-05,0.000725728110347746
"YIL043C",-0.506033316878301,7.68524574146454,42.4774853713446,9.12595439693374e-05,0.000725728110347746
"YDL136W",-0.934521401351027,8.18702700764005,42.4698877190273,9.13233638553843e-05,0.000725728110347746
"YMR182W-A",0.831043998745293,4.57481640432256,42.426354747069,9.16904165092524e-05,0.000727764996737689
"YLR047C",0.74874827766195,4.52652426876745,42.3593046236617,9.22587762504413e-05,0.000731392855872015
"YDR050C",-0.845884617947538,11.0239046473342,42.3162515084036,9.26256294755012e-05,0.000733416430015655
"YPL134C",0.714493925561675,4.24513476441406,42.3007813605766,9.27585248815394e-05,0.000733584868256892
"YDL015C",-0.646312466068978,7.88253131738651,42.2123730461281,9.35189263802532e-05,0.000737251024428264
"YGR034W",-1.28400491021833,9.08303151216695,42.2045197796234,9.35868825436416e-05,0.000737251024428264
"YGR205W",-0.678468070084096,4.95392371687843,42.1975298607356,9.36475731672058e-05,0.000737251024428264
"YBR084C-A",-1.09440817763311,9.60668039900223,42.1948298278682,9.36708164025564e-05,0.000737251024428264
"YER024W",0.530319045367255,5.08219725960385,42.1555552121711,9.40120982915741e-05,0.000737927327063797
"YJL190C",-1.17714517384178,9.48978965147819,42.1426309275713,9.41245386189224e-05,0.000737927327063797
"YCR102C",-0.833067220902319,3.77472898785918,42.1377449244834,9.41679591959945e-05,0.000737927327063797
"YOR305W",0.874928671865109,6.20187117991936,42.1333095430408,9.42058775725085e-05,0.000737927327063797
"YJR143C",-0.609728312260157,8.49079984593851,42.0910510365539,9.45755051349211e-05,0.000739940737793692
"YOR289W",1.60985806988252,3.6420633047261,42.0504142778862,9.49453988199344e-05,0.00074195144000548
"YDR292C",-0.434069228606141,6.98490754096624,42.0045040609821,9.53381068085166e-05,0.00074413543698999
"YKL098W",0.567244359884388,5.17983031888942,41.9508655424921,9.58146060212027e-05,0.000746967486087004
"YMR194W",-0.938816840834793,7.56215902569533,41.9172979257735,9.6114070295722e-05,0.0007484143009283
"YDR284C",-0.538910569635719,6.08516191830142,41.8689405945998,9.65476900095258e-05,0.000750901087269353
"YJR070C",-0.580168978672716,7.37899134357939,41.851485017113,9.67047616723475e-05,0.000751233680509064
"YGR135W",-0.624998951330925,7.64914295051931,41.8021020432641,9.71508844167146e-05,0.000753808279086952
"YPR002W",0.959571455142356,4.09189504709256,41.7742161747544,9.74102320056429e-05,0.000754929298043733
"YNL294C",0.578234009045028,6.14706128744496,41.7241337130849,9.78603758446634e-05,0.00075752460547836
"YOR097C",0.565829474265403,4.37212197410531,41.6677249469756,9.83779697785374e-05,0.000760026170369225
"YGL076C",-1.0258637666181,10.1859508758359,41.6636727423061,9.84148312514014e-05,0.000760026170369225
"YHR013C",-0.456312622360059,6.1799772062777,41.6125760074949,9.88864477577705e-05,0.000762578293479838
"YDR408C",-0.716060049944742,5.84727003169526,41.5925715644668,9.90718384127978e-05,0.000762578293479838
"YBR199W",-0.524864569091951,7.43429865670365,41.5902426676777,9.90934057565097e-05,0.000762578293479838
"YOR323C",-0.52824359552787,7.98986239410714,41.506615844756,9.987313430808e-05,0.000767679811313101
"YDR135C",-0.51018169472522,9.02999897116778,41.4707695100937,0.000100209641582629,0.000768352306693678
"YNL189W",-0.538638951513351,8.19458949403671,41.4547770911045,0.000100360216403747,0.000768352306693678
