Geneid	Chr	Start	End	Strand	Length	counts	Length_kb	RPK	CPM	TPM
YDR232W	chrIV	927195	929526	+	2332	12443	2.332	5335.76329331046	368.212569592856	157.895613032957
YDR233C	chrIV	929321	930646	-	1326	14519	1.326	10949.4720965309	429.645447072143	324.016174262552
YDR234W	chrIV	930887	933376	+	2490	8969	2.49	3602.00803212851	265.410153233009	106.590422985144
YDR235W	chrIV	933473	935221	+	1749	1806	1.749	1032.59005145798	53.4430523735995	30.556347840823
YDR236C	chrIV	935127	936352	-	1226	1206	1.226	983.6867862969	35.6878854720714	29.1092051158821
YDR237W	chrIV	936420	937781	+	1362	2222	1.362	1631.42437591777	65.7533014253256	48.2770201360687
YDR238C	chrIV	937508	940845	-	3338	25906	3.338	7760.934691432	766.60892291831	229.661151263724
YDR239C	chrIV	940981	943474	-	2494	1974	2.494	791.49959903769	58.4144991060273	23.4220124723446
YDR240C	chrIV	943615	945205	-	1591	1115	1.591	700.817096165933	32.9950184920063	20.738540849784
YDR241W	chrIV	945151	945438	+	288	103	0.288	357.638888888889	3.04797031809565	10.5832302711655
YDR242W	chrIV	946688	948601	+	1914	60	1.914	31.3479623824451	1.77551669015281	0.927647173538562
YDR243C	chrIV	946914	950316	-	3403	1146	3.403	336.761680869821	33.9123687819186	9.965433083138
YDR244W	chrIV	950503	952595	+	2093	1580	2.093	754.897276636407	46.7552728406906	22.3388785669807
YDR245W	chrIV	952678	954132	+	1455	5301	1.455	3643.29896907216	156.866899575	107.812302113402
YDR246W	chrIV	954253	955151	+	899	1107	0.899	1231.3681868743	32.7582829333193	36.4385794586421
YDR246W-A	chrIV	955133	955333	+	201	37	0.201	184.07960199005	1.09490195892756	5.44727342750032
YDR247W	chrIV	955644	957788	+	2145	784	2.145	365.501165501165	23.20008475133	10.8158903269604
YDR248C	chrIV	957484	958409	-	926	443	0.926	478.401727861771	13.1092315622949	14.1568375402753
YDR249C	chrIV	958558	960114	-	1557	1010	1.557	648.683365446371	29.8878642842389	19.1958023662421
YDR250C	chrIV	959958	960527	-	570	3	0.57	5.26315789473684	0.0887758345076403	0.15574707808358
YDR251W	chrIV	960308	963261	+	2954	5394	2.954	1825.99864590386	159.618950444737	54.0348511999788
YDR252W	chrIV	963384	964788	+	1405	0	1.405	0	0	0
YDR253C	chrIV	963338	964804	-	1467	8	1.467	5.453306066803	0.236735558687041	0.161373932302005
YDR254W	chrIV	965026	967072	+	2047	64	2.047	31.2652662432829	1.89388446949633	0.925200033950331
YDR255C	chrIV	965299	967871	-	2573	388	2.573	150.79673532841	11.4816745963215	4.46236867326914
YDR256C	chrIV	967993	969730	-	1738	1045	1.738	601.26582278481	30.9235823534947	17.7926250595482
YDR257C	chrIV	969644	971497	-	1854	2128	1.854	1147.78856526429	62.9716586107529	33.965295906555
YDR258C	chrIV	971702	974356	-	2655	2538	2.655	955.93220338983	75.1043559934637	28.2878930295532
YDR259C	chrIV	974485	976237	-	1753	122	1.753	69.594980034227	3.61021726997737	2.05945081002702
YDR260C	chrIV	975801	977278	-	1478	1204	1.478	814.614343707713	35.6287015823997	24.1060227215153
YDR261C	chrIV	977355	979329	-	1975	4923	1.975	2492.6582278481	145.681144427038	73.7626047731837
YDR262W	chrIV	993123	994499	+	1377	2615	1.377	1899.05591866376	77.3829357458265	56.1967579853497
YDR263C	chrIV	994016	995642	-	1627	414	1.627	254.456054087277	12.2510651620544	7.52984951570643
YDR264C	chrIV	995564	998405	-	2842	10585	2.842	3724.48979591837	313.230736087791	110.214896582615
YDR265W	chrIV	998624	1000092	+	1469	1014	1.469	690.265486725664	30.0062320635824	20.4262982052978
YDR266C	chrIV	999976	1002239	-	2264	3603	2.264	1591.43109540636	106.619777243676	47.0935411853693
YDR267C	chrIV	1002188	1003795	-	1608	2045	1.608	1271.76616915423	60.5155271893748	37.6340343217505
YDR268W	chrIV	1003725	1005276	+	1552	1274	1.552	820.876288659794	37.7001377209113	24.2913258511026
YDR269C	chrIV	1005665	1005988	-	324	0	0.324	0	0	0
YDR270W	chrIV	1005596	1008767	+	3172	1207	3.172	380.517023959647	35.7174774169073	11.2602387821271
YDR271C	chrIV	1007978	1008793	-	816	0	0.816	0	0	0
YDR272W	chrIV	1008936	1010859	+	1924	848	1.924	440.748440748441	25.0939692208263	13.042603545128
YDR273W	chrIV	1009395	1011403	+	2009	39	2.009	19.4126431060229	1.15408584859932	0.574457863912058
YDR274C	chrIV	1011243	1012871	-	1629	1	1.629	0.613873542050338	0.0295919448358801	0.0181657119925599
YDR275W	chrIV	1011573	1013260	+	1688	19	1.688	11.2559241706161	0.562246951881722	0.333084687133722
YDR276C	chrIV	1012990	1014481	-	1492	6812	1.492	4565.6836461126	201.580328222015	135.107458593844
YDR277C	chrIV	1014108	1015863	-	1756	1226	1.756	698.177676537585	36.279724368789	20.6604352897432
YDR278C	chrIV	1017001	1017318	-	318	0	0.318	0	0	0
YDR279W	chrIV	1019101	1020455	+	1355	512	1.355	377.859778597786	15.1510757559706	11.1816057239636
YDR280W	chrIV	1019899	1021771	+	1873	2491	1.873	1329.95194874533	73.7135345861774	39.355864701643
YDR281C	chrIV	1021667	1022436	-	770	130	0.77	168.831168831169	3.84695282866441	4.99604263462911
YDR282C	chrIV	1023220	1024770	-	1551	620	1.551	399.742101869761	18.3470057982457	11.8291462271088
YDR283C	chrIV	1025070	1030049	-	4980	6037	4.98	1212.24899598394	178.646570974208	35.8728054165077
YDR284C	chrIV	1030377	1031756	-	1380	3245	1.38	2351.44927536232	96.025860992431	69.583957240892
YDR285W	chrIV	1032436	1035063	+	2628	300	2.628	114.155251141553	8.87758345076403	3.37807589450686
YDR286C	chrIV	1035110	1035900	-	791	5	0.791	6.32111251580278	0.147959724179401	0.187054012869027
YDR287W	chrIV	1035217	1037457	+	2241	698	2.241	311.468094600625	20.6551774954443	9.21694667355838
YDR288W	chrIV	1036951	1038288	+	1338	157	1.338	117.339312406577	4.64593533923318	3.47229845981553
YDR289C	chrIV	1037855	1039586	-	1732	876	1.732	505.773672055427	25.922543676231	14.9668266029047
YDR290W	chrIV	1039370	1039699	+	330	0	0.33	0	0	0
YDR291W	chrIV	1039690	1043251	+	3562	2436	3.562	683.885457608085	72.085977620204	20.2375007355991
YDR292C	chrIV	1042757	1045153	-	2397	5528	2.397	2306.21610346266	163.584271052745	68.2454197132855
YDR293C	chrIV	1045313	1050243	-	4931	16841	4.931	3415.33157574528	498.357942981057	101.066303585694
YDR294C	chrIV	1050405	1052323	-	1919	4457	1.919	2322.5638353309	131.891298133518	68.7291808929222
YDR295C	chrIV	1052542	1054910	-	2369	1383	2.369	583.790628957366	40.9256597080222	17.2755000878101
YDR296W	chrIV	1054938	1056139	+	1202	1563	1.202	1300.33277870216	46.2522097784806	38.4793758556411
YDR297W	chrIV	1056373	1057770	+	1398	5672	1.398	4057.22460658083	167.845511109112	120.061166744715
YDR298C	chrIV	1057999	1059413	-	1415	4765	1.415	3367.49116607774	141.005617142969	99.650612821886
YDR299W	chrIV	1059586	1061523	+	1938	1551	1.938	800.30959752322	45.8971064404501	23.6827174615325
YDR300C	chrIV	1060851	1062861	-	2011	4525	2.011	2250.12431626057	133.903550382358	66.5855546406552
YDR301W	chrIV	1063282	1067556	+	4275	5459	4.275	1276.95906432749	161.54242685907	37.787702189256
YDR302W	chrIV	1067654	1068597	+	944	1505	0.944	1594.27966101695	44.5358769779996	47.1778357817792
YDR303C	chrIV	1068481	1071708	-	3228	4987	3.228	1544.91945477076	147.575028896534	45.7171712814542
YDR304C	chrIV	1071761	1072811	-	1051	9446	1.051	8987.63082778306	279.525510919724	265.961475661012
YDR305C	chrIV	1072659	1074110	-	1452	249	1.452	171.487603305785	7.36839426413415	5.07465169706209
YDR306C	chrIV	1073127	1075342	-	2216	942	2.216	425.090252707581	27.8756120353991	12.5792473083931
YDR307W	chrIV	1075806	1078050	+	2245	0	2.245	0	0	0
YDR308C	chrIV	1075773	1078538	-	2766	732	2.766	264.642082429501	21.6613036198642	7.83127390450623
YDR309C	chrIV	1078684	1080736	-	2053	4217	2.053	2054.06721870434	124.789231372906	60.7838438250884
YDR310C	chrIV	1081128	1084316	-	3189	5056	3.189	1585.4499843211	149.61687309021	46.9165484760771
YDR311W	chrIV	1084937	1087097	+	2161	1961	2.161	907.4502545118	58.0298038231609	26.8532178728186
YDR312W	chrIV	1087497	1089165	+	1669	1773	1.669	1062.31276213301	52.4665181940154	31.4359006554916
YDR313C	chrIV	1089034	1091699	-	2666	936	2.666	351.087771942986	27.6980603663838	10.3893699798889
YDR314C	chrIV	1090433	1092511	-	2079	204	2.079	98.1240981240981	6.03675674651954	2.9036828987588
YDR315C	chrIV	1092551	1093633	-	1083	348	1.083	321.329639889197	10.2979968028863	9.50876897773433
YDR316W	chrIV	1093726	1095276	+	1551	750	1.551	483.558994197292	22.1939586269101	14.3094510811799
YDR317W	chrIV	1102132	1103554	+	1423	454	1.423	319.044272663387	13.4347429554896	9.44114051685845
YDR318W	chrIV	1103725	1105159	+	1435	122	1.435	85.0174216027875	3.61021726997737	2.51583085015845
YDR319C	chrIV	1104140	1105885	-	1746	591	1.746	338.487972508591	17.4888393980051	10.0165174100831
YDR320C	chrIV	1106004	1108163	-	2160	2183	2.16	1010.64814814815	64.5992155767263	29.9070442484844
YDR320C-A	chrIV	1108128	1108768	-	641	0	0.641	0	0	0
YDR320W-B	chrIV	1108229	1109176	+	948	0	0.948	0	0	0
YDR321W	chrIV	1108671	1110101	+	1431	5673	1.431	3964.3605870021	167.875103053948	117.313139800103
YDR322W	chrIV	1110563	1111872	+	1310	1842	1.31	1406.10687022901	54.5083623876912	41.6094369371688
YDR322C-A	chrIV	1111649	1112340	-	692	757	0.692	1093.93063583815	22.4011022407612	32.3715350300018
YDR323C	chrIV	1112294	1114074	-	1781	562	1.781	315.553060078608	16.6306729977646	9.33782874663932
YDR324C	chrIV	1114433	1116763	-	2331	7285	2.331	3125.26812526813	215.577318129387	92.4827619602688
YDR325W	chrIV	1116864	1120540	+	3677	2487	3.677	676.366603209138	73.5951668068338	20.0150032109964
YDR326C	chrIV	1120609	1124925	-	4317	9963	4.317	2307.85267546908	294.824546399874	68.2938490618192
YDR327W	chrIV	1125302	1125628	+	327	0	0.327	0	0	0
YDR328C	chrIV	1125145	1126163	-	1019	2801	1.019	2748.77330716389	82.8870374853002	81.3415480719335
YDR329C	chrIV	1126164	1127624	-	1461	1777	1.461	1216.29021218344	52.584885973359	35.9923928633532
YDR330W	chrIV	1127791	1129603	+	1813	2392	1.813	1319.36017650303	70.7839320474252	39.0424335617348
YDR331W	chrIV	1129534	1130961	+	1428	2923	1.428	2046.918767507	86.4972547552776	60.572307251595
YDR332W	chrIV	1130976	1133155	+	2180	1120	2.18	513.761467889908	33.1429782161857	15.203201016599
YDR333C	chrIV	1133021	1135477	-	2457	3539	2.457	1440.37444037444	104.72589277418	42.6234809825721
YDR334W	chrIV	1135932	1140476	+	4545	6491	4.545	1428.16281628163	192.081313929698	42.2621152760611
YDR335W	chrIV	1140811	1144954	+	4144	7077	4.144	1707.77027027027	209.422193603524	50.5362436301939
YDR336W	chrIV	1144310	1146134	+	1825	791	1.825	433.424657534247	23.4072283651812	12.8258785562637
YDR337W	chrIV	1146252	1147408	+	1157	1583	1.157	1368.19360414866	46.8440486751982	40.4875096587712
YDR338C	chrIV	1147247	1149717	-	2471	1657	2.471	670.578713071631	49.0338525930534	19.8437282853312
YDR339C	chrIV	1149459	1150551	-	1093	2286	1.093	2091.49130832571	67.647185894822	61.8912954206971
YDR340W	chrIV	1150881	1151183	+	303	18	0.303	59.4059405940594	0.532655007045842	1.75793731698298
YDR341C	chrIV	1151583	1153727	-	2145	26911	2.145	12545.9207459207	796.34882747837	371.258194628611
YDR342C	chrIV	1154074	1156412	-	2339	4568	2.339	1952.97135528003	135.1760040103	57.7922206115008
YDR343C	chrIV	1159269	1161410	-	2142	3742	2.142	1746.96545284781	110.733057575863	51.6961053108606
YDR344C	chrIV	1162006	1162449	-	444	287	0.444	646.396396396396	8.49288816789759	19.1281265042739
YDR345C	chrIV	1162818	1164762	-	1945	47607	1.945	24476.6066838046	1408.78371780174	724.310394756681
YDR346C	chrIV	1166895	1168886	-	1992	12548	1.992	6299.19678714859	371.319723800624	186.405483835654
YDR347W	chrIV	1169061	1170267	+	1207	2792	1.207	2313.17315658658	82.6207099817773	68.4512924455487
YDR348C	chrIV	1170024	1172068	-	2045	3531	2.045	1726.65036674817	104.489157215493	51.0949424036639
YDR349C	chrIV	1172232	1174808	-	2577	6290	2.577	2440.82266201009	186.133333017686	72.2286895683686
YDR350C	chrIV	1176047	1178231	-	2185	1781	2.185	815.102974828375	52.7032537527025	24.1204822666831
YDR351W	chrIV	1178617	1181414	+	2798	2337	2.798	835.239456754825	69.1563750814518	24.7163599290393
YDR352W	chrIV	1181613	1183315	+	1703	543	1.703	318.849089841456	16.0684260458829	9.43536467755895
YDR353W	chrIV	1181965	1184534	+	2570	22111	2.57	8603.50194552529	654.307492266145	254.594354967372
YDR354W	chrIV	1184618	1186001	+	1384	2927	1.384	2114.88439306358	86.6156225346211	62.5835422938014
YDR354C-A	chrIV	1185139	1185282	-	144	0	0.144	0	0	0
YDR355C	chrIV	1186067	1186369	-	303	0	0.303	0	0	0
YDR356W	chrIV	1186107	1188941	+	2835	1715	2.835	604.938271604938	50.7501853935344	17.901299962446
YDR357C	chrIV	1189093	1189857	-	765	777	0.765	1015.6862745098	22.9929411374788	30.0561322058547
YDR358W	chrIV	1190007	1191948	+	1942	1276	1.942	657.054582904222	37.759321610583	19.443522971464
YDR359C	chrIV	1191936	1194884	-	2949	2683	2.949	909.7999321804	79.3951879946663	26.9227494047699
YDR360W	chrIV	1194598	1195032	+	435	0	0.435	0	0	0
YDR361C	chrIV	1194891	1196297	-	1407	3692	1.407	2624.02274342573	109.253460334069	77.649936271549
YDR362C	chrIV	1196464	1198807	-	2344	1693	2.344	722.269624573379	50.099162607145	21.3733628870073
YDR363W	chrIV	1199006	1201491	+	2486	1179	2.486	474.255832662912	34.8889029615027	14.0341524382553
YDR363W-A	chrIV	1202008	1202901	+	894	0	0.894	0	0	0
YDR364C	chrIV	1201902	1204242	-	2341	1291	2.341	551.473729175566	38.2032007831212	16.3191801722004
YDR365C	chrIV	1204384	1206470	-	2087	8341	2.087	3996.64590321035	246.826411876076	118.268525096347
YDR366C	chrIV	1212438	1212836	-	399	265	0.399	664.160401002506	7.84186538150823	19.6537979486422
YDR367W	chrIV	1212724	1213861	+	1138	1333	1.138	1171.3532513181	39.4460624662282	34.6626207963341
YDR368W	chrIV	1213765	1215015	+	1251	4862	1.251	3886.49080735412	143.876035792049	115.008821576378
YDR369C	chrIV	1215016	1217580	-	2565	928	2.565	361.793372319688	27.4613248076967	10.7061695156712
YDR370C	chrIV	1217660	1219175	-	1516	1855	1.516	1223.61477572559	54.8930576705576	36.2091409436396
YDR371W	chrIV	1219298	1221086	+	1789	570	1.789	318.613750698714	16.8674085564517	9.42840053462922
YDR371C-A	chrIV	1219340	1220109	-	770	0	0.77	0	0	0
YDR372C	chrIV	1220889	1222465	-	1577	6093	1.577	3863.66518706405	180.303719885018	114.33336707991
YDR373W	chrIV	1222658	1223462	+	805	2609	0.805	3240.99378881988	77.2053840768112	95.9073094121879
YDR374C	chrIV	1223474	1224394	-	921	6	0.921	6.51465798045603	0.177551669015281	0.192781399582281
YDR374W-A	chrIV	1224730	1225357	+	628	236	0.628	375.796178343949	6.98369898126771	11.1205397790887
YDR375C	chrIV	1225091	1226579	-	1489	1359	1.489	912.693082605776	40.2154530319611	27.0083633525595
YDR376W	chrIV	1226729	1228469	+	1741	1539	1.741	883.974727168294	45.5420031024195	26.1585313626763
YDR377W	chrIV	1227863	1229643	+	1781	1987	1.781	1115.66535654127	58.7991943888938	33.0147076860718
YDR378C	chrIV	1229047	1230061	-	1015	10	1.015	9.85221674876847	0.295919448358801	0.291546254540691
YDR379W	chrIV	1230033	1233274	+	3242	1995	3.242	615.36088834053	59.0359299475808	18.2097254619312
YDR379C-A	chrIV	1233148	1233766	-	619	132	0.619	213.247172859451	3.90613671833618	6.31039857566426
YDR380W	chrIV	1234110	1236269	+	2160	3415	2.16	1581.01851851852	101.056491614531	46.7854127845049
YDR381W	chrIV	1236461	1238352	+	1892	10249	1.892	5417.01902748414	303.287842622935	160.300128236224
YDR381C-A	chrIV	1238198	1239033	-	836	0	0.836	0	0	0
YDR382W	chrIV	1239345	1240067	+	723	0	0.723	0	0	0
YDR383C	chrIV	1238408	1241042	-	2635	304	2.635	115.370018975332	8.99595123010755	3.41402323723247
YDR384C	chrIV	1241044	1242540	-	1497	4588	1.497	3064.79625918504	135.767842907018	90.6932818350153
YDR385W	chrIV	1243142	1245963	+	2822	313107	2.822	110952.161587527	9265.44507172792	3283.29024511974
YDR386W	chrIV	1246063	1248210	+	2148	481	2.148	223.929236499069	14.2337254660583	6.6265016136212
YDR387C	chrIV	1247948	1249967	-	2020	1032	2.02	510.891089108911	30.5388870706283	15.1182609260536
YDR388W	chrIV	1250135	1252152	+	2018	7845	2.018	3887.51238850347	232.14880723748	115.039052149395
YDR389W	chrIV	1252015	1254951	+	2937	5579	2.937	1899.55737146748	165.093460239375	56.2115969490552
YDR390C	chrIV	1254754	1256876	-	2123	3174	2.123	1495.0541686293	93.9248329090835	44.2415604847308
YDR391C	chrIV	1257275	1258514	-	1240	974	1.24	785.483870967742	28.8225542701472	23.243995379151
YDR392W	chrIV	1258191	1259984	+	1794	967	1.794	539.01895206243	28.6154106562961	15.9506190949253
YDR393W	chrIV	1259813	1261460	+	1648	1212	1.648	735.436893203884	35.8654371410867	21.7630079739604
YDR394W	chrIV	1261365	1263118	+	1754	10162	1.754	5793.61459521095	300.713343422214	171.444323501832
YDR395W	chrIV	1263194	1266255	+	3062	18024	3.062	5886.34879163945	533.365213721903	174.188508726944
YDR396W	chrIV	1266295	1266795	+	501	0	0.501	0	0	0
YDR397C	chrIV	1266185	1267252	-	1068	127	1.068	118.913857677903	3.75817699415677	3.51889231662619
YDR398W	chrIV	1267357	1269772	+	2416	7393	2.416	3060.01655629139	218.773248171662	90.5518411306547
YDR399W	chrIV	1269999	1270976	+	978	8382	0.978	8570.55214723926	248.039681614347	253.619306354138
YDR400W	chrIV	1271006	1272335	+	1330	2671	1.33	2008.27067669173	79.0400846566358	59.4286350801773
YDR401W	chrIV	1272223	1272786	+	564	0	0.564	0	0	0
YDR402C	chrIV	1272234	1273703	-	1470	90	1.47	61.2244897959184	2.66327503522921	1.81175172464572
YDR403W	chrIV	1274602	1276212	+	1611	152	1.611	94.3513345747983	4.49797561505378	2.7920394879291
YDR404C	chrIV	1276074	1277907	-	1834	3284	1.834	1790.62159214831	97.1799468410303	52.9879753767886
YDR405W	chrIV	1277593	1279201	+	1609	612	1.609	380.36047234307	18.1102702395586	11.2556061153254
YDR406W	chrIV	1279210	1283799	+	4590	5265	4.59	1147.05882352941	155.801589560909	33.9437014293919
YDR406W-A	chrIV	1283799	1284044	+	246	8	0.246	32.520325203252	0.236735558687041	0.962339669459516
YDR407C	chrIV	1284000	1288060	-	4061	5436	4.061	1338.58655503571	160.861812127844	39.6113794946674
YDR408C	chrIV	1288122	1289151	-	1030	2866	1.03	2782.52427184466	84.8105138996324	82.3403047569247
YDR409W	chrIV	1289406	1292120	+	2715	1266	2.715	466.298342541437	37.4634021622242	13.7986748295485
YDR410C	chrIV	1292242	1293200	-	959	1493	0.959	1556.83003128259	44.180773639969	46.0696284045558
YDR411C	chrIV	1293119	1294444	-	1326	2266	1.326	1708.89894419306	67.0553469981043	50.5696432866549
YDR412W	chrIV	1294611	1295640	+	1030	165	1.03	160.194174757282	4.88267089792022	4.74045718244681
YDR413C	chrIV	1294836	1295411	-	576	0	0.576	0	0	0
YDR414C	chrIV	1295340	1296883	-	1544	1340	1.544	867.875647668394	39.6532060800794	25.6821282902068
YDR415C	chrIV	1296692	1298215	-	1524	1785	1.524	1171.25984251968	52.821621532046	34.6598566483242
YDR416W	chrIV	1298346	1301043	+	2698	1827	2.698	677.168272794663	54.064483215153	20.0387261731479
YDR417C	chrIV	1301555	1301926	-	372	0	0.372	0	0	0
YDR418W	chrIV	1300681	1302713	+	2033	14153	2.033	6961.63305459911	418.814795262211	206.008261319337
YDR419W	chrIV	1303169	1305459	+	2291	1370	2.291	597.992143168922	40.5409644251558	17.6957505129445
YDR420W	chrIV	1306267	1311675	+	5409	5397	5.409	997.781475318913	159.707726279245	29.5262943759003
YDR421W	chrIV	1311956	1314921	+	2966	1178	2.966	397.167902899528	34.8593110166668	11.752970673185
YDR422C	chrIV	1315031	1317883	-	2853	3951	2.853	1384.85804416404	116.917774046562	40.980642848427
YDR423C	chrIV	1317952	1319324	-	1373	1675	1.373	1219.95630007283	49.5665076000992	36.1008795339397
YDR424C	chrIV	1319294	1319935	-	642	859	0.642	1338.0062305296	25.419480614021	39.5942065638957
YDR425W	chrIV	1320018	1322052	+	2035	705	2.035	346.437346437346	20.8623211092955	10.2517548448626
YDR426C	chrIV	1321629	1322006	-	378	0	0.378	0	0	0
YDR427W	chrIV	1322173	1324346	+	2174	1863	2.174	856.945722171113	55.1297932292447	25.358690537831
YDR428C	chrIV	1322700	1324844	-	2145	0	2.145	0	0	0
YDR429C	chrIV	1323931	1325319	-	1389	4483	1.389	3227.50179985601	132.660688699251	95.5080552190429
YDR430C	chrIV	1325450	1328541	-	3092	4579	3.092	1480.91849935317	135.501515403495	43.8232585392934
YDR431W	chrIV	1328390	1328701	+	312	0	0.312	0	0	0
YDR432W	chrIV	1328783	1330027	+	1245	0	1.245	0	0	0
YDR433W	chrIV	1328796	1330736	+	1941	829	1.941	427.099433281814	24.5317222689446	12.6387028691111
YDR434W	chrIV	1331049	1332977	+	1929	3429	1.929	1777.60497667185	101.470778842233	52.6027884096594
YDR435C	chrIV	1332825	1334349	-	1525	1587	1.525	1040.65573770492	46.9624164545417	30.7950271833061
YDR436W	chrIV	1334568	1337116	+	2549	1234	2.549	484.111416241663	36.5164599274761	14.3257983238431
YDR437W	chrIV	1337285	1339301	+	2017	14	2.017	6.94100148735746	0.414287227702322	0.205397733119644
YDR438W	chrIV	1337443	1339472	+	2030	20	2.03	9.85221674876847	0.591838896717602	0.291546254540691
YDR439W	chrIV	1339443	1340974	+	1532	457	1.532	298.302872062663	13.5235187899972	8.82736213446293
YDR440W	chrIV	1342406	1344470	+	2065	1369	2.065	662.953995157385	40.5113724803199	19.6180980534237
YDR441C	chrIV	1344160	1345232	-	1073	995	1.073	927.306616961789	29.4439851117007	27.4408062550799
YDR442W	chrIV	1345633	1346810	+	1178	20	1.178	16.9779286926995	0.591838896717602	0.50240992930187
YDR443C	chrIV	1345676	1349938	-	4263	1910	4.263	448.041285479709	56.520614636531	13.2584130041124
YDR444W	chrIV	1350205	1352433	+	2229	1344	2.229	602.960969044414	39.7715738594229	17.8427877341511
YDR445C	chrIV	1352182	1352589	-	408	0	0.408	0	0	0
YDR446W	chrIV	1353725	1354633	+	909	6	0.909	6.6006600660066	0.177551669015281	0.195326368553664
YDR447C	chrIV	1354576	1355631	-	1056	16503	1.056	15627.8409090909	488.35586562653	462.458206085729
YDR448W	chrIV	1356029	1357472	+	1444	1354	1.444	937.673130193906	40.0674933077817	27.7475715427851
YDR449C	chrIV	1357116	1358946	-	1831	2272	1.831	1240.8519934462	67.2328986671196	36.719223739552
YDR450W	chrIV	1359893	1361096	+	1204	29739	1.204	24700.1661129568	880.034847474239	730.925953051693
YDR451C	chrIV	1360781	1362243	-	1463	1031	1.463	704.716336295284	30.5092951257924	20.8539269485936
YDR452W	chrIV	1362728	1365090	+	2363	6079	2.363	2572.57723233178	179.889432657315	76.1275635452032
YDR453C	chrIV	1364885	1366022	-	1138	356	1.138	312.829525483304	10.5347323615733	9.25723406113649
YDR454C	chrIV	1365758	1366897	-	1140	9351	1.14	8202.63157894737	276.714276160315	242.731821193259
YDR455C	chrIV	1367373	1367681	-	309	4	0.309	12.9449838187702	0.11836777934352	0.383067247066409
YDR456W	chrIV	1367400	1369518	+	2119	4120	2.119	1944.3133553563	121.918812723826	57.5360135553686
YDR457W	chrIV	1369790	1379596	+	9807	34618	9.807	3529.92760273274	1024.4139463285	104.457422894718
YDR458C	chrIV	1379809	1382107	-	2299	2497	2.299	1086.12440191388	73.8910862551926	32.1405333863387
YDR459C	chrIV	1382144	1383739	-	1596	642	1.596	402.255639097744	18.998028584635	11.9035266821022
YDR460W	chrIV	1382963	1384979	+	2017	403	2.017	199.80168567179	11.9255537688597	5.91252046051546
YDR461W	chrIV	1384424	1385434	+	1011	1213	1.011	1199.8021760633	35.8950290859226	35.5044798080342
YDR461C-A	chrIV	1385332	1385831	-	500	150	0.5	300	4.43879172538202	8.87758345076403
YDR462W	chrIV	1386019	1386697	+	679	1020	0.679	1502.20913107511	30.1837837325977	44.4532897387301
YDR463W	chrIV	1386753	1388585	+	1833	3316	1.833	1809.05619203492	98.1268890757785	53.5334910397046
YDR464W	chrIV	1388872	1393179	+	4308	3118	4.308	723.769730733519	92.2676839982742	21.4177539457461
YDR464C-A	chrIV	1392492	1392680	-	189	0	0.189	0	0	0
YDR465C	chrIV	1393173	1394806	-	1634	4759	1.634	2912.4847001224	140.828065473953	86.1860865813669
YDR466W	chrIV	1395026	1398065	+	3040	1580	3.04	519.736842105263	46.7552728406906	15.3800239607535
YDR467C	chrIV	1396747	1398254	-	1508	0	1.508	0	0	0
YDR468C	chrIV	1397712	1398814	-	1103	0	1.103	0	0	0
YDR469W	chrIV	1398088	1401744	+	3657	703	3.657	192.234071643424	20.8031372196237	5.68858004364882
YDR470C	chrIV	1399513	1401371	-	1859	0	1.859	0	0	0
YDR471W	chrIV	1401681	1402918	+	1238	23492	1.238	18975.7673667205	695.173968084496	561.529861134488
YDR472W	chrIV	1403187	1404441	+	1255	2015	1.255	1605.57768924303	59.6277688442984	47.5121664097995
YDR473C	chrIV	1404215	1405933	-	1719	376	1.719	218.731820826062	11.1265712582909	6.47269997573643
YDR475C	chrIV	1407337	1410276	-	2940	2016	2.94	685.714285714286	59.6573607891343	20.2916193160321
YDR476C	chrIV	1410251	1412173	-	1923	1739	1.923	904.316172646906	51.4603920695955	26.7604742951615
YDR477W	chrIV	1412079	1414444	+	2366	4819	2.366	2036.77092138631	142.603582164106	60.2720127489883
YDR478W	chrIV	1414535	1416455	+	1921	363	1.921	188.964081207704	10.7418759754245	5.59181466706116
YDR479C	chrIV	1415128	1417132	-	2005	570	2.005	284.28927680798	16.8674085564517	8.412672596734
YDR480W	chrIV	1417399	1418370	+	972	638	0.972	656.378600823045	18.8796608052915	19.4235193470077
YDR481C	chrIV	1418434	1420305	-	1872	4010	1.872	2142.09401709402	118.663698791879	63.388727987115
YDR482C	chrIV	1420247	1421009	-	763	212	0.763	277.850589777195	6.27349230520658	8.22213932530352
YDR483W	chrIV	1420644	1422637	+	1994	15387	1.994	7716.64994984955	455.331255189687	228.350679633745
YDR484W	chrIV	1422732	1424839	+	2108	1283	2.108	608.633776091082	37.9664652244342	18.0106571273407
YDR485C	chrIV	1424668	1427276	-	2609	1318	2.609	505.174396320429	39.00218329369	14.9490928684132
YDR486C	chrIV	1427102	1428178	-	1077	1304	1.077	1210.77065923863	38.5878960659877	35.8290585570916
YDR487C	chrIV	1428240	1430782	-	2543	6114	2.543	2404.2469524184	180.925150726571	71.1463431877983
YDR488C	chrIV	1429036	1430838	-	1803	4	1.803	2.21852468108708	0.11836777934352	0.0656504599797673
YDR489W	chrIV	1430994	1433377	+	2384	650	2.384	272.651006711409	19.2347641433221	8.06827355005121
YDR490C	chrIV	1431775	1434375	-	2601	788	2.601	302.960399846213	23.3184525306735	8.96518743970532
